pretty_comp,p_powerfact
Li2Cr3SbO8,397.33901180000004
HfSn,165.1084128
H2C,4459.524406
Sc2Cu2O5,185.53792030000002
LiNbVO4,190.9120001
NpGa2,808.6141438999997
GeAsSe,1107.822946
Na2LiAu3,247.17277969999998
Ho(CuSi)2,1850.2454710000002
K2Sn(AuS2)2,770.4997515
Lu2(NiB2)3,932.9129422
K3VO4,297.24519469999996
Nd3Tl,8.040252437000001
Pa3Mo,689.9641862999997
Ca3PN,1770.861191
Tm(MnSn)6,557.2530182999999
Na2CS3,1531.75608
Sm3Sb4Au3,1885.268923
NbFeTe2,12.56975319
DyAg,554.2106037000002
SrPd5,446.847938
LiTi4VO8,65.11747077
IClOF,115.51540420000002
Fe2C,53.05653073
Sr(AgSn)2,112.19955800000001
Lu2AgAu,236.07911600000003
ZrCuSi,1582.417056
K4HgAs2,890.6518522
HgCl2,701.413416
Bi3O4F,1162.568442
BrO2F,944.1846429
Mn2HO4,269.2555915
RbYbS2,2291.700635
NbSiPd,959.7242082999999
Na9ZrP4ClO6,62.82635454
NaPN2,1815.3844760000002
Al2Pt,1.729699377
YAgHg2,30.01926296
Sm2AlNO3,2829.196037
NaHoSe2,2064.015223
Na3BO3,172.98575569999997
PrS3,1541.2969779999999
SmEr3,1108.294189
Sc(MnAl2)4,60.63051946
Nb2NiO6,733.8189227999999
Hf2CuRe,1763.053826
NiSe2,2478.599143
Li2Mn3FeO8,473.9873149
Li7V(O2F)2,16.52456519
Rb2GeSe3,849.0107675
Ho3Co,130.7397202
BaAgBi,207.7850414
As2O3,465.0819932
MnZn3,466.7596024
KSn2I5,1529.46504
TiCrO4,15.64187345
Ag2H3IO6,489.99002790000003
RbNaO3,0.9705406999999999
Lu2MgAl,219.9368451
ScCrO4,104.30138509999999
YC,312.7050432
TeRuPb,511.81112019999995
Tl2Pt(CN)4,784.0441165
Na2Al2B2O7,217.8399923
Hf2CoP,977.048025
Ho3Tm,622.6298397999999
SmZnAu2,37.99332020000001
Tm2Mg,137.4817005
Ga2Ge4Pb3O4,425.95707760000016
U(SiPt)2,2654.562945
HoNbO4,915.3558527999999
Y2CdS4,2253.673667
Y3PbC,1502.983858
Ta2Co,30.32155478
Co2SbO6,390.5997815
Mn3ZnN,146.16255149999995
YAlNi,41.52705399
LuS,295.11417819999997
AlZnIr2,244.50764359999997
Ag3BO3,155.21373300000005
VCo3,531.2417586
MgHg,201.0065483
ScSb,1141.2240259999999
Lu3Al,234.1739307
Ba2ClF3,924.0926178999999
Mg2Co2P7,521.515563
ScAuO2,3897.5828020000004
CdF2,1897.5804670000002
TiFe2As,143.3777429
CrWO6,1525.4773369999998
TmMgZn2,15.18199429
Tl3VO4,1782.7011969999999
AlFe3C,244.4346895
HfCr2,300.9181957
Cu2Cl2O,49.69611995
Ba2BeGa,1718.973641
RbPbBr3,632.013029
SmB2Rh3,230.620079
Li2YbSn,348.0218824
NiMoP2,214.716119
TmGa3Ru,26.60140592
Fe4O5F3,447.5422712
NbPbS2,1049.740161
YB4Rh,429.39986330000005
Li8PbO6,943.2262956000001
Li2NiF4,167.9665541
Li7SbO6,206.6091494
ZnGe2WO6,595.8974638
TbScGe,568.7811472999998
PrSb,73.12682602
Ba2Mn2Sb2O,117.76608259999999
PrTlAg2,0.769859855
Tb2Pb2O7,1714.6959780000002
Tl(NiSe)2,137.4679991
YbTm3,22.71235788
Al3NO3,1548.8816539999998
Hf(VH2)2,1445.420225
HoTe3,30.03204002
Ba6ZrO8,1866.1435829999998
ThCdAu2,18.78318837
NbW5Se2,257.512275
LiGaS2,1314.183416
LiGaO2,1070.0811800000001
Rb2Yb2O5,166.54836310000005
SrSi,657.4558802
UAlRh,30.77870487
DyGa2,147.7588631
LiMnF4,721.2960371
ErGa3,2638.0698829999997
Li2HoTl,305.6250575
BaH5ClO3,425.20892589999994
LiTaWO6,1155.86875
ErGa5Co,316.6353749
KCuSe,2942.577808
CeB2Rh3,2580.290084
LiV3Co,1658.767916
BeMo3,2128.524393
U(SiAu)2,21.54016892
ScCdHg2,0.369023408
Na2ZrO3,697.6832266
TbO3,124.60011670000002
TbAsO4,1580.534469
Be4B,11.46114502
Mg2NiH4,1632.201495
DyNiO3,903.2180617
Y2In,510.84066950000016
YHoAl2,125.98504840000001
CaMg2N2,1994.1688600000002
MnH8(N2Cl)2,73.96943370000002
Pr3PbC,1257.6612599999999
SrCu2GeSe4,1589.571137
Ti2GaN,330.2163706
BaCa(NiO2)4,1407.858676
Hg3Pd,34.75208273
K3Na(RuO4)2,200.0964865
CaN2,5.979227206
PmCdPt2,330.2253865
K2HfF6,221.40717090000004
KInTe2,2348.376148
Yb(PrS2)2,2204.2684870000007
Ti2Rh,82.15922845
Al2Re,6.40922569
K6Cr2O9,60.79396322
TmTlRh2,3145.3192329999997
Nd2HgO4,374.1585063
Sc3Hg,683.7874931
K4CaU3O2,696.4914573
YbAsO4,887.3717215
Tb2IrPd,109.0365415
Hg4Pt,761.9448472
TbFe3,63.46275896
ErMgHg2,6.739074297
MnO2,238.57184019999997
KNa2Bi,1732.3674350000001
LiHO2,200.1399594
BaSe,3106.17717
Ce5Zr3O6,1126.172807
K2Hg3(GeS4)2,835.0049971
Si2SnO6,814.8353874
Tb3(CuSi)4,429.76060599999994
TbSnPd2,458.33112080000006
Ca3PCl3,1998.8492809999998
NiO,2.028293786
LiCaUF8,1.719106814
NaV2O5,3.356480271
Hg3AsS4Br,1438.730319
ThTeAs,10.21517831
TiGaNi,1372.619513
BiSbO5,1948.608748
Mg(ScGa)2,1532.09804
AsBr3,740.7266943
Li2Co3NiO8,657.0496857
Ba2HgS3,730.4817702
MnBO3,229.09769690000002
TaTlO3,2601.144977
ZnSn3O7,989.3559256000001
LiSmGe,115.55328
B2AsP,2421.957209
CeNiSb2,141.0591555
ScCrC2,111.53425870000001
Tm2TlHg,1.94214752
Ba2YbTaO6,4351.526803
LiHoHg2,240.34390040000002
TbTiSi,1036.4461880000001
Zn2PtRh,730.4918945000003
ErBi2IO4,3563.468251
Ag3AsS3,960.3440569
LiSiNO,855.8748609999999
ZrAgB,961.9408817999999
TlPd2Au,972.0390353
Sr2YTlSn2O7,522.1622518999999
Ca3Cr2Si3O2,111.0741798
ZnCdS2,2155.247386
NbF3,314.2732367
YMg2Sc,8.925515771
Li4SbS4,705.5502905000003
NbZn3,92.84578037
Li3BN2,2093.450148
Ga3PO7,1009.989202
VZnSF5,56.89994995
Mg2Si,420.99861200000004
ErAl2,161.4792243
Mg2As2O7,1005.45831
Ba2Mn3(SbO)2,137.6352919
Na2ZnSe2,1431.1369949999994
Mg(TiS2)4,54.74059216
Ba4LiTa3O2,772.1052333
SrH4(ClO)2,1044.259256
CrAgTe2,338.38872369999996
TiC,159.718481
UCoB3,0.599906191
Ho(SiPt)2,717.2907539
SmGeRu,30.7448603
Li3Fe3CuO8,97.03890718
Li2Mn2CrO6,296.67038219999995
TbMgRh2,307.6445173
Na3VO3,317.7034787
BaTb2NiO5,647.751116
ZrSnTe,871.9850912999997
Pb2SO5,1210.560636
Na5CoO4,15.04425498
ScC,370.005421
PHPb2,670.1792688999999
NaSnS2,265.97090099999997
LiCo2NiO6,260.6593401
Sc2NCl2,89.91892126
YbPO4,196.6292145
Li4Co(OF)2,2655.172821
Ta3SnS6,653.5519568
Ba2AlFe3O8,339.5603711
NpH2,69.97904150000001
Hf2CoIr,2977.1125260000013
UTl2O4,1297.35982
K3GeS3,1312.17057
Cu3O2,687.3712653
NbSbRh,3459.531083
GaAg,295.7705513
CuSnRh2,332.1797963
BiBTe,2499.788339
AlNO5,748.5358446
Sr2B4Rh5,897.5321677999997
RbMgF3,423.8482102
DyTe3,542.8932145
Sr2YSbO6,2304.891272
Ti2AlC,499.70777710000004
Na3NiF6,14.07061706
CeScGe,414.80011939999997
Er3As,902.2899263
KNaSmNbO5,924.8962002999999
K2ZnF4,1100.782432
Ba4IrO6,6.516667185
HfIr3,512.228922
CrSb(PO4)2,254.16130609999996
Er(CrSi)2,949.0074109
YOF,2522.1890559999997
LiPF6,152.2113529
K3B6Br,184.529087
As3HO6,886.7251386
LiCuS,1013.2535349999999
YGe2,74.3328805
Pd4Se,331.4018918
Cd(RhO2)2,1157.8100650000001
Dy2C3,172.7745513
Hg2BCl,193.3861676
NdAs2,1291.9132880000002
CeIn5Rh,3109.09623
Yb(NdS2)2,2250.159283
KPAuSe3,1595.144258
TiF3,65.77725338
AgAuO3,1282.553753
LuTe2,10.15009681
GaBr3,469.06528160000005
Ce3Zn,3263.770483
Pr2C3,53.84199515
Li3NdAs2,1460.302955
Ba3InRu2O9,319.5086475
CeP3H8O7,3.469838036
NaNi2O3,95.31634857
Fe3Re,3152.6257010000004
YbB4Os,995.4326873
Ti(TlSe)4,275.0899659
CaPmRh2,100.98830840000001
U(SiIr)2,197.1093563
NbCl3O,699.1950385
KO3,286.6036521000001
Bi2TeSe2,2985.147542
Dy(HO)3,1147.106759
Rb2TeBr6,1246.463503
LiFeAs,956.0407623
In(FeO2)2,411.92830510000016
K2PO4,266.5324845
IrOsW,4137.704156
Li2MnSi3O8,309.4735058
YbPmHg2,0.929850286
PrSbO4,466.9477533
RbPt2Se3,1493.0911449999999
MnIr,2.929324662
Li2ZnCl4,1779.1080350000002
As3W,1056.749312
AlVFe2,8.818033283
CeNi5,382.1379169
BaCuSeF,1810.1451559999998
H8NF5,86.46516501
CoHg3,777.7988575
PrRhO3,1113.560266
TiAlCu2,10.38495314
RuBr3,1301.8359560000001
Li4V3Si,4.498551026
Yb4Sb2O,2029.0160050000002
Pr2CdPb,146.15103159999995
HoCoC2,2513.358503
InBO3,2085.408585
Ba2Si,905.1195803999999
BaYCu2O5,80.81234151
Ag3PS4,1277.749552
PI2,1358.6774460000001
ErLu3,209.70428080000002
LiBeO3,54.6971764
Yb3Ti3O4,557.7671196
Mn2FeO6,478.7396726
VIr3,65.98853324
ScCdAg2,1095.347409
PrSbPt,837.5603828
Li5Mn5(NiO)2,159.56754909999995
GeO2,2036.3705510000002
Ge3N4,2372.536413
K2TeOF4,68.7108697
B5H,600.7734491
Hg2Rh,526.3668988
ThB6,52.51460419
Hf2TcOs,1272.6037410000001
Sr4Al6TeO2,321.87863839999994
Na5SbO5,498.70637639999995
NaMgP,489.9424464
HgPtO2,4745.834076
HoAl3,0.06751794
Al2NiRu,1384.404651
Ba2Re6S,1279.226568
HoAsPd,834.904036
Ag3AuS2,2196.319273
PrSnPt,127.4513608
Sm2TlCd,706.1193241000003
SmP,62.97328057
CoPO4,19.991445300000002
ZrOs3,0.070715389
TmGa2Pd,1024.092482
HfZnO3,9.12037714
ZnIn2O4,958.3712813999999
ErSiRu,988.7825813
Tm2SiO5,1081.720559
Rb2NaTlF6,409.295776
CaYHg2,47.95556809
Sr(AsRu)2,46.5095436
SmSnAu,1650.320581
GeBi4Te7,1469.6749320000001
CaB2(H2O3)2,838.5071224999997
Tm2MgGe2,187.18272240000002
Li2ZrO3,1011.8982070000001
CaTe,1990.73067
Li2CoNi3O8,2274.560069
K3GeSe3,1272.578303
SmAl4,867.4148395999997
DyB2,113.29250520000001
Rb3AuO,337.6479826000001
VRe2O9,1026.80335
SrIn2Ir,82.64119232
Dy2S3,948.3658982000001
Ba(AsPd)2,378.4839072
HoTlS2,841.6910945000003
LiZnN,2986.0660420000013
Te2O5,711.3355857999999
Lu2ZnHg,125.3882165
Tb(SiAg)2,211.3820077
TiS2,283.3845498
MnAl,666.735261
HoN,2281.8917699999997
RbNdTe2,1815.168652
Li2B4O7,232.28797369999998
Ac3Th,463.65279919999995
Al2B2Ru3,1418.3030509999999
Tb2Si2O7,136.9993525
SnBrF,2150.575373
LiYGa4,362.98139380000003
Pm2GePd,852.2446858999997
TbTl,9.898391388
ScP,32.12860979
LiHO,1371.651846
LiHoGe,350.6036477
FePSe3,893.2051842
ErH2,1336.366788
NbPS,1139.245042
Yb(MnAs)2,223.8856277
CN,587.8192946
TcRh3,1905.293097
LuN,2318.320558
LuCdRh2,294.8687629
HoTiSi,1040.390091
CeSi3Ru,2038.187397
SmSnF7,102.10131740000001
SmCo2,873.0750316
NdGaO3,291.076259
Y4Cu2O7,838.2186667000003
Fe3Ni,78.1644515
AlAgB,241.55418030000004
ThGaAu2,334.4347644
BAs,1540.236942
KNO3,798.4849687000003
HfMnSi,351.58901319999984
V4Zn5,34.38524588
PaBi3,608.7242981
Y(Mg3Al)2,643.2852935
MoAs2,220.05753059999998
K2Ti(SiO3)3,277.7605153
Al2(BiO3)3,2910.652134
YbCu5,304.3787705000001
Li2SnIr,554.4125449000002
Sm3Th,6.732030395
TiI3,1434.978648
Tm2Zr2O7,2503.638468
HoCdPd2,58.92744192
TmTlO2,2680.896483
HoMg3,181.57217450000002
DyGaPd,41.44868035
AcH2,9.367022718
Fe2B4Mo,445.02816910000007
K3WF6,20.03333268
CeNi,3660.5945890000003
LaZn,22.35047395
Yb(YS2)2,1982.949293
PuRu2,60.24075511
NdSmZn2,233.00863130000002
CoNiSn,416.3383113
SmSbIr,178.27233059999998
Th(CuSi)2,86.84405212
Ag3Sn,170.2313015
K2GeSe3,766.7066687999999
CaMn(GeO3)2,216.2145636
Li2CoO3,246.8282653
Fe2Ge,179.1702281
PrBPd3,236.79704180000002
K4Al3Si3ClO2,193.6748991
Mn2Si2O7,249.33663109999998
PmZn2Au,0.022735486000000003
NbBi3O7,1348.27611
YTl3,2460.8129910000002
KYO2,1474.852347
Sc3InB,1074.630964
Er(AlGe)2,103.9685258
HoHg3,659.8050156
Li2NbCr3O8,134.80057390000002
CdRhF6,121.30819369999999
Sb2H8Pt(O2F)2,265.54001719999997
LiCo2OF3,174.33383840000005
Sm2Fe2Si2C,106.68916409999999
Rb2Al2Sb2O7,393.5856775
Nb3Si,226.06293300000002
SmBi2ClO4,1795.811188
Pa3Zn,759.6335587
PmCl2,877.0792662999999
Ce3AlC,981.5201364
PmDyCu2,94.21961425
Er3Pd2,296.4976454
Cr(GeO3)2,121.8772582
Ti2Al,10.60280111
Ba3Bi(ClO)3,208.1758115
NaSmSe2O7,170.09189819999997
NbSb2,225.0708145
Na2LuPCO7,118.78276869999999
BaYF5,225.955644
Al3Cu2,269.67424480000005
RbMgBO3,629.3800318
Lu2CdIn,81.49676096
CaB2Rh3,23.50080208
LiBeSb,2119.953952
Fe5(OF2)4,334.0798913000001
RbSrO3,1835.9677649999999
CaSnO2,1315.732105
Tm3Al2,95.86590769
NaOsSe2,3856.745993
Ce(NiSn)2,3111.867998
NiPb2(N3O)2,31.79181615
Li(CoO2)2,24.09755865
AgF,1058.6385300000004
DyFe2,280.7016583
Nd2MgGe2,959.3952695
Lu2PdRu,338.6651616000001
RhO2,336.25555110000005
LiHf2Os,0.8791227840000001
BaYMnCuO5,189.579678
KAs2F7,684.6149437999999
NaErO2,1891.9855350000007
Na3AgO2,1608.675872
NbCrCo,1326.557178
YBi2ClO4,2297.153551000001
Al2Au,371.4996749
Ca3C3Cl2,1177.805432
V5O2,280.41840460000003
TlP5,1177.258611
Ga3Pd7,346.9218957
ZnPdF6,1039.105065
OsBr4,157.37864330000005
Ca(AgGe)2,133.5283676
CeY3,632.9135798
TbCdAg2,736.5136036
Ca(HO)2,1754.6310079999994
K2VPCO7,70.01719993
V5Te4,451.18408839999995
Na4CrO3,1038.19221
Zn(NF2)2,1392.7712589999999
ZrAsRh,832.0129718999997
Sm2MgGe2,765.365346
Yb(ZnAs)2,2174.858593
TiFeTe,3122.873874
Li2CdSn,281.7170538000001
K2PdCl4,1143.9767570000001
NaZr2ZnF,624.4362438999998
K2As2Pd,2555.003268
BaHo2PdO5,1630.982273
YBi,164.50487900000005
H4NF,391.56448639999996
NaSO2,718.7258345
Te2Rh3,999.1959719
Co5O8,441.86819360000004
Rb2NaCoF6,120.36913999999999
KSc2F7,532.0350881
NiPbF6,927.5473452
Li6CuS4,1276.005308
LuBO3,1463.552065
CoPPd,1938.1106109999998
PaAlCu2,1536.825881
Tm2FeC4,120.4623814
RbFeO3,31.30763754
In3Ga,201.3102472
CaNiO3,1490.506085
Ni3(SnS)2,1964.833416
Sc5Cu5O3,256.574281
Li2DyPCO7,124.5556976
Nd2SeO2,2023.399951
TaAlPt,3143.84738
YbMnSi,525.9345848
Na3CuCSO7,863.1477309
Ni3Se2,89.38431742
Zr2Bi2O7,1181.848651
Na3BeAl(SiO4)2,398.11120950000003
LiDyHg2,10.4989327
CdGeO3,277.2771401
SmCuO3,774.5564281000003
BaMg2FeH8,756.8539811
Ba3BiN,681.2413842
FePO4,561.2160337
Li2CdPb,77.82753659
NaP,1117.349653
Ca4P2O,1845.343332
Y3AlNi8,249.76484449999998
Zn4B6SeO2,796.5214147
ZnCl2,1367.185078
ScAlIr2,3.7706901010000013
CeTh3O8,2326.206875
LiNbCuO4,774.8658644999997
ICl3,1001.6808960000001
Li2MnCo3O8,821.1432563
Zr3(Cu2Ge)2,52.49907011
CrB4,922.7926597999999
CaLaMg2,9.511154492000001
Na8NO3,505.35357139999996
BaAlCoCuO5,1138.625297
NiCl2,1754.310188
SiIr3,386.46006560000006
PmRh3,244.7016497
NdLuTl2,31.2585654
UGaNi,353.79889069999996
LiYb2Pd,275.52072010000006
PrCl3,1052.5715400000001
YbCuSb,19.41893679
V2CoO4,13.25804214
KTcO3,7.667834571
Y3CuSnS7,662.1527157
Lu2Co2O7,64.27664175
K2SiP2,1515.6513109999999
Ho2Si3Rh,98.26042849
Hg2As3Br,2646.2050010000007
Ga2Pt,30.47519482
Nd2In,129.0996645
ScAlO3,1069.885742
CuSe2Cl,781.8982496
Tm2AgOs,23.38996715
S8O,274.859595
GeIr,147.53238369999997
Mn(NbS2)2,206.5041059
YbBRh3,325.091233
Tb(CrSi)2,985.7003427999999
Dy3AlC,159.9779021
SrTl2,1498.297904
Ca(VN)2,1310.185199
Mg(PtO2)3,4351.3239159999985
Sc3Si3Ni2,226.53551869999998
SrO,3212.369171000001
NpAl2,290.4930638
MoF3,1074.19665
BaWN3,1408.011146
Li3Co3OF7,5.972503625
Na3HoCl6,227.8795787
RbHoS2,1680.843503
Sr(CuGe)2,42.6641633
U3Sb4,118.3425041
KInO2,512.7370353
YAsPt,1853.9954579999999
GaReAs,2762.969563
ZnB2(CN)8,309.2280552
TbB6,219.2268133
Li3Cu2SbO6,66.3703876
Ca3AsBr3,1900.7836129999998
TiCdF6,568.5550182
TmTaO4,962.7524921
CaTe2O5,301.1262126000001
ZrNiBi,187.10056569999998
MgB4Os3,295.1924631
Na3AlAs2,2175.0651789999997
ErTl,48.41390165
UBrN,77.59725659
Li4VTe3O2,122.7024762
DyAl2,212.20167
CaPd3C,12.26680889
Nd3SbO7,902.1980664999999
TlHgF3,1772.4133329999993
KSbF4,219.4611488
Mn3GaC,0.42805279
CrCl3,197.4459087
DyPd3,6.769241217
Ba4P2O,1374.377512
MnAlAu2,224.81838169999997
Co2C,382.7407962
Yb(CuSi)2,111.513297
PrCoO3,80.90318155
Pu2C3,20.07543143
Ti2Ga3,567.133884
Na4FeO3,229.2521268
LiEr2Tl,363.6741133
Ag(TeMo)6,1542.711107
LiGa5O8,591.6746607000001
Zn(RhO2)2,988.3281877000001
Li2BiO3,88.90431070000002
K2Hg3(GeSe4)2,786.2884267999997
Li7Fe3(SiO)2,20.37216778
Ho3AlC,64.5823363
Ca2CdPb,113.56344490000001
MnCN2,1689.648393
Ca2FeSbO6,443.46728830000006
NiO,1239.32724
SrPS3,728.9684254
NdBrO,1519.175496
TbCl,24.7056598
PmH,76.28241915
Na3NO2,1059.0339470000001
Mg(ScSe2)2,2283.169271
LiAl2Tc,526.6751946
TbSi2,531.7816677000002
Li8FeO5F,239.6334502
KBO2,396.2340226
GePd2,220.3590849
PmYAl2,193.02310269999998
DyBi,53.22457701
ThAg2,209.35869419999997
TbCuS2,1210.240324
CoSn2,152.8275367
Ba2TbSbO6,2027.5143329999999
ZnGaRh2,966.5178515
NClO,1516.2187210000006
Li2Mn3F8,368.1783343
BaCa2I6,706.9879030000003
CeTeCl,23.63952879
USnRu,37.74546071
Lu(CrSi)2,878.990125
ThPt,1332.937115
Ca3(AlAs2)2,1393.477928
Li4V3OF,32.82445415
TbSiRh,216.4572503
MnVAs,1915.1708780000001
Ac3Pr,1719.9038329999994
ScZnNi2,104.6952683
LiNd2HO3,1585.820664
HgI,2651.258857
CuAsPbO4,297.10537139999997
Y3Al,6.26842859
TiI,103.530147
ScCoTe,3260.0174260000013
Cd(FeO2)2,0.038724603999999996
Li2AcTl,77.02774601
Li2CaSi,472.73627120000003
ScAu,286.4703602
RuPbO3,0.032860624
TlBi,6.696214962000001
RbSb,1297.57301
V(Sb2O)2,384.95714399999997
CaBiClO2,729.6779788
SrAu2,222.96837430000002
SrPb,950.3097179
Y2Ti2O7,2163.687307
PaO,0.449354479
RbMnSe2,133.6417856
TmCuPb,636.5043208
Mn(PtO2)3,136.2386246
ThCdHg2,89.52982592
Tl3Br,67.7588994
Sm2Ge5Ir3,241.46769530000003
Ce(AlGe)2,3918.874351
Ta5Sb4,654.8333177000002
Ba2YTi3O7,1120.975391
SmBr3,1431.637599
Ba3MnNb2O9,820.8602012
Ti3InN,1.835531565
GaPO4,540.1298796
TlAu3,390.9623337
Na2BeF4,226.7139085
CuCl,2213.689179
Ba2TbIrO6,498.90495400000003
Ni3I,721.8714984000003
PrCuPb,279.350528
SiH3F,628.2530502000002
CuBiPbS3,897.1154094000003
MgTiF5,98.05548959
Nb4VO2,87.94200854
BaMgCl2,974.2778043
Zr2Ni,141.4542039
RbMgF3,1594.8410820000001
VInO4,1298.356068
Ca3AuN,156.65831819999997
HfAlPd2,79.86845933
Li2Ti4VO8,169.5985572
Zn2SnO4,1511.8416849999999
Zr3Ag,43.07356491
Li2MgTl,32.66466076
LiTePd2,216.8806332
Zr6CCl4,325.7266047
Na2CeO3,1793.389279
CuH6BrN2,1779.916566
PrP5,761.9551167999997
RbLuSe2,1860.718121
ErAgSe2,661.7504597
Ba3CaI8,2759.0472879999998
Mn3AgN,266.44388030000005
SnBr2,1956.718378
PdPbO2,174.727076
CdP2,2399.468503
KBi2F7,544.0035738
AcAgHg2,828.9362782000003
Li2GaAu,27.9214173
AgCN,1585.7890869999999
TiNi(PO4)2,116.67109479999999
Li3CrS4,94.39083231
SmNi5,189.4186043
Ni2Hg2OF6,455.24863780000004
Li2MoF6,26.2942041
PrDyZn2,204.7208864
ThSO,2052.081475
TmTiGe,490.381062
K4BeAs2,867.1496599999997
AlTlSe2,1656.585616
NbBr3O,640.4310007
Zr2OsRu,43.98111031
VRh,257.4021033
CeInAu,2148.454712
Sr2CoReO6,226.0495855
CdSiAs2,2675.3448399999997
TcBr3,48.38143253
Co2NiSe4,151.3088493
AgCNO,1701.532112
Sr3TaGa3(SiO2)2,367.0687713
Nb(SCl)2,996.1840302999999
Tm2AlSi2,919.6134668999999
Zr2Cd,452.5319039
NaHS,2489.6100030000002
MoO3,1746.7196850000007
VFeH2O5,92.31069365
Mg2PN3,1857.740486
Li5Nb2Fe3,746.5522691000001
CS3N4,579.1411326
CeS,2097.235344
NdNbO4,799.3269127
CaCu3(Sn2O)2,361.66659469999996
YAg2,15.65563819
CrH,36.26130198
SnSe2,2864.7778789999998
LiIn2Pt,69.85806603
MgSc2Os,1102.748976
Lu2AgOs,1.000466433
Dy2Re2Si2C,398.18753239999995
Tl3VS4,2205.9779359999998
Cd(PtO2)3,3203.706757
Nb2P,566.9842556
V5Sb4,390.772964
ZnSbO3,1362.92625
Ba3LuIr2O9,7.676220071
HoC2,641.418048
Tb5O9,294.3179957
Na2BiO3,126.9022612
LiMn7O2,240.0435417
YS,522.6105114
Cr3PtN,120.37887759999998
Mn5CoO2,12.45887285
TiB,136.3261414
ThSnRu2,6.309845967
LiBiB2O5,1320.125284
NaSrP,1263.53019
LiBi3(IO2)2,1162.637649
CdAg2Au,35.60976793
CeC2,2453.406825
AlMo3,447.2253819
CeOF,72.3816267
Ta2NiS5,145.0560589
YbPaPt2,966.9551147
Li2GaRh,537.4971946000002
YbSn2Pd,341.0158483
LaN,320.73350310000006
Yb(SbTe2)2,3619.8774829999998
CeMnNi4,742.1458443
GaAs,1531.1556679999999
Dy6FeSb2,137.03929440000002
Tl3H,54.22804782
K3Al2As3,965.291016
Pr2IrPd,1094.9935070000001
BaAsPd,375.9289847
K3NaP2(O3F)2,933.8936982000001
Er(CoSi)2,1902.926104
Ba(AgS)2,2040.720741
NaCaSiHO4,596.9697057
CeCu5,4528.191285
DyAu,185.7712525
HfCu2Te3,1109.862379
Li4H3ClO3,274.2120666
SmP3,57.04177839
PrSiRu,274.1825869
B2Os,331.83140699999996
LiLu2Pd,260.4840551
TbSb2,198.2837721
RuC,487.7051008
Ag3Rh,847.5675931
NdB4,518.8036841
TaS2,119.4039548
Sc(CuSi)2,175.01200219999996
VBiO4,1060.436105
Be2Si,195.37072460000002
BaMoO3,37.77722342
PrVO4,1333.090368
Cr2NiSe4,104.76289940000001
NiGePd,1200.462887
NbCrF6,0.09986377099999999
Li2PrP2,3097.04699
Th3N4,1821.708951
Ba5Mg8Si3,110.0878503
Li5Mg,308.7075878
ReN,308.8551814
K2ScPCO7,53.72787793
Ga2HgS4,2005.319229
In2O3,1173.698507
Ag3SeNO3,1395.881995
SmTh3,532.0953478
SnSe,2570.972261
YbFeB4,465.1050841
ZnCu2GeS4,2296.350654
LiAlPdF6,684.8050141
In2S3,2116.1287629999997
OsC4(ClO2)2,619.0966212000002
TaCu3Te4,2039.014501
MoS2,990.6335870999999
Ag3Ge,84.86551855
NiRhF6,469.86026289999995
Na6PbO5,747.1175059999997
NdCuTeO,2613.714238
Ge2N2O,843.2355622000001
In2Se3,199.3027208
Mn2FeO3,215.8182067
SmCuSn,743.1977507
TlTcIr2,468.9011334
Ba2NdNbO6,2110.518451000001
KC,425.2301788
Nd(CoB)2,445.23247580000003
LiSm2Os,2564.712783
P2O3,381.90479489999996
CrSiRu2,152.29169069999998
HoB2,134.6348589
Sr(AuO2)2,875.7072037999999
YbNdO2,485.34778839999996
Mg2SnN2,1858.2204769999998
Ni3C,1600.577894
Ba2BrN,1155.005451
Na2SiO3,864.4874094
Sr(MnP)2,159.560298
K2ZnO2,591.0067397
DyGeRu,433.2306387
Li2PdF6,325.1802751
Nb2CS2,900.7171998
LiCoO2,995.8629842
Mg2ZnRh,595.7463966
ZrCoBi,3603.2468479999998
HoBrO,1758.5415890000006
K2B2S7,485.04119569999995
BaMg(FeO2)4,782.3043766
RbBrF4,99.68493483
UV2O6,151.24135619999996
GaSeBr7,287.8573583
LiNiSnO4,558.7262249
Mn3FeO8,424.14141219999993
Li2SbPt,425.65880989999994
NiSnF6,42.43760515
Sr2FeCuSO3,8.766029912999999
ZrVP,432.7789716
LiAl2Os,50.08109638
Zr2NiAs2,1604.6401939999994
LiSbTe3O2,898.7370768
Cu2SnSe3,298.9883077
Rb2LiVO4,562.3675561000001
Li2ZnAu,172.1286682
SnSb,31.05542213
VBrO,932.5936346000001
Mg(IO3)2,403.4462137
Th(SiPd)2,184.1009739
LuInCo4,1373.56565
SmH3,856.0863356000001
Be(HO)2,695.136058
HoMnGe,173.1407429
AgBiS2,1415.337735
Sr2Si,214.03528089999998
Li2SnTeO6,818.992137
LiCa6Ge,123.8517269
DyB4,311.024471
CaTl,0.112492991
LiMgP,2054.340572
Li2Ti3V3O2,63.06718583
Ba2CuH6,248.06050209999998
SiPt5Pb,761.672104
PaGaTc2,420.17066189999997
Sm2SeO2,2100.333722
Li5MnO5,84.66272364
DyInPt,2174.046599
BaSe,3178.149849
SmAgO2,2227.9673559999997
Li2CuP,2074.517183
BaZrO3,2350.313874
Sm3AlC,1.5824386080000001
Nb(PS4)2,68.94531181
Co4NiO8,176.57042140000001
