pretty_comp,n_Seebeck
Ba3Si6N4O9,-106.9185167
FeSe2,-296.39487330000014
Nd2ZnGa,5.8262441
Ho(GePd)2,-9.6559764
CaAl2B2O7,-135.62494669999998
KCr5S8,-135.9823403
TlBiF4,-277.9844467
SnS,-202.3641433
Na3In2Au,8.5908974
YbPaRh2,-47.224891
Rb2CuCl4,-23.4671173
Ba(PRh)2,-0.14444210000000002
LiNi2P3,4.308228
HfMnSi,0.589083967
LiV6O7F5,-21.91127877
NaCeSe2,-82.41512067
Li6CoOF6,8.372434667
YPt2,6.9578231
Ho(TiGa2)2,5.755565533
HfMo2,4.5454137
TaNiB2,5.903944932999999
Li2V3CoO8,-185.7973133
TiCo2Ge,4.0371153
PH6NO4,-147.47198999999995
Ba3Bi2,-117.49215
NiGePd,-23.61724
VSb2,-18.65583433
DyZn5,9.133373967
XeF3,-446.0422433
Y2Si2O7,-135.0577367
YbN,-5.6359656
NaTaO3,-224.5214567
K2FeNi(CN)6,-343.85431
Tl2TeI6,-234.2110233
CuSn,-3.187685467
In3Ga,-3.8053057
Ba2MgReO6,-6.820727067000001
LiLa2Ru,-28.480839000000003
Li4Mn3OF8,-123.558019
RbDyO2,-232.41780330000003
AlF3,-140.50953
Ba2BrN,-222.25729
Ac2CuGe,-37.519039
TlAs,-69.591298
BaYAgTe3,-156.5719867
BaZnGe,-20.8860109
K4Re2O,0.092027333
ZnPtF6,-412.34856
Pd(SeBr3)2,-313.7278933
YTiGe,-25.570676
SmMgHg2,-3.4130508
Sr2CaMoO6,-339.43536
CaGaSnH,-219.4785067
NaSmSe2,-239.1023367
Ca2SnHg,-58.087359
MnAu4,-2.306951767
Tm2Sb2O7,-151.56375669999997
ScRh3,-7.050190400000001
SrPSe3,-336.6421833
Sr3(AlP2)2,-229.8704
YbPmPt2,-7.7581522
ScTaRu2,-37.898916
Ca2Mn3O8,-318.70267
Tb2Fe2Si2C,-8.4772919
FeGe2,5.113414567
CaYHg2,-2.3833658
BCl(OF2)2,-386.0556
CrP,-15.29576667
SiPd,-1.3848968330000002
NiH,-12.33381
AsRu,-0.325430533
DyS2,7.591412587000001
MnB2,-2.276098433
Hf2Ag,9.431823533
YNiBi,-232.83758
Al2VCl8,-353.09312
TmPO4,-326.6952967
Be2Mo,-0.452820873
S(IN)2,-316.7810467
SmHoIn2,-7.1855017000000005
Ba2HoRuO6,-86.37691233
BaScIr,-13.0808
TmPd,-0.47739516
RbPrSe2,-243.0493367
PrBi2ClO4,-86.830105
YbMg3,-1.4097429730000002
K2Sn2O3,-185.2809767
NbPd2,-2.2282291030000003
RbLiO,-115.0575333
KPrO2,-269.6081667
MnZnF4,-69.13659433
Re3Se4Cl,-282.8456767
Hg3Pd,-2.5713607000000005
Sc3TlC,-18.640736
K3AlH6,-218.1468367
TlCu3S2,-250.2428767
SrHf2Mo,-7.77498
ZrN,-7.4086141
P4Se5,-319.8614267
ScTlRh2,-30.599572
Ga2HgTe4,-108.9555733
KSO2F,-352.1650133
ScAgSe2,-275.3733233
CaSi,-10.61402567
Li3Nb3TeO2,-178.4754367
DySbPt,-67.21470500000001
Pb(ClO3)2,-396.65309
AuN2,-0.14369689
Th2Fe2Si2C,-17.46439963
Zn(CoO2)2,-44.42468667
NaFeS2,-29.57514947
Cs2NaInF6,-147.92685
Ni3OF5,8.236362
Sc(Al2Fe)4,6.91575941
LiTiCoO4,-29.49797267
MgRh,4.2186933
Tb3Al,-3.2897302
PrBiPd2,-0.780363127
Mg2Co2P7,-41.199767
BaSrO2,-217.9425767
Li3Zn,-4.2947834
TiMo,-7.153324667000001
Sc2CoSi2,-9.4476095
Ba3Ga2(GeO)4,-101.409573
ZnOsO3,6.4228194000000025
B3Ru2,3.541582033
B6P,-211.0801867
NbNiB,8.143163667
NdGe,-7.607272442999999
Cu(IO3)2,-249.3487633
Ba2AsAu,-179.74673
KCaNb2O6F,-254.76126
LaSb,1.0177889999999998
Na3VH6O7,-434.3016633
Nb3N5,-167.7464333
ZnC2(SN)2,-302.82009
KTlO,-156.9890933
TiSe2,0.549895667
PrRhC2,-17.548270000000002
Ti3H2O7,-401.5139833
Na2Zn3Se4,-47.07841033
Zr2CoSi2,-1.510961333
Ca2Si,-215.55027
Yb2Ge,-112.07140929999998
ThH2,-10.448967
U2Co2Sn,-5.331828667
Mg2In,-3.643414367
FeH4Br3N,-16.016
KTiS2,-24.82151607
CaCr2F2,-34.295112
Cr3S4,0.474780933
YGa,-17.082566
MnCoS,-3.175255
UO,-15.63469133
Ti2CuS4,-19.544032
Sr4As2O,-101.0363547
NaB(SO4)2,-119.15484
Ba(TlHg)2,3.325380527
MnGeRu2,-3.012025
Li5Cu3Sb2,2.060201333
NaTeH6O6F,-174.43582
KHfCuS3,-239.7725333
PrFeSi,8.0802108
LiCuPO4,-11.43805767
Rb2InGaF6,-268.73214
AsS2NF6,-427.55271330000005
HfPd3,-21.135985
Ho4NiB4,-21.89006847
AcMgHg2,-6.6346798
K2ReBr6,-305.21983
P3BrCl4,-229.1787333
Ba4LiCuC2,-330.72615
KPH2SO3,-111.97524
TiCl3,-39.864023
AgNO2,-348.8194133
Ba2Pb,-129.666628
LiTl,-2.7481868
TmLuMg2,-5.9537892
K4P2PdS8,-297.31141
K6Na3AlSb4,-93.51389367
HfBrN,-140.80462
Ag3PSe4,-60.28690533
MoS2,-17.97238833
Ba2ZnAg2(SeO)2,-106.9722237
NbFeB,5.042913467
Ba3Sn5,-17.75234267
TiPt,7.7137621
AgHgO2,5.309878967
MnZnSiO5,-404.4598167
Sr2H6Ru,-252.18388
AgHg2PO4,-109.4161183
Sc2C3,-36.47112667
Ca3Co2Ge3O2,-434.79535
KClO3,-331.1008533000001
ThRe2,-1.842864767
Ca(GeRu)2,-24.07307233
NaNO2,-394.73707
ZrSiTe,-28.29835
SiS2,-211.21563
HfAu2,-11.36892578
TaPt3,0.0583916
NaPrSe2,-236.0057733
SbS2,-0.77982663
Li3Mn2Cr2O8,-34.96043333
TlAsPt5,1.929048
DyYTl2,-2.0742093999999995
Ca2SiO4,-120.5835267
Li5ReO6,-340.9476933
Na3SbO4,-112.5474267
Fe3(SnS4)2,-2.991995
RbNd2CuS4,-180.8828133
Yb2AgIr,-70.426043
LiDyAu2,-6.3608846
CaZnSiH2O5,-149.2074233
ZrAlNi2,-0.494051953
PrCrSe3,-72.44469633
ZrB2,-28.91095767
FeBiAsO,-5.045219333
Ba2YTaO6,-290.60851
MgH2SeO5,-148.8660633
BiSI,-222.1555633
Zr2CoTc,-4.0608774
Li2AgSn,2.155358267
Sm(GePd)2,-9.568580067000001
TbCu,9.7880906
TaBO4,-448.16649
NbIr,1.388047747
B2W,3.075296467
Cr3Os,-1.6163796
Sr4Bi3,-13.241792000000002
HoSe2,-11.59842636
DyCuS2,-301.7687867
YH3,-26.38522767
Tl3PS4,-242.40716
LiSmAu2,-3.4891053
Rb2TaAgS4,-330.4011
CdGeO3,-69.407928
DyTlTe2,-286.68894
LuBPd3,-8.401864400000001
Li4MnW3O2,-196.5081033
Sb3Pb,-0.736293833
LuCl3,-189.43708
TaI2O,-198.70344330000003
Nd3Hg,-2.034890133
LuBi2IO4,-70.39641533
SrPd,-33.579346
CaPb3,-66.748408
NaSbO2,-122.0805233
TaGaNi2,4.416163567
Fe2As,4.168728233
Ti2O3,-18.47461753
SrBiIO2,-166.9941467
ZrFeCl6,-28.514422
SrO2,-380.8084833
K5CuSb2,-101.4327403
K2GeF6,-153.71697
RuPbO3,0.15238698
V2AsC,-7.653799833
GaCuTe2,-137.04031669999998
KMgP,-102.4199183
Nd(Al2Cu)4,3.294409047
AlFe2,-10.247479
TmCuPbSe3,-250.9900067
MoP4,-26.295066
DyNiBi,-237.513
V3Se4,-4.182327123
BaNiO3,-390.4722267
Tb2Mn2O7,-241.12767
TlSnF7,-116.75302
TaNO,-299.6469333
LaVCrO6,1.135455977
NaNb(CuS2)2,-316.9341933
BeB2,2.654875387
HfC,-15.20941033
Tm2In,-5.536637363
NpSb3,-21.67450267
BaCaV4O8,-15.582008300000002
Co2CuO4,-17.777260000000005
BPS4,-265.05258
Y(FeB)2,-5.980289483
BaO,-239.3177067
NiMoP2,-5.0466062
Sm(MnAl2)4,-16.36594467
Tl3Br,-7.036241567
LiYb2Ir,-80.718765
Nd3GaC,-17.356682
CaHCl,-164.2319167
GaAs2W,0.035815533
YAl3Ni,-14.2065329
Ti3InN,-2.8795584
CuO2,7.875015833
KMn4O8,-19.76463967
TcIr3,5.855907932999999
InN,-42.77151
NdGeBO5,-110.6575633
Ba(ZnP)2,-23.30661167
Zr2Cu,-11.96739327
KBi(PS3)2,-370.5218933
Sr3Fe2Cl2O5,-9.313581067000001
K2Zn(SiO3)2,-98.73878633
Rb2Mg,-9.723683967000001
Y2Cl3,-316.34354
ThInAg2,2.290279267
CaAl2,9.068498167000001
KPrSiSe4,-235.9010133
DyAgGe,0.416840233
NdDyMg2,3.377879
ScAlIr2,-34.03139
Sm2SeO2,-195.4396167
YbSnPd2,1.3692844
BaH5BrO3,-161.94204330000005
LiGeIr2,6.5057989
Ca2TaAgO6,-287.4986600000001
Sr3P6(N4O3)2,-250.5002233
LiGaPd2,-18.189697
S(IO3)2,-257.30994669999995
ZrTi2O,2.044038333
Y4C7,-56.63469
MnIr,-0.48359477
Mn3OF6,-28.49054267
SrCuF4,-323.6194367
Sr3TaGa3(SiO2)2,-156.57721
Li3CoO3,-1.494796
K2SiP2,-238.2437367
CuTcBi,-36.781092
C3N4,-300.0394933
CoSn2,5.9950328
Sn2Pt,-3.664096467
Si2Ni6B,-3.0759211
Rb2TlInCl6,-199.99514
Re3Ge,-7.591083867
DySi2,-20.19665133
Ti2CoGe,-25.517986
Ca3(AlGe)2,6.404993
Sc2GaAg,9.507521699999998
K2TiO3,-305.65461
Ag3AsS3,-230.7554233
Mg3B(OF)3,-134.55316330000002
CaCu3(Ge2O)2,-395.91994
KCeSe4,-34.79833309
Cr4CuO2,-52.08835333
NaSmTl2,-4.8966363
K2MgH4,-224.90661
Rb3Hf,4.540546933
ZnCu2SnS4,-97.11132967
CrCu2Si,-5.9971092000000015
Ti2Pd,8.363848299999999
SrCN2,-151.57281669999998
Na8TiAs4,-360.33405
CrFe2Sb,-44.463894
LiPmZn2,6.9434716
Hf2Cu,-10.24518137
BaMn4O8,-58.94679467
Cd(GaTe2)2,-153.45003
RbSO4F,-402.2691367
Ti2Cd,-3.028355667
Rb2U3(IO5)4,-419.45383
NaLi2Bi,-146.81342
GePbS3,-205.19168
Nb3O7F,-226.6170467
TbCo5,8.505325333
Lu3Sn,-10.90452447
Rb2TiCl6,-408.64696
CeNi5,1.8983641
MnCrF5,-283.03447
SmTmRu2,-4.5051084
CeRh2,7.1955106
KrF2,-360.7840667
YCuP2,-11.443847
Na2Ni2O3,-11.4696774
TmAlO3,-364.4626567
LiZnP,-186.15216
Ca3ScCoO6,-479.52879
ErN,-6.846601
RbPbF3,-239.54712
LiTbO2,-284.4879567
KTeHOF4,-247.94758
Li6PS5Cl,-113.16651
Sm3Hf,-7.1786288
SiAs2,-183.94679
K3TaS4,-270.5748433
HoNi2B2C,-35.563626
AlGaN2,-80.00911433
Hf2Al,-7.364432933
K2Li3GaO4,-120.4204533
TeRuPb,-12.235271
ZrMo3,2.8477978
Na2VBPO7,-127.804594
MnTcPd,0.025985505
YbFe2,5.887118133
Na3Sr3GaP4,-91.55241833
ZrCd2H2(O3F4)2,-109.0944003
Ta3SeI7,-239.0088667
HoInAg2,2.780323833
RbAuF4,-388.29385
Hf3N2O3,-308.80415
U(CuSi)2,4.4654766
Li2CoCuO4,2.8410291
YAlSi,9.259729667
HoTmTl2,-1.5994329
Y2Fe2Si2C,-4.150271267
Li(CoGe)6,0.031303367
Yb(SiAu)2,-2.047044667
LiSbPHO5,-237.0961867
Tb3(MnC3)2,-6.746310833
DyBiPt,-82.11544667
LiZnAg2,-1.7996255
DyScSb,-8.929008433
NdIr2,-4.5939709
MgZrO3,-83.666213
PrCo2B2C,6.442273
TmNi,-2.519669767
MnZn(SiO3)2,-101.0692633
Sm2InHg,-9.2103242
LiPd2Pb,-6.469670933
HgOsO3,3.1623618
SiSn,-142.82838
LiTlO2,-99.78253733
Co3Ni,-10.482988
SmCuPb,-34.061639
BaYF5,-134.21654669999998
Ca2AgSbO6,-271.02196000000004
Rb2VAgSe4,-378.46838
NbVO5,-270.78413
Li2AgF5,-92.23388
KHS,-110.92598999999998
Cr3CdTe4,-3.0165464
PrSnAu,-37.488836
LuCoC,8.067365667
HoAu2,-0.98601919
Ni3I,-4.541364
AuCN,-162.84295
AgSb2F2,-255.3678167
Lu2ZnIn,-1.2473665
CoN,-7.300165732999999
DyInCu2,2.507007767
CuAs4S3Cl,-175.53776330000005
ErSeI,-300.3762433
MnBO3,6.438822
PtS,-221.1153833
KAu(I2O)2,-348.0554967
MgSi2SnO6,-242.2013067
DyNiSn,6.438246232999999
CdPtF6,-398.3691
SrZnPb,-37.40432233
MgH2,-28.844882
Nd3GaO6,-131.6274933
ErIn5Co,-3.587346333
NaAc2Pb,-18.488963
MnCo2Sb,9.680694767
Zn2CuN2,2.34791
TaCo,-4.7135378
Pr(Fe2P)2,9.180455767
Li(TiS2)3,-12.147298
Na3SbSe4,-140.49783
Ba4ZrO6,-387.26049
Cs2SnI6,-72.194939
Tm2TlHg,0.9265582
Re2AuSe,-37.657506
NaCu3F7,1.1040911
K2HgO2,-361.43853
Bi4O3F7,-9.546416833
Rb3Ru,-48.894503
Er2Si3Rh,5.350202263
MnFe2Si,-9.475485367000001
Ba3Ge2(BO)6,-170.7017467
PtC,-4.245800900000001
ThS,-5.742390932999999
MgAlIr2,4.3676479000000015
H8PtN2(ClO)2,-304.91883
SmAsO4,-134.70480669999998
Tm2ZnRu,-1.550109867
Zr2OsRu,-12.718546
Na2VPCO7,-4.789807667
Hf2CuGe4,7.814825533
LiGe2N3,-93.119057
YbTmPt2,-9.0748799
B2(CN2)3,-210.6726867
YNbO4,-394.1316733
NbNiP2,-3.361313733
DyAlAg2,3.8328078
HoErPd2,1.0234153
RbLiS,-105.90664
C3N,0.253012433
UPbO4,-458.9987033
MgTi(SiO3)2,-25.31932833
ZnCl2,-126.7351733
Cu2Te,-13.2906147
Sb7Mo3,7.756277967000001
Mg3Br,-10.25705887
Tm2TlAg,7.9273929
CrCo,-1.6911231
CuB(CN)4,-479.24706
H4NClO,-246.6289967
TbInCo2,5.03341
SmTmMg2,-3.3818939
NdCl3,-251.53947
CoHgC4(SeN)4,-359.31059
Lu2AgRu,-1.8620836
MnGeO3,-57.23456467
Li2CeP2,-524.47565
Fe2SiO4,-15.072839000000002
Ba2NdNbO6,-296.27885
NbSiRh,0.15749443300000002
Nd3In,0.4236577
Ta2B,-9.944215067
TmNiGe,1.4869988669999998
YbDy3,-1.6122309
WF5,-29.92076007
Li2AlPCO7,-466.6560133
Bi3Rh,-0.993716067
Ba7(ClF)2,-109.164602
ErI3,-172.17805330000004
Ca3SiBr2,-23.45297097
DyS2,6.871037400000001
TiMn2Si,-1.0375123
MnH8(N2Cl)2,-399.89401
Tb2S3,-101.8961053
LuSF,-272.1974267
CrO3,-10.03803567
KAgSe,-63.99408067
LiPrO2,-266.68674330000005
KPt2Se3,-195.90067
Li3Mn3SiO8,-241.2306933
Y6FeSb2,-17.82656333
V2ReRu,-14.491315
Li5V(SiO4)2,-324.4811833
MnAlTc,-16.674508
NaCa(PO3)3,-138.73349
PrBrO,-283.3451833000001
RbPO3,-180.5433567
NaPd2Pb,-7.808961
MgCO3,-304.9938633
BaTl2O4,-60.18769467
BiCl3,-238.2127667
Pr(FeGe)2,-9.023648467000001
YbNdCd2,2.9070193
HfNCl,-273.76413
LiHO,-140.54986
Ac3Pr,-26.82821333
NaZnAs,-122.1804133
BaTiO3,-288.39153
Zn(CoN)2,-1.871812433
KZrS2,-3.171422
Li2Cr5(SiO)4,-140.60641669999998
Li3MnAl2O6,-342.0381333
Rh3Se,-2.803350533
Ba3In2O5F2,-90.932255
NdMnGe,8.587284333
NbSiPt,-20.26288583
BaMg(BiO2)4,-293.21276
V2C,-23.60153933
SrMnBi2,-17.46495367
CoSbS,-44.97658947
HPbI3,-246.4012333
IrO3,-2.0052643
Sb2S3,-222.5551067
Th2Co7,-11.77546167
Li2SnP2O7,-255.15925
Na3MnAsCO7,-118.77831670000002
NdIr3,-2.7499742
LiFe3O3F4,-10.33140536
InAg3,-1.4549648000000002
LiFe3(SnS4)2,0.6792663329999999
SiCN,4.863379167
Tl2SnF6,-243.4115433
NaLi5N2,-158.99927
Sr(NiAs)2,-10.0840905
NbSbRh,-41.399084
AuCS2Cl3,-338.6365600000001
NaNi2O3,6.886204533
Pr2Sn2O7,-104.34149
Mo2C,-2.099944737
InFeCo2,-1.6999541669999998
Ba(MnP)2,-8.098235133
KBaP,-190.07239
TbRh3C,-18.166877
LiTaWO6,-347.24124
Tm(NiGe)2,-14.10470667
GePt3,-4.3283646
AlFe2Ni,-10.650121
WSCl4,-342.1376133
K(BH)3,-315.8938
ThTeAs,-3.575151033
HfGeB2,1.1572916000000002
YMgPd,-2.7401411330000003
Ta2O5,-406.52689
PrNi2,8.354115633
LuGaRh2,-46.516444
Ag2SO4,-144.58421669999996
FeAs2,-101.8389657
HoCo2,-22.549698
RuRh3,6.934299799999999
Li2VCoO5,6.372978633
Cr3(OF)2,-118.8087067
Sc5Cu5O3,-11.10232233
PaSnPd2,5.750868367000001
YbSiAu,-1.182763033
CaCuO2,-39.918384
KSmTe2,-244.67573
NbCl3O,-320.24163
Tl3VS4,-387.45331
Th3Au,-11.453108
Ba2YF7,-225.24584
ZrNi2,-3.8467901
Bi2Te2S,-97.97074533
Tb2InPd2,6.028081667
U2Al3Os,8.6210808
IrCl3,-398.7411533
Ti2MnBe,5.878725733
KGeCl3,-223.7608067
Re2P,-4.4398846
AcHgAu2,-13.994171
Nb3Si,7.329114
RbAcTe2,-172.8729
Ba2S3,-305.55626
Re3Pt,-10.93860597
LiNdGe,-59.67496433
KAs,-143.18794
LuMgPd2,-3.3011949
Er3GaS6,-268.79400000000004
ErB2,-6.235074667
RbSnIO6,-144.9107867
SmY3,1.351876667
SmFeSi,8.484397233
YbPu3,-14.322741
Nd3Ho,0.34986618
Ho2CdSe4,-59.74036733
NaYbF4,-17.80182067
BaIn,2.612376
Ca3CrN3,-18.9022078
MnSiIr,-2.4553824
SrAl2B2O7,-146.01745669999997
Zr(Ni2P)2,-24.579241
Sc2Ni2Sn,5.4836059
Ta9(NiS3)2,-14.741611
ZrMnP,-8.104555
NpH2,7.107930132999999
Li5Sn2,2.798616033
YRh,4.3838542999999985
MnRh2Pb,-0.062019113
Yb2Pb,-11.50968213
TmTa3,-8.283407567000001
NaTa3O8,-240.8843533
U(Fe2P)2,-96.096584
CaMgHg2,2.7507744
CaHN,-120.2633433
Pm2ZnOs,8.115014500000001
Sr2YRuO6,-203.1895467
Er(Al2Mo)2,-4.329342427
MgCr2O5,-17.459981
BeAu3,-16.953322
HoCuS2,-293.6716767
NiBiB,-3.2732867000000003
BaAg,-1.667855933
AlTlF4,-203.83678
InPPd5,-4.512330367
LiAlSe2,-134.0959967
Li5V5(CoO)2,-3.0159517000000005
Tl2Ni3S2,-9.719605167000001
BaAgSb,5.5948853
CrGaP2,-14.08903
Ca(SbO2)2,-256.53673
Mg2Bi2O5,-131.0950633
LiGa2Rh,2.106723433
Ba(CdP)2,-137.16537
Yb2Ge2Ir,-1.6197882
Li2PdO2,-411.5289367
SmP,-9.814511733
Pa3Si,0.95147682
NaZr2CoF,-47.26285067
LiCuF3,-164.7463767
AlRe2,3.887479833
Sr2ZnMoO6,-380.09364
SrMnGe,5.9564661370000005
TbNi5,-9.380441433
Li3MgPCO7,-400.69445
BaCrF6,-14.89422833
BiClO,-100.6698733
Hf6Zn6N,-72.436658
U2SN2,-23.70472533
Ce2Dy2O7,-517.7214667
Tm2TlCd,-0.61662916
MgAlAg2,4.0762099
Ba2LuNbO6,-316.01641
K3SiTe3,-189.8385733
LuGaPd2,6.3704275
BaSrSn,-81.74641033
Ti3Zn2O8,-239.3504567
YbZn,-7.894125532999999
KTbO3,-38.668115
Nb2O5,-276.6696033
LiCoPO4,-7.269103332999999
Ti2MnIr,-46.156373
Ba2YTlCr2O7,-21.101603
SiTe2Os,9.2564266
TiFeTe,-288.4070966999999
ThMgZn2,-8.615728
SmZnAu2,2.007533
NdCo5,5.587159
LuFe2,-18.246729
P3Rh,-32.968622
NdBPd3,-8.0531166
ThAl,4.515013367
Dy3TlC,4.280076
Ca2HfO4,-195.84946
CoSbO4,-14.7799892
Mg3Si2H4O9,-121.6600233
BrClO,-214.9604967
Mg2SiPt,-13.09059927
Zn2BiWO6,-17.351018
PrZn,3.3750392
MnZnO3,-4.3182549
RuS2,-98.70487
MgCrF6,-56.29634067
Dy(Al2Fe)4,-0.226837567
Ba3BAsO3,-264.45787
BeCu,0.86284319
ThC,6.3561303
LaNiO2,-16.83020267
ZrI2,-3.374913967
SmZn2Cd,-7.3610777
PuAl3,-44.11091
HfSO,-324.03403
Nd5As2Cl,-302.3316133
MgPPt5,9.816246967
Nd3SnC,-32.098665000000004
Co6O7F5,-11.287285
RuAu3,-9.174478267000001
Na4CoO3,-240.00943
Rb2ZrO3,-130.7427967
AgCO2,-431.43863
LiBi3(ClO2)2,-141.52595269999995
NbIO2,-162.068118
PuAl2,-40.577917
BeCo2Ge,-19.156091
SnBO3,6.2519633
PrNiSn,3.582863976
K5P2Au,-78.90886033
TmTlO2,-279.263
CaCrF6,-36.43272467
Li7SbO6,-170.1190333
ScNbOs2,-42.059207
DyIr2,4.811565333
ScAlO3,-422.17022
TbSi2,-6.613779067
NdTeF,-123.12227
TaInO4,-281.9670799999999
YbZnAu2,-3.2979999
ZrMnGe,-1.653692097
NpRh3,-1.2091533
SnSe2,-236.6976067
K2SiF6,-151.13432
Sr2UO4,-19.04598767
K3NaCr2O8,-420.55081669999987
ScGeRu,2.530726333
SmZnPO,-279.6808633
Na2InPCO7,-161.22226
Zn3Ir,4.38707582
LiCaAlN2,-283.7542167
Rb3V,-39.329157
ErB2Rh2C,9.228642133
Ge2MoO6,-2.908796333
NiN,-2.507671767
DyZn,5.228177099999999
Li2Cr3CoO8,-4.912585667
YbNdZn2,8.9325948
MgNi2Sn,-7.0999883000000015
Np(GeRh)2,-13.26254
YbIn2Au,4.594050833
HfZnCo2,-39.760138
ScBrO,-453.0774067
DyRh5,-11.78084041
Tl4GeS4,-258.0982067
BaHg,2.7349916000000003
SrCu,-16.38307933
Li4Fe3TeO2,9.32028
Zn2AgSbO6,-43.81679867
AcBr3,-170.3438367
Mg2VBiO6,-299.4862467
YbBe3,-32.101663
TaCrO4,-232.8020333
CrNiSb,-18.933429
MnGa,2.275182367
ZrCdO3,2.6660388
Dy2ZnGa,-12.869397
AlSbI6,-209.39514
CdHgO2,-95.56879967
ZnSiAs2,-165.06944330000005
HoAgGe,-1.675882267
NaSmSe2O7,-238.19413
SrH2(ClO3)2,-128.2280733
Ge2Te5As2,-254.5020467
Sm2MgIr,9.3105566
CdAg2Au,-1.4741023000000002
SiO2,-228.06301
Nb3Ni,-16.037995000000002
SmNiB4,-18.74695533
LiCd2Rh,-8.9354408
Zr6CI2,-174.6699623
Np(SiPd)2,-25.33167730000001
BiTeCl,-98.35639367
NaClO2,-286.6348067
UNi5,-10.878732
Hf2GaSb3,6.229945767
Sn2OF2,-216.8837133
Sm3SnC,-32.202472
LiSbS2,-180.04330330000005
Zn(PtO2)3,-224.6409597
SmSnPd2,7.240853599999999
BaSnHgS4,-155.8029533
YbPd,-14.620809
FeMoClO4,-14.83151013
SmErO3,-298.9864
SmI,-70.049346
Ba2SrTeO6,-175.01844
Ti2Ge,-16.733455
PmH3,-65.65862800000001
CaC2,-194.31154
NpCuSe2,-37.32850367
PmTlAu2,-2.6758332
Li2GaPd,-5.447925832999999
Li5CoO3F,-73.78446133
RbAgO2,-385.47076
ZrAlCo2,-6.989242467
KAlTe2,-172.18702
S5N6,-388.4872567
YbMgO3,-4.9432857000000014
YBPt2,-24.71428683
KSbS2,-272.1135467
K4SnSe4,-103.911597
TbOF,-141.58504
Ca3SbN,-150.46722
SmAgO2,-158.20915
Li2NbCr3O8,-137.1901133
Na3AgO2,-179.94603999999995
MnIr3,-3.0437449
ThNF,-324.1200233
CdHg2SeO6,-103.17479
CuBiPbS3,-149.22169330000003
LiCrSiO4,-373.5698867
H3BrO,-82.75634000000002
YBiPd,-201.92971
In6TeO2,-61.05284633
PrSe2,-18.25150157
GaSeBr7,-333.6093167
Ca(NiO2)4,-39.49548667
Ba4Na(BN2)3,-273.1984
CaMn2,-268.2597
ZrScOs2,7.0564537
Mo2O5,-354.62698670000015
Ba2YTlFe2O7,5.689043333
SmCoSi3,2.3311234
NbIr3,0.1085952
Be(CoO2)2,-413.3534733
Na2ZnS2,-76.476345
BaS,-189.68909
Ga3BN4,-73.04816
Si3Ru,-9.2898391
NaPrO2,-132.67718670000002
HfCd,2.393886733
NaGa4,5.048093967
AlVFe2,-36.40869067
MgScPd2,-0.10962055
KSnSO4F,-326.7166667
Th(FeSi)2,-10.1900674
K2AgSb,-154.82465
Cu3Ge,-1.344242807
RbErSe2,-241.00120330000004
PrDy3,6.1897443
Sr(GeRh)2,-3.655120413
Hf(FeGe)6,4.18367585
Zn2SiO4,-72.78457767
HoSnRh,-7.3843788
Li2VNiO4,-23.57793917
Rb2MnCl4,-318.9215966999999
Ag2PdO2,-284.3260633
Na4CO4,-135.5084733
Na3MnBSO7,-448.5228467
LiRuO2,-2.936183667
SnGeS3,-230.5297867
RbNaSi2O5,-92.984771
Sr2As,-24.845407
Sc6NiTe2,-0.6624593329999999
Mg9Cu,-139.7096847
ErSb2,6.617119333
Pr4S3NCl3,-380.7053067
NaCSN,-328.0931067
ScCuS2,-315.5348433000001
Li2MgSi,-148.56169
BaSn3Pt,-9.25938478
LiP2WO7,-309.7981267
RbCr5Se8,-14.92688397
NaS2,-315.2163933
FeS2,-19.60471836
PrLuSe3,-135.3253033
Tl2Sn(AsS3)2,-106.3527967
Ba3P2,-149.81291000000004
LiDyO2,-129.26041329999998
Yb3In3Ge2Au,1.8499392
TaCuRh2,-23.024266
NaBF4,-173.75311330000005
ZrHgO3,-0.77400058
TbI3,-168.6713033
Li3CrSiBO7,-24.681011
CdHg4C6S6(Br2N3)2,-172.3876467
RbNaS,-88.81626999999996
ErLu3,6.907193967
NaTl3(SO3)2,-294.0042267
TbHg3,7.520488
Li5Mn3Co2,-141.16141000000005
Ti4Bi2O,-247.2124967
SrS,-201.40747
CeIr2,0.222759277
Hf5Ga3,8.891449667
DyBC,-14.85400197
PdAu3,-3.9464034
CrSb(PO4)2,-330.21436
Al3Pt5,-23.492015
PrNi2B2C,-3.615008633
Li4Ga3Si3BrO2,-103.92979
ScPd,1.1652967
Te2Mo3(SeS)2,-9.376814332999999
AuBrF6,-411.1861033
Ti2N,8.906271400000003
NbAlRu2,-14.542774
TmBr3,-183.8876567
Nb2Pb2O7,-286.55167
Ti2InFe,-31.02325200000001
NaCdAs,-76.37465667
CrP4,-13.84086769
Hf2Ga3,9.40247597
SiAs,-240.96792
AcYbCd2,2.5018592
Na3TlO2,-177.63002
YCBr,-0.189187433
PaO,0.33417088
ErVO4,-227.58240330000004
CaBi3,2.5855674
Li2NbF6,-65.21884200000001
AgBiS2,-0.219366667
LiAuC2,-145.01339330000005
TaIr3,-0.16232581
NdCuSn,-42.631177
K2Th(CuS2)2,-191.62923
K2SnCl6,-118.92891000000002
Th2P2O9,-153.13478669999995
Na3Mn2SbO6,-116.57406
PrGe,-6.236415567000001
SmSnAu2,0.56015856
YPt3C,-18.314387
