pretty_comp,magmom_outcar
Li4TaN3,0.0
KCl,0.0
NiAsPb,-0.0
NdAgPb,0.0
NdFeSi2,-0.0
Li2PtF6,-0.0
Y4C5,-0.0
BeCrTe2,3.8855443
Th(TeI)2,-0.0
LiBeNi,0.0
K2CoSe2,5.9880055
Ba4LaBi,2.616777
LiNd2Ga,0.0
BaZn2Os,0.4872212
GeBi2O5,0.0
Al2CdCl8,-0.0
Rh3W,-0.0
Ba4LiSn,0.0
Be2InCu,-0.0
SrLiH3,-0.0
Sm2ZnAg,-0.0
FeCo,4.390225900000001
SrBiIO2,-0.0
CaTmCd2,0.0
BeCrNi,0.0
HfCo2Sn,1.7710275000000002
Pr(ZnP)3,-0.0
LuScRu2,-0.0
Hf2VRh,0.0208863
Ba2YZn,-0.0
BeV2Re,0.0
VMo2As,2.4e-06
HgPd2Au,-0.0
FeO2,1.9994769000000001
BeNbMo,-0.0
BaIF,0.0
EuCuBi,-0.0
K2NiAs2,-0.0
TiInCo2,0.976403
Mg(CuO2)2,7.254198
RbSbBrF3,-0.0
PmSmHg2,0.288989
BeIn4Si,0.0
Li2FeNiO4,3.2684154
Ti2AlNi,2.9973186000000003
LuUTc2,0.8696364999999999
Pm2InHg,-0.0
Be(ZnPd)2,0.0
BeGa2Se,-0.0
Ti2MnPt,0.0001107
TbCrB4,0.0
TiBeV2,0.0
BaTiPd2,0.0
K2NaCuF6,1.9997008
Li2CuPO4,-0.0
VCdAgO4,-0.0
NdCrO3,2.9901472
Sc(BeIr)2,0.0
TbPb3,-0.0
SrBeV,3.2499457
DyTlZn,0.0
UC2,0.0
BeCrTc2,0.0
Er2Zr2O7,0.0
AcCl3,-0.0
Ba2Li3NbN4,-0.0
PrLuO3,0.0
NaZn4As3,-0.0
CaC2(SN)2,0.0
Y2SeO2,0.0
CaTiBe2,-0.0
CaPmAu2,-0.0
NaCoO2,-0.0
BPd2Br,-0.0
NaYbAu2,-0.0
K4SnSb2F4,-0.0
Pm2CdSn,-0.0
LiPd,-0.0
MnBePd2,1.5e-06
LiSc2Ru,0.0
BaZnCd,0.0
NaFeBP2H3,2.0003007
Y2Al3Si2,0.0
LiTiFeO4,2.0001425999999998
Tb3(MnC3)2,3.7975038999999997
Sm2IrRu,0.0
Ni2PO5,5.9376440000000015
SmDyRh2,0.0
SrNiSn3,0.0
PdCl2,0.0
Mg3BH2O5F,0.0
Li2ErIn,0.0
K4CO4,0.0
MgBeGa,0.0
Nd3CoB4,6.7334085
Ce3Zr5O6,0.0
HoP,0.0
AgAsS2,0.0
ReAsIr2,0.0
LiTm2In,0.0
YBeCr,2.450048
ScSi2Tc,-0.0
BH3NF4,0.0
TiBrN,0.0
Zn2Sb3O8,0.0
TmAlCu,-0.0
Os(SeCl)2,3.9988888
AlCl3,0.0
BeCd4Se,0.0
Cu3NiH6(ClO3)2,1.0796754
Cr3Co,0.0
PrTe,0.0
Nd2SnHg,0.0
SiH2C2(NF)6,-0.0
BaMoOs2,0.0
YMgBe,-0.0
Ba2GePb,-0.0
Na2HgAu,-0.0
PrAlGe,0.0
Y(HO)3,-0.0
RbBiO3,0.0
Ba4HfCd,3.1167130000000003
YNiBi,-0.0
NbSe2,0.0
HoB4Ru,-0.0
Ba4GeRu,1.259903
MnCu2SiS4,9.9992006
Sc4BeZn,0.0
LaS2,-0.0
Be2NbPd,0.0
LiPm2Ge,0.0
Ba2BiAu,-0.0
TiNbO4,0.5332353
Na3Au,-0.0
U(SiPt)2,2.3418144
Li5SiP3,0.0
LiV3O8,0.0
ZrBePt,0.0
TiZn,-0.0
LiPm2Ir,-0.0
SrAl4O7,-0.0
Pr2(Zn2Ge)3,-0.0
NaBePb,-0.0
Li2CaSiO4,0.0
Yb2SnHg,0.0
Ca4MgB4H6(CO4)2,-0.0
BeNbTc,0.0
Lu(BiO2)3,0.0
BeSi2Pd,-0.0
LuAlSi,0.0
MgCuAs,-0.0
SrIF,0.0
DyMg2,-0.0
Li5Tl2,-0.0
H2CO2,0.0
K2NdPCO7,0.0
TiGa2O5,0.0
AsPdAu,-0.0
Tb(Ni2P)2,-0.0
BaZnIr2,-0.0
YBeBr,0.0
TiBe2Te,0.0
FeSiTc2,2.2770686
BeRhPb4,0.0
Be2SiTc,0.4879439999999999
NaDySe2,0.0
Li2SiNiO4,4.0
CaVO3,0.0
BeNbBr2,0.0
Ba(AsRh)2,0.0
BeGePb2,-0.0
KLiS,0.0
Tm2Pb2O7,-0.0
V5Te4,0.0
NpO,3.4776562999999996
LuVO4,0.0
KHoBeF6,0.0
Be2VFe,2.046396
W(S4Cl3)2,0.0
Ba4InGe,0.0
Ba4CrFe,4.4820505
BaLi2Mg(PO4)2,0.0
Ba2HoNbO6,-0.0
CaBeBi2,0.0
Li2MoO3,-0.0
KTa2Be,-0.0
RbPt2Se3,0.0
BaAgTeF,-0.0
BaCa(SnO2)4,-0.0
U(PdS2)2,3.9495817000000004
LiCrO2,5.9999785999999995
HfBe2Pt,-0.0
NdSeO,0.0
LiBeTe2,0.0
Eu2Ga3Ir,0.0
Zr2Pd,0.0
SmMgAg2,0.0
Sr(CuSb)2,0.0
Y2GeRh3,-0.0
DyAsO4,-0.0
TbInRh2,0.0
AlN,0.0
DyC2,-0.0
BaCrBi,4.9803115
LiGaCl4,-0.0
Nb6Co7,0.004118600000000001
ScGeRh2,0.0
Mg3Fe2O7,8.145275400000001
CaPrHg2,0.0
BaBrCl,0.0
AlSn,-0.0
Er(CoB)2,0.0
LiHoS2,0.0
Er2Pt2O7,0.0
Sr5Si3,-0.0
NdErMg2,-0.0
P2Pb3O8,-0.0
ScCrO4,1.9996995
AlMo3F5,7.973691599999999
TlSn2Br5,-0.0
SmYAg2,-0.0
Bi2O5,-0.0
Zn(MoO)6,-0.0
SmTlCd,0.0
Cd3As2,0.0
NaBiF6,0.0
AuSeCl7,0.0
KYSn,0.0
NpAs3,3.1431383
RbSmTe2,0.0
TbYRh2,-0.0
LaRe2W,-0.0
PmRh3,0.0
Tm(FeGe)2,0.8326707
ZrZn,-0.0
Li5Cu(PO4)2,0.0
BePtBr2,0.0
YbAs,0.0
RuBr3,-0.0
NaMgSb,0.0
HoInPd2,0.0
RbSO4F,0.0
Al2CuCl8,1.9572153
NbSb2,-0.0
Na2SbAu,0.0
Co4Cu3O2,5.7688372
LiHg2Au,0.0
Ba2CoBr,0.3736379
NbS3,-0.0
NbFeF6,3.0
SmScSi,1.56e-05
K2NaBP2,-0.0
NbCrSi,0.0
ZrBe2Pd,0.0
Be2FeSn,1.215165
Sc2BeCo,0.0
Ca3Ti2O7,0.0
UGeS,2.761218
CdNi3N,0.0
TmAsO4,-0.0
K2As2Pd,0.0
BiO2,0.0
HgBi3,-0.0
SrMnBe2,4.4195581
NaBO2,-0.0
NbSiAs,0.0
Ba2ZnBi,-0.0
TiOF,-0.0
B2Ru,-0.0
RbTaGeS5,0.0
SeS2(NO)2,0.0
BeNiSe,-0.0
BeReRu2,-0.0
Li2Mg3Si4,-0.0
YBe2Cr,5.19e-05
SmCdAu2,0.0
BiI,0.0
TbCuS2,0.0
Y2TlAg,-0.0
CaIn2Cu,0.0
LiFeP2HO8,7.9817743000000005
MgTi(GeO3)2,-0.0
Li8Bi2Pd,-0.0
BaGaW2,0.0
TcPt3,0.0
Ba3SbAs,0.0
V3(As2O3)2,5.9987660000000025
FeSn2(CN)6,-0.0
YPd,0.0
YInAu,0.0
ErAg,-0.0
YbC2,-0.0
NbSiTc2,0.0
BeV2Ge,-0.0
Eu3(AsPd)4,0.0
Mg3Si4(HO)2,-0.0
EuCl3,0.0
SrTiO3,-0.0
Be2FeIr,2.669251
CdSnO3,0.0
ZnCu2GeS4,0.0
Tc3Ni,-0.0
ZrTaNO,0.0
ErCu5,0.0
BaNaZr,-0.0
Li2Co4O7F,2.1969467000000003
BaSrPb,0.0
TmLuCo2,0.0339176
RbTmS2,0.0
DyIn3Cu2,0.0
UPSe,4.5959588
Nd(BC)2,0.0
MnBiSe2I,9.9974037
LiEr2Ga,-0.0
Li2NbO3,-0.0
Er(GeRu)2,-0.0
Lu2ZnIr,0.0
Be2NiBi,-0.0
In7GeIrO8,0.0
BaCuWO5,0.0
ScOs3,0.0
Mn(NbS2)2,0.14283010000000002
ZrAl5Ni2,-0.0
Ir3W,0.0
Ba4MnV,4.056886
Co3Mo,4e-07
LuRh2,-0.0
Ba3Si6(NO)2,-0.0
BaSn,0.0
ScSn2,0.0
InPt3C,0.0
Ho3(AlNi3)2,0.0
U(CuSi)2,2.5004347
LiTmAu2,0.0
CrCoPt2,1.1992956
BaCaTi4O8,3.8333858999999997
Li2TlSb,-0.0
BaBe2Te,-0.0
La2TlHg,0.0064533
Rb3Cr,5.2136482000000015
BaB6,0.0
PrFeSi2,-0.0
CoCu2Sn,0.9549177
BaLiH3,0.0
BeAg3,-0.0
Ti3Cu,-0.0
Pa3W,-0.0
Fe3Si,4.8664994
NbNiB2,-0.0
BaTlSe,0.0
Be2NiMo,-0.0
MnInPd2,4.1808845
LiMgAs,0.0
Ba2LaHf,6.620000000000001e-05
ZrBrN,0.0
PmBiPd2,0.0
Li2NbF6,0.9999954
Zr2Sb,-0.0
CoNi,2.2789029999999997
Si3Mo5,-0.0
Tb7O2,2.9426292999999997
Ca(AsPd)2,-0.0
Be2AsSe,-0.0
HoSi,-0.0
ErCo2,0.0063366
Li7VN4,-0.0
Mg(CO2)2,0.0
Y(SiAu)2,0.0
Al2Ge(HO3)2,-0.0
KYbS2,-0.0
PmBr3,-0.0
DyCo5,6.824991499999999
Ag2GeO4,0.0
AuBr,-0.0
BaMnBr2,5.0391084
Na2TiCl4,4.0
LiNd2Ru,-0.0
Zr3PO2,-0.0
VCu3S4,0.0
BaCd2Sb,0.0
Ni(RhSe2)2,-0.0
LiBe2Bi,-0.0
MgNi3C,0.0
Pr4S3NCl3,0.0
MgNi,0.0
Te2W3S4,0.013264700000000004
Zr2Bi2O7,0.0
As(S8I)3,0.0
Y(FeGe)2,0.7297804
Sm2O3,0.0
Ti(CoO3)2,1.6435745
Nd2Ti2O7,-0.0
Ba2InBrO3,-0.0
SrBeW2,0.0
Zr2AgPdF,1.9873554
Nd(CoSi)2,-0.0
Ho(NiP)2,0.0
Lu(Mg3Al)2,0.0
CuRhO2,0.0
Hf2TcPd,0.0
CuBiO2,0.0
CaCdPb,-0.0
KBe2B3O7,0.0
Na2MgH4(SO4)2,-0.0
ReSbO6,-0.0
Li2InPb,0.0
Er5Ge3,-0.0
BeNb4Sn,-0.0
MgGa3,-0.0
PrIn5Rh,0.0
ThB6,0.0
BeTlP4,-0.0
TlCl,0.0
HfBeRh2,0.0
Lu2AlRu,-0.0
TmAlO3,0.0
TmAlAg2,0.0
Li2AgPd,0.0
TmAgTe2,0.0
Rb(CoS)2,1.8526778999999998
CaH2,0.0
NdB2H,0.0
ZnCuF4,1.9998613
BaZr4Ni,0.0
Ba2CuHgO4,0.0
SnH4(NF)2,0.0
Tm3PbC,-0.0
NiSeO4,3.9976559000000003
VS2,1.9966116000000005
Y2AlSi2,0.0
Er2RuRh,-0.0
Y2IrPd,-0.0
Be2VFe,-0.0
CeHSe,1.9686695
SnSe,0.0
Ba(HO2)2,-0.0
Be2NiCl,-0.0
SrCd2,-0.0
MgMn(GeO3)2,9.986545199999998
Co2Mo3O8,0.6227146
Li2Co3NiO8,0.8654033999999999
Y2ZnSe4,-0.0
Sm6GaCo2,-0.0
ThH2,-0.0
ErTiGe,1e-07
AgCO2,-0.0
TlCuIr,0.0
LaI,1e-07
MgSnO2,-0.0
Ba4TcPt,2.0431184
Li2CuAu,0.0
BeSnSb,-0.0
Li2BeRe,0.0
ThCoSn,0.0
Te2MoW3(Se2S)2,0.00011100000000000001
Sb3Pb,-0.0
TlFeS2,2.14e-05
Ga2PdI8,0.0
ScBeIn,-0.0
Re3Mo,-0.0
LiTmIn2,0.0
Pr3Sb5O2,-0.0
Ca(MgBi)2,0.0
TmAg3,-0.0
P2PbAu2,0.0
BaPbO3,-0.0
HoS2,-0.0
YInCu2,-0.0
Li8CrFe3O2,4.000565
Be2HgCl,-0.0
Li6Mn(OF2)2,10.0
In2Ge2O7,0.0
BeV2Os,-0.0
SrSnO3,0.0
ThS,-0.0
K3NaFeCl6,8.0000002
Th3O2,-0.0
K2PbO2,0.0
Rb2Mg,-0.0
Hf2P2O9,0.0
Ba2MgZn,0.0
BaNaPb,4e-07
ZnPPt5,0.0
BaHfW2,0.0
K7NbAs4,0.0
KBeZn2,-0.0
Sr3Tm,0.0
BeBi4P,0.0
V(GeO3)2,1.9999997999999999
Li2V2S5,3.9792235000000002
Be2CuMo,-0.0
YLuZn2,1e-07
LiAgF4,-0.0
BaNdMn2O6,6.9971895
SrHg2Bi,-0.0
Ac2CuSn,0.0
Na3UF8,1.0
PmSbPd2,0.0
NaYSe2,0.0
Rb2Li2GeO4,-0.0
Sr2HfBe,-0.0
NiAg3,-0.0
BaNa2P,0.0
Mo2AsP,0.0
Hf9AsW4,-0.0
NbBiO4,-0.0
NaBe2Mo,0.0
CuBr2,0.0
Li3Nb6O,0.0
Dy2CuRh,-0.0
Dy3AlN,0.0
Li2CrS3,4.060205000000002
Ba2ZnCd,-0.0
Zr2BeW,-0.0
CaBe2Cr,2.2631432
PrIn,-0.0
Ba4GaSi,-0.0
BeTlBi2,0.0
BaRh2Br,1.3571163
TaBe2V,0.0
BiF5,0.0
Nd(GeRu)2,0.0
CuHgSBr,-0.0
BiB,0.0
Sm3Pd,-0.0
TlPF6,0.0
MgRh,0.0
Ca2AlCoO5,5.0459154
YbRh2Pb,0.0
PAuCl8,-0.0
MgPd,0.0
Sm3Dy,0.0
KBaSe2,0.0
H2W2O7,-0.0
Ca(CdP)2,0.0
Er2TlCd,3e-07
SrScBe,0.0
Rb4CO4,0.0
TbAgSn,-0.0
KBeGe2,-0.0
MgBeCr4,0.0
RbHoSe2,0.0
HoAlO3,0.0
Ba2PbCl,1.4800000000000002e-05
Ni3S2,-0.0
ThNCl,0.0
Be2GaRu,0.0
CeInAu2,0.6401214
Sr3SbN,0.0
Zn2Cu(AsO4)2,0.9953707
MgCo3C,0.9113411
MgTe2,-0.0
BeBi2Ru,0.0
TaAlO4,0.0
MnNi3O4,8.0752465
Lu(SiNi)2,-0.0
MgSc2Tc,0.0
K3Ge4Au,-0.0
ErIr,0.0
TiSiPt,0.0
Na8SnSb4,-0.0
ZnP2,-0.0
Ca4Al6SO6,-0.0
PrY3,0.0
CaCr2F2,2.0
AuBrF6,-0.0
LiAlRh2,-0.0
TiNbRu2,-0.0
Mg2AgAu,0.0
LiAc2Ge,0.0
NbPd3,0.0
GaBr3,0.0
Ca2PbAu,0.0
Ta2Te4O,-0.0
Er2ZnIr,-0.0
BeO,0.0
Th(CrSi)2,2.2938652999999998
SmAsO4,0.0
Li3Bi,-0.0
Be2ReIr,-0.0
Ba4NaTa,4.3523758
PrTlCd,-0.0
Cd2PCl2,0.0
Ba4LiTa,4.2550804000000015
Nb3Sn,0.0
Y2GeI2,-0.0
TbHg,-0.0
LaCuPb,1e-07
Ba4HfRh,3.1579034
CoSbS,0.0
SmPd3,0.0
K2TiF6,0.0
DyMoClO4,-0.0
Na2RuO3,7.7980485
RbMo6Se7,-0.0
NdC2,0.0
SrTaBe,-0.0
LiBeW2,0.0
ZrBe2Nb,-0.0
AgSb2F2,0.9971101000000001
NaRuO3,0.0
LiBeOs,-0.0
BeTe2Pd,-0.0
Ca(VN)2,0.0
TlCoO3,0.0
BaV4ZnO8,7.943268700000001
YCu3(Sb2O)2,-0.0
BeInMo2,0.0
TbFe3(B2O)2,3.0000027
LiSi3Pd,0.0
Li5MnOF5,4.844703
TmSe,0.0
Ho3In,0.0
ZrBe2Br,0.0
Ba4IrSe,-0.0
Zr2Cu,-0.0
LuSb,-0.0
V6O5F9,0.9885581
Ba3SbN,0.0
NdZn5,-0.0
LiMnSb,5.07e-05
Li3Ti(PO4)2,1.9999997999999999
RbLiCrO4,0.0
NaNiPO4,3.9974387000000013
Hf2CuOs,0.0
ZnCo2Ge,2.8000000000000013e-05
SrSe,0.0
Si(NiO2)2,7.999983500000001
SrGeO3,0.0
PtO,-0.0
Tm2NiRu,0.0
TiAsSe,0.006465899999999999
SmRhC2,0.0
UP2,2.7288481
Dy3Co,-0.0
BaGaSnH,-0.0
ZrSnPd,0.0
Li2NiBiO4,-0.0
YMgHg2,-0.0
CeAl2BRu2,0.6038321
SmNi2,0.0
CaRuO3,1.4910786
Nb3Bi,0.0
LiTiRh2,-0.0
YbIr2,-0.0
Ba4MgTi,2.6e-06
AsRuPt2,0.00012509999999999998
Mg3V2O8,-0.0
Tb(FeSi)2,0.0
K2SnSe3,0.0
BeNi2Bi,0.0
LuTlO3,-0.0
Na3MgPCO7,0.0
Na2BiO3,-0.0
Al2TcPd,-0.0
Be2NbGa,-0.0
LaHfBe,5.2e-06
NaNiO2,0.9995056
HfScBe2,-0.0
ScSnPt2,0.0
MgBeRu2,0.0
LiDyO2,-0.0
Na2BeBr,-0.0
HfGa4Co,-0.0
TiCo,0.4401335
Na3Ca,-0.0
K2B2S7,0.0
VFeAs,4.650000000000001e-05
NaTl2Bi,-0.0
NaBi,0.0
Yb2AsAu,-0.0
Dy2V2O7,1.9999997
BeFeGe,1.01e-05
YRe2,-0.0
NaIn2Pb,1.3e-06
Ti3Ni,-0.0
CoH2SO5,6.0
Ba4VFe,0.1420497
Al4CO,0.0
Mg(AuF4)2,-0.0
YRu2,0.0
ZrTlCuS3,0.0
Zr(MoO4)2,0.0
Pm3Si,-0.0
CoPO4,7.0297197
KBe2Cu,0.0
Bi2Rh2O7,0.0
KUO3,1.0
LiNdTl2,0.0
PrOF,-0.0
ScNi,0.0
KRb2ScF6,-0.0
NaTaO3,0.0
Sr(MnSb)2,7.9430621
K2S3,0.0
Ba4BeCr,3.7223213
BaLiSi,0.0
Lu2RuRh,-0.0
LiSc2Be,0.7901251
V2Zn2O7,0.0
GaAsRh2,-0.0
Ba(GaSe2)2,0.0
Li8Cr3TeO2,5.9318117999999975
PrNi,0.0
NaCdO3,1.9017636000000002
TmCl2,0.0
Ca2FeIrO6,5.585943299999999
Ga3B,0.0
Nd2IrPd,0.0
MoH2Cl2O3,0.0
P2O5,0.0
LiNd2HO3,0.0
Ce(MnSi)2,3.5127351000000004
Rb2NaRhF6,0.0
LiGaGe,-0.0
KRbS,-0.0
ZrMn2,2.8781005
SrMg2FeH8,-0.0
KZnP,0.0
NaPrAu2,0.0
Y(PO3)3,-0.0
Ba2NaMg,0.0
TbSiPt,-0.0
Zr3Tl,-0.0
BeSnPb,0.0
AcYbCd2,-0.0
Rb(FeAs)2,1.3639083
NdTaO4,0.0
BeMoPd,0.0
NpGa2,3.8957016
AlCr(WO4)2,4.9999569
Y(ReB)4,-0.0
TmIn,-0.0
YbSb2,-0.0
NdSmHg2,0.3294861
ScTlAg2,-0.0
NdMn2,9.186345
Ba4NbSe,3.4431052
TiMnH2(OF)6,4.9772679
Ba(MgGe)2,0.0
ScBeSn2,0.0
BeCd2Br,0.0
Sc2CdIn,1e-07
NaC2N3,-0.0
Nb3N5,0.0
Sm2As4O9,-0.0
YGa2Ni,-0.0
PrCdAu2,-0.0
LiCd2Hg,0.0
DyBRh3,-0.0
BeZn2Ge,-0.0
NbVO4,1.8472707999999998
Li2MnFe(PO4)2,9.9980538
Rb2As2Pt,-0.0
SrBeOs,-0.0
MoN,-0.0
MgZr3,-0.0
AlHO2,-0.0
MnS2(NO2)4,5.000000099999999
MnBeIr2,2.5063197999999995
Mn2BeCo,0.27068059999999994
LiBePd,0.0
SmMnSi,3.4783573
KN3,-0.0
Zn3Hg,0.0
K2PtF6,-0.0
Sr3Ti2O7,-0.0
BaMn2Hg,8.0198258
MnAsPd2,4.2275503
InBi2Se4Br,-0.0
Pr3Se4,-0.0
CrN2,8.779885
V2CrTc,0.0
SrTl2,-0.0
Ga(MoSe2)4,-0.0
YZrBe2,-0.0
H3Pb,-0.0
Sm3SnC,0.0
MnGaGe,4.0603166
Al2S3O2,0.0
Ba4HfPb,3.2662124
Be2InPt,-0.0
NiMoO4,3.9550483
LiClO2,-0.0
YbTaO4,1.9498824000000001
Ti2Cu,-0.0
TlCdTe2,0.0
Y2NiIr,0.0
Ta2NbRu,0.0
MgCrF4,8.0000001
MgBe2Bi,-0.0
RbTa(CuSe2)2,0.0
NaHCO3,-0.0
Li2Mn3TeO8,7.8894311
Rb2PtF6,0.0
AuC5(SCl)4,3.867666
Sr2CaUO6,-0.0
XeF2,0.0
BeIn2Hg,-0.0
LiBe2Au,-0.0
Ni5(P2O3)2,8.8759326
Ba4GeW,3.5591943
MgB9N,-0.0
Nd(SiNi)2,-0.0
VCo2Si,2.5562443999999998
Be2IrRh,-0.0
YBeFe,0.6438741
LiCu2PO4,-0.0
TaGaFe2,0.0
Re2C,-0.0
U2PN2,2.9410787
BeCoCu2,0.0
Ba2AlV3O7,6.4926106
MnCoSn,8.7825837
GaAu,0.0
Ba4TcOs,3.4759573
HgBr2,0.0
MnCoSi,2.0004084
K2PdBr4,0.0
RbCl,0.0
LuScZn2,0.0
BaYHg2,-0.0
Rb2S,0.0
Al3Pt5,0.0
NdI3,-0.0
KO2,4.0000001
CaBeCr2,0.8861167999999999
Er4(Ga2Co)3,0.0
SmSe2,-0.0
Li3FeS3,7.9971184000000015
Mg(BeP)2,-0.0
LiBe2Re,-0.0
Mg2PdRh,-0.0
Be2CdPd,-0.0
ThC,0.0
Ba(P2Pd)2,-0.0
HfBeSb,-0.0
BaBiPb,-0.0
MnSiNi2,3.7507229
Si2B2O5,0.0
RbAuN2,-0.0
BaNi2Br,1.1160188
SmDyTl2,0.0
HPbBrO,0.0
Tm(SiPt)2,0.0
Ta2NiS5,-0.0
Ca2BN2F,-0.0
Ca2CdSn,-0.0
LiH2N,0.0
LiSiBi3O7,0.0
NaCaHg2,-0.0
BeHgIr,0.0
CeAgAu2,1.8000000000000001e-06
Ti2MoIr,0.0
NaTl3(SO3)2,0.0
Yb2Co2P7,0.0
DyInRh,0.0
LiCoO2,-0.0
TbCdPd2,0.0
Ba4SnPd,-0.0
Be2CrPb,1.5328591999999999
Tm2CuTc,0.0
DyAlB4,0.0
CaBePb2,-0.0
K4UO5,0.0
Li2HgPd,-0.0
BaHo2NiO5,1.2233603000000002
ScBeRh4,-0.0
Ba4ReHg,4.7e-06
Be2CuHg,0.0
ScRu2,0.0
RbGeBr3,-0.0
ZrPb3,-0.0
Sc2NiOs,-0.0
Y2GeO5,0.0
MnCuPd2,4.501822799999999
TaTe4Ir,0.0
P3Rh,0.0
NdOs2,-0.0
SmTmHg2,0.0
LiCrP2O7,3.0
YErAl2,0.0
BaTePd2,-0.0
Tm2AgIr,0.0
DyAu2,0.0
KAg3Te2,0.0
BeFe2Ni,4.2224646
Ga2FeS4,3.8313297999999993
BaPtBr2,0.0
Ba(CO)4,-0.0
Cr3Rh,-0.0
RuOF4,0.0
Lu2CdS4,0.0
LiErIn2,-0.0
ScCdPd2,-0.0
Hg2AsSe,0.0
Sr(AlPb)2,0.0
BeVRu,-0.0
LiTeHO4,-0.0
LiYO2,0.0
VFeTe,0.9974265999999999
SbTeI,-0.0
CdHg2SO6,0.0
BCl2,-0.0
MnAgO2,3.9685631000000003
NaGaH4,0.0
Tb2Re2Si2C,0.0
ZrAsCl,0.0
RbNbO3,-0.0
NaYbSe2,0.0
ScBe2Bi,-0.0
Mn3Zn,3.2105238999999997
Ba4LiGe,0.0
Mg2TiIrO6,1.2096954
LuIn3,-0.0
LaP,-0.0
TaTiMn2,9.1e-06
Ba(CdSb)2,0.0
Dy3GaC,-0.0
DyWO4,1.9830917000000001
Zn2PHO5,-0.0
Ba4TaIr,4.1782705999999985
Bi2PdO4,-0.0
HfTc2W,0.0
Li5MnNi4,7.8551867
Ba4TaGe,3.7930281
BeCdPd2,-0.0
Li2AsAu,-0.0
MgMoF6,2.0
TbF3,0.0
KYS2,0.0
Li2FeF6,2.0000011000000004
BaP2Pb,-0.0
DyCo3B2,-0.0
EuC2,0.0
LuTlTe2,0.0
Ba3BiN,-0.0
NpSn3,4.0379761
MnZnF4,10.0
PrZnIn,0.0
MnHO2,3.99945
BeBiSe2,-0.0
NdMnGe,3.6880347
Ca(GaAs)2,-0.0
LiGaPt2,-0.0
BaAg2GeS4,0.0
Li2VSiCO7,2.0
SiH3I,-0.0
Na2Ti2Sb2O,0.0
HoSnPd,0.0
BeCdPb2,0.0
USb2Ru,3.5400709000000004
TbTe2,-0.0
MnAlPt2,4.1763565
V5As3,-0.0
CuBiS2,-0.0
BeTc2Sb,0.0
BaSbTe,0.0
BeGe2Mo,0.0
Sr2YSbO6,0.0
RhN,0.0
Rb2LiVO4,0.0
NaLiO3,4.0000012
BaTaPt2,0.0
Li4CuF5,-0.0
TmNi5,0.5202293
LuGa5Co,0.0
KNaNdNbO5,0.0
NbIr,-0.0
ScAlPt2,0.0
Ca2BeBi,-0.0
Lu2RuAu,0.0
KMgF3,0.0
BeCr4Pd,0.0
MgSi2SnO6,-0.0
NaNO3,-0.0
YbCuSb,-0.0
LiMn2O4,8.603883300000001
BeGa2Cl,0.0
Ca(ClO3)2,0.0
ZnP,-0.0
AsSeI,-0.0
TmTaO4,-0.0
DyZrRu2,0.0
BeRhPb,-0.0
ScCu2Hg,1.000129
Li4Ni3(OF3)2,5.985050599999999
Ho2InAg,0.0
US3,4.0000001
NaPmTe2,-0.0
SmInIr,0.0
SCl2O,0.0
Ca4Mg3H4,0.0
TbCuAs2,-0.0
MgAl2O4,-0.0
TbMnB4,3.2947964999999995
AlBi,0.0
BeZnFe,1.7638372
VP2,-0.0
Mg2Nb2FeO8,8.0000001
PuGe3,4.9377954000000015
K3Sb2N2O6F7,-0.0
VF3,3.9999997000000014
LaMgAg2,0.0167206
PBr,0.0
ZnSiN2,0.0
BaTlTe,0.0
LiTmPd2,-0.0
K2PAu,0.0
CuAgO2,0.0
UB2C,2.5919288
Ba4TaPt,4.1482779
Hf3ZnN,-0.0
Ce(AlAu)2,1.4106161
Li2PrAl,0.0
Li5Cu3Sb2,0.6895455
Zn2AsO4,0.0
ZnSb2(XeF4)6,0.0
NpSe,4.3121177
BaAgO2,-0.0
CdP2(HO)4,-0.0
Nd2MgNi2,-0.0
Sr3Cr2O8,1.9999993999999999
K3B2H2I,0.0
NbSnRh,4e-07
NbNi3,-0.0
Ti2BeCl,0.0
InAgSe2,-0.0
Nb3B3C,0.0
Be2PdBr,0.0
CdSe,0.0
PmYMg2,-0.0
ThIr2,-0.0
SmTlAu2,0.0
ErHg,0.0
Ba2YbTaO6,0.4223117
SmPd,0.0
KAgBr3,-0.0
PrDyTl2,0.0
YbZrRh2,0.0
Sc2AlIr,0.0
Tc3N,-0.0
HoBi2ClO4,-0.0
NiO,1.0221091
VPO4,8.0000003
FeAs4F8,8.0000001
Sc2NCl2,0.0
Cr3Ni,0.0
LuTlS2,0.0
Al2Pd,-0.0
Yb(NdS2)2,0.0
BeCdIn,0.0
Nd(CoB)4,0.0
LiBeV,0.0
SmBr,0.0
SmRh,0.0
Be2SnBi,-0.0
LuMgHg2,0.0
Mn(BiTe2)2,4.9982107000000005
SrLiNb2O6F,0.0
Li4MnOF4,4.9999996
Ca2AlCrO5,5.9999715
AlNiF5,2.0
KHg2B,-0.0
BaMo2Br,0.0
NaVF3,2.9752021
FeCu2Sn,2.6876534
YAs,0.0
DyTmMg2,-0.0
ZnRh,0.0
TiAl3,0.0
Ca(AlGe)2,0.0
Mn3(SiTe3)2,1.29e-05
Ba4HfV,0.0002927
NaIn,-0.0
Ti2OsRu,-0.0
Rb(TeO3)2,-0.0
Sr4ZrBe,3.9660212
HfFeGe,-0.0
NbTlPt,-0.0
