pretty_comp,n_powerfact
Ba2MgSi2O7,810.5434826000003
Nb2NiO6,1221.928018
TmPd,2.06003315
BeSnAs2,3237.824405000001
Au7I,2689.752178
MgSeO4,888.85605
Fe3Mo3N,2.755683225
Sm2Zr2O7,862.7047638
Er2(NiB2)3,767.4379058999997
MgHg2,291.5555405
Zn2Mo3O8,525.8757548000002
HoLuCd2,337.7450823000001
Sr2FeCuSO3,7.167793502
Ce(SiAg)2,3216.889902
TbTlPd,1245.260611
TePb,3376.205104
YbMg2,726.2896982999997
BeCl2,1161.485473
TiCuHg2,452.17028899999997
Yb4As3,79.2853446
YbPd2Pb,47.61910669
UTe3,85.26295338
Sm(SiAu)2,694.8805476
Sm3Ir,41.359088799999995
Rb2NaInF6,903.6893344
Ba(PRh)2,73.28007411
Tl2TeBr6,2184.768312
LiMn3O6,392.5472811
Mg2GeO4,596.9094567000002
Li2Mn3GaO8,3.947202136
Nd3PbC,1371.598448
InBr,1811.2666370000002
RbHF2,836.8785741
ErNp3,674.759487
PrTlAg2,2.092007785
LiAuS,423.17986629999996
Tl(NiSe)2,146.8221716
YMn2,257.3704392
BeTcSe,837.8855187
CaNi2,811.1786415
InBO3,787.5877984
CaTiPO5,2037.404758
Ti2FeS4,218.04654130000003
ScF3,1104.130334
Ca(PrTe2)2,1817.568146
Sr3Co2Cl2O5,4.834419133
Ca(HO)2,904.1142408
Li2AlRh,461.5968821000001
GaPt,1633.604607
NaCuO,183.7665102
Ho(Mo3S4)2,416.1171654
NdSn3,227.77249750000001
Li2HoTl,541.2346875
Li2CoNiO4,758.4682654000003
Ba2PrPtO6,3979.684922
Nb3GeTe6,125.95378999999998
ErSb,490.7214595
Ti3Pt,24.07503612
Y3TlC,304.2334323
Ca2Co2P7,540.7575582000002
Al3Cu2,268.8784253
LiMg2Zn,309.04211949999996
Yb2Be2Si2Ni,2.5676746759999998
ScSn,2023.991043
CaCl2,1406.3990900000001
Ti2AlCu,193.6484628
NiGe,467.92223499999994
SmErO3,1374.352165
MnGaPt2,644.6827537
NbAlNi2,177.3171896
HfPd5,307.7810931
TmMgHg2,6.880874702000001
Br2O,2264.512073
Sc2MnS4,1066.392063
LiAg3O2,1060.348758
Na4PbO4,678.5638372999998
Li4Fe3(OF3)2,549.9793635
PrGe2,1267.835939
Na3AsS3,565.9227262999998
P2Ir,1054.065266
HoBRh3,2597.292482
PrBi,1361.1867869999999
Li4Mn(BO3)2,757.9013186000003
PrTiO3,1978.84211
Fe3Se4,64.50189267
FeHO2,431.5283163
TbRh2,954.7919486999999
CaPrMn2O6,356.68125219999996
Pd(Se3Cl)2,1425.639234
Mg4Ta2O9,934.1480623
Li2CrFe(PO4)2,64.97952656
Pr2IrPd,1070.0139390000004
ScPS4,1248.491484
Te2AuI,844.0209968
Mn2AlW,1697.289282
SrH4O3,758.7793465
LiBC,3313.133111
NaVF4,378.63726460000004
RbTmO3,213.29346
NaYSi,1690.4976920000001
Pm2PdRu,4852.556354
MnZnF6,695.2654215
Li2CuSb(PO4)2,1103.0505039999996
PrTlTe2,3454.828538
RbMoO3,285.3423027
TeO2,803.7526841
Ge2N2O,604.7939695
Ba3ErRu2O9,94.64254586
AlCr2,698.1809524
KTlO2,599.1409742999998
Sm2CdIr,131.3549391
LiPF6,995.5480912999999
ErNi4B,21.87214237
NdMnGe,118.7232013
NaHS,757.1980661
Rb2BeF4,708.0130649
Ho2CdS4,1619.8947859999994
CaS,2585.196086
KBi2F7,1006.6752619999999
LiSmGe,1002.127831
MgInNi2,1839.587223
ScSiNi,174.9521726
BaTl2,1789.8276649999998
Sr(CdGe)2,457.66512989999995
BaZr(BO3)2,1001.244067
ErMgHg2,8.323157157999999
HfAlRh2,374.7049444
InSb2S4Br,1304.021318
Li2FeBPO7,210.2825741
LuPb2,499.5510913
Li4Mn5,102.6571266
Rb2MnBr4,588.2488271000002
Np2InNi2,423.7719163
FeCo5O2,22.21258773
Ga2TeS2,2970.872397
Nd(SiPt)2,495.8520171
Pm2PtRh,657.0384326000002
TiCd,658.0844811000002
Pr(SiRh)2,678.6776892000001
WS2,1402.13986
Ce(SiIr)2,1326.4028
Li2Cr2FeO6,277.17657610000003
K3Nd(AsS4)2,776.8816029
In3Co,581.795192
LiYbPb,551.6508618
Dy3Pd2,122.4114582
Rb3PS4,656.2843803
HoRh,13.61134512
As2SO6,1093.418209
Li2TiTe3O2,753.4087967
ThO2,3139.2788100000002
FeGeRu2,192.4609105
HoAu3,581.2099782
Li2PrTl,260.65806749999996
NiH2(ClO3)2,386.18408139999997
HfScOs2,606.153728
Sm2PbSe4,1608.022238
Mn5CuO2,1192.05133
Tb2FeSi2,480.0560134
YTmRh2,0.16626575300000002
Ca(AsPd)2,116.29929540000002
Dy2AgIr,43.9301425
SrO2,3873.7084649999997
Er(NiP)2,492.3341586
NdZn5,532.7149945
Sr3AlO4F,820.1046417
Ca(AuF)2,1025.656025
Zr4Pd2O,298.1844776
HgB4O7,844.8791187
UTa2O8,392.4937021
K2MgCl4,685.5308386
Cr3S4,96.65111199
LiNiPO4,82.20088562
Bi4Te7Pb,548.5441586000002
PaO3,117.0504514
Sr3ZnRhO6,312.6718355
Li6Br3N,919.0780343
CaSn3,889.1371901
LiYb2Tl,273.2573578
BaNd2CuO5,170.9746261
YPt3C,882.9061291000003
BiBTe,2592.315545
CaMgSiO4,776.8999211
H2SeO4,724.7374472
KZrF5,68.32626146
Li2GeO3,929.7313140000001
MgZrPd2,586.1430492000002
N2O,319.4021461000001
Rb2ZrF6,340.3291492
HoInPd,1605.011364
TbAgPb,537.1135591
Li3Mn8(O2F)2,491.1643438
Ba2Y(CuO2)4,267.757477
Na3MnO3,234.0962382
NbS2,1936.7810510000002
Na2Mg(CO3)2,1056.860549
HoTmZn2,0.076528088
BaMgV4O8,47.20412884
K2ZnF4,962.7123167000001
Cr(SiO3)2,120.45671440000001
K2Yb2O3,1037.272363
Dy(GePt)2,312.9009703000001
Al3(BRu2)2,113.4798854
BaMg2,204.8354617
Tm2SiO5,645.0589719999998
SrSi2,2.5964350069999997
TeRuSe,979.9996727
ErPO4,1855.39711
Cr2NiSe4,116.8645307
Rb2LiAsO4,728.4809947000001
ZrCuSi2,631.2446865000003
LuGa,1216.86385
BaC2,2639.8886789999997
Ho2Ge2Os,176.1814203
PrAgAs2,368.17083030000003
Ti3Pb,778.1235173
Pr2C3,130.6308865
ZrCoSb,486.08153960000004
VMo,808.3423642000001
LuAgS2,481.29360130000003
DySnPd2,504.049058
CoTc3,546.0359957999998
ErPaRu2,97.44091850000001
Sr2In2O5,633.8084269
SbF3,3042.441171
Sr(ZnAs)2,929.5815546
Li7Mn(OF)3,76.55286155
Pr2MgGe2,993.0485979
Ti2Sn,507.43265260000004
KCuF3,32.92923531
Lu3SnC,1622.802115
V3Ga,1321.91264
Ti2N,450.7505496
RbLiCrO4,301.2433547
NaCO2,680.6900596
LiCaAlF6,861.0923352
PuBi,94.57711763
Pu2C3,20.08952765
AsHPbO4,941.7019038999999
CoH9(CN2)3,14.53128433
BaSnF6,853.0619616
AsSeBr,57.03868941
Pm2IrRu,1346.11663
Ti3Os,212.97757630000004
Y2HfO5,1396.0067279999994
Zr7(NO2)4,846.8122748
CoHg3,809.3072119
Ba5Ru2Cl2O9,390.1859063
Sm(Al2Cu)4,148.92730269999996
LiSbAu,434.35532340000003
Al2CuO4,24.0277687
LaAs,1496.623519
Nd(FeGe)2,382.2665939
SbSCl9,639.9112611
LiTiNiO4,333.5912102
Bi2Rh3S2,203.4872436
LiCrPO4,33.13220391
BeGeAs2,2157.08799
CuAu,1263.074085
ErLu3,258.2030252
SmAs,116.2075826
Li5Ti2Cu3,455.2799388
Ho2Sn2O7,698.7953432
Re2SCl2,84.83145224
ScCdAg2,1104.625609
Ta2Mn2O7,313.8013916000001
Ti2Al,93.76238076
Tb2C,53.63717083
ErMn2,439.677291
Li2MnOF3,79.61490423
H2AuC4N,1705.6508789999998
NdRh2,524.1313172
NaPdO3,1792.326673
Th(Fe2P)2,2283.242644
CaSmRh2,141.9103517
Ga2Ge4Pb3O4,838.6949093
K3In,252.04003640000002
Ho2C,83.19739831
PuSn3,1598.013469
CePO4,8.828705623
ScCuS2,2607.2961960000002
SmGeAu,514.5124033
As(S8I)3,390.27034269999996
Ti3SnC2,327.2028975
Dy(CrSi)2,966.3746457999997
NiC,3381.0358439999995
TbTlS2,3070.693741
Be5Fe,5.235709203
TmGa2Pd,1055.732038
Ba2AlNi3O8,89.20154409
Ga2HgO4,294.66065699999996
ErSiRu,1026.210064
NaSmSe2O7,683.2155589
LiCuPO4F,833.4374495
In5AgSe8,195.5924119
KSnS2,819.883365
Zr5SiSb3,1342.08931
LuBi3,144.46007780000005
KScF4,595.3435647000001
PmSbRh2,255.0480938
V4OF,220.41108019999996
KErS2,2959.495937
Mg2Mo3O8,380.8846952
Ba3Nb2O8,1631.814932
BiTePd,106.0417348
SrRhO3,202.3485646
YMgAu2,55.77051643
PH6NO2,2136.8424670000004
SnSe,3374.3409619999998
V2PbO6,674.4624091
Sc5Si7Pt9,1350.505831
LiCu2PO4,763.1511397999999
BaCd,88.07802107
Rb3Mo2Cl9,452.3283386
PtCl2,543.7814103
PmMgCd2,87.56352371
Sm(Mg3Al)2,689.9556997999997
VSbRu,1991.309495
K3GeSe3,1373.5191029999999
K2RbPdF5,61.54208306
TaRh3,273.20748619999995
MoC,90.01224264
InCuSe2,215.1975327
Ti4ZnS8,22.05599198
BaAlCu2O5,1658.537868
HoNi2,909.3257050000001
UPb3,1113.3645689999996
YHoCd2,936.239111
SrLi(BS2)3,395.0381889
HoErRh2,0.7955762390000001
Li2RhF6,11.50621838
PtCl2,1178.730332
Nb2AlC,180.6411697
SmZnRh,373.039285
ZrInAu,2463.378087
CN,1123.98735
MnAlCu2,14.24104006
LiHoO3,62.088995600000004
Ba2AlSn3O8,41.61470081
Tb4Se3N2,1700.558566
CaPmRh2,75.63236494
Ho2SeO2,1721.2860879999994
Tl(CuTe)2,711.8871122
Rb5FeO4,769.8431869
Sr(ScS2)2,901.8306315
ZnP,302.3539448
SrSnO3,414.86467089999996
PmPbAu2,72.62570314
Ag3Sn,154.7446362
Nb5(NiP)4,110.6678353
BaGaGeH,1420.3710609999994
VZn3,0.57964201
MnSbIr,248.7121461
TeAuI,1422.817468
LiLa2Al,1261.649569
Li2MnBr4,806.2099222999999
LiCoO2,2289.787416
TiGa5Ni,1201.719328
Li2AgPb,108.00953490000002
MgCuGe,63.48493834
TiI3,1403.804934
Ho2Zr2O7,842.3414246
LiTmPd2,860.0237642999997
V3(OF)4,34.32795929
DyThTc2,1169.917458
Ba3Mn2O8,720.3565391
KNb2Se,2074.480358
Zr2Al,724.9045887999997
Th(SiPd)2,195.77583090000002
TmIn3,3056.242551000001
CaPrAg2,146.8794977
K2IrF6,162.5993314
Rb2PdF6,932.4007102
Tm2InOs,7.0389377810000004
TiSiNi,827.0830824
Na6Ge2Se7,288.25955810000005
Pm2RuAu,619.5700922999997
MnSbRu2,0.785049852
YPd3,0.208885321
Ba2ZrS4,1198.510115
Na2Te4MoO2,214.9778886
Fe2Ge,176.91853600000005
Ba3Bi2,673.5080865
Ba2UFeO6,4358.317975
K2PtCl4,1576.603296
CsK2Bi,250.2795034
Sc5Ge3,1488.0326599999999
Li2MgIn,90.34198342
CeSbAu,3587.3393090000004
SmMgIn,527.5540195
MnSbSe2Br,1031.8397439999999
MgAg3,126.67219740000002
Li3MgPCO7,427.92488389999994
HfCrO4,97.83277336
HfSiO4,2111.803469
Li4Fe2TeWO2,77.05103767
YTiGe,1296.882316
TmCl3,2134.980871
LiCdP,3796.661235
TlAsF6,1628.0516
MnSb,311.6335586
Ca3SnS5,812.1292086
Cr2HgS4,9.044657254
PmDyCu2,88.20159659
Li2VCr3O8,78.2253747
K4SnO4,876.9854529999999
V6O5F9,267.5112338
NaBF4,1143.513472
TmIr,1200.870797
AuSCl5,355.0388408
Li2Si2WO7,268.9661039
TbOF,2038.226313
ErInCo4,1203.752482
MgZrAu2,1214.890784
LiGa2Ni,0.24961195
Sr(GaAu)2,306.8416890000001
LiPb,47.62801104
Pr4Se3N2,1422.2613279999994
BaPPt,88.57398458
Li2MnSn(PO4)2,102.01463009999999
Nb3Ga2,782.6994551
HfBe2Bi,278.9847312
YbZn2,99.73273446
Rb2HfF6,662.8641397000001
Ba2Zn3(AsO)2,1015.699191
TiC,208.96992590000002
CuAgS,3592.896585
Li5MnCr3O8,546.2875481000002
AgAsO3,607.4254584
Sr4Bi3,89.77036586
CoCu2SiS4,107.378941
BaTaCuO5,897.2934796
Al2PdRu,1306.966492
Sr2Nb2O7,1053.59924
Li(CoO2)2,25.52335528
Y2AlSi2,522.5440199
RbLiBr2,649.8822163
NdHoIn2,46.78908807
YTiF5,4.746036757
Ca(GeIr)2,13.65245784
Yb3GaC,873.6382581
PrSi2,303.006582
CdCuSb,1878.257798
Ti3Zn,864.5643779999997
TbRh5,856.3407135
CrH2,366.4374472
Sc2TlCd,1964.653702
Ba4CaW,660.9327942000001
KTa(GeO3)3,896.7896329
UGe3,1029.7410029999999
AgF,405.6730663
Na3Au,2473.1792
LiTmIn2,249.2853113
Sc5NCl8,574.8895468
Li2FeCo3O8,132.979776
ErH2,1371.648292
BaSi2,525.5890828
KHO,857.0128990000003
PaAs,195.7177491
ThSn2,975.7205761
LaCrO3,2525.617418
NaSrAs,492.39076229999995
NaBS2,1103.612111
ZnSn2O5,393.83118310000003
YPaTc2,193.87279809999998
MoCl4O,280.5236854
SrFeMoO5,881.5462732000003
BaAlF5,836.9103435
SrBeF4,804.1270951
HfNbP,909.1114725
Ca2Ti3O8,1275.885603
HfSiPt,2.9200558169999997
CeCd2Ag,4072.4600549999996
LiHoSn2,84.88394783
TmTe,532.9990166
Li5InO4,1022.487574
Na2SnBAsO7,1086.54062
Nb2Co3Si,2002.0561989999999
K2Al2Sb2O7,1578.876872
LaPO4,704.4997429
LiTiCl3,900.8497784
V3Mo,79.29653449999998
Li2NdIn,205.3004237
Ac3Pr,1651.579554
YAgHg2,30.80787536
LiBO2,1212.694289
Sr2CrO4,390.7364147
ErInCu2,47.99937360000001
Sm4Br6O,151.3043485
LuB2,309.4062183000001
ErInNi4,15.31268527
SmGe,206.05370019999998
Ca2PI,2606.9908969999997
Li2CdPb,130.0255685
ZnPS3,771.3955392999999
ZrTiO4,365.46555010000003
KH,3039.8663100000012
Ce(Fe2P)2,6.516811432999999
Cd3(ClO)2,487.2789062
NaAuO2,2371.8007350000007
SmOF,2083.07398
LiVCO4,135.0148689
Ag(TeMo)6,1597.01479
CaCoF6,113.40721359999999
Pm2ZnGa,2.585417679
Li2PmGa,75.96705265
PrRu2,950.3312515
NbIO2,1508.057695
K3Nb3(BO)2,1074.01648
K2Zn3O4,652.7373646000002
Ac2CuSi,3371.7516130000013
CaAl2,552.4007311
Al6Ru,211.49642000000003
NaCaTl2,119.35372690000001
Hg3Se4O5,1013.212076
Al3Pb5F9,770.2276706
Pr(Fe2P)2,35.052526799999995
TbSnAu2,1.0722767
ZrPbO3,1304.079186
Ba(CoAs)2,1169.813923
Sm2Ge2O7,762.6744067000003
Tl2(IO3)3,615.2797891
U(RhO3)2,350.7421817
CuI4,1526.042062
Dy3InC,50.09475689
Pd(SeCl3)2,1508.967372
PuO2,1015.449057
LuMgCd2,0.175136383
ScGa5Co,506.46254910000016
Pr(SbOs2)2,2010.188232
Pm2AgRu,968.5539302000001
DyB2C,1193.055538
Li2VSiO5,553.0177659
ErFeC2,442.4779763
BeSiP2,2638.4381550000007
NpSb,788.6328707
SrB6,665.450607
BaZn(NiO2)4,892.7212593
Rb4SnO3,873.3563917000001
Lu2V2O7,609.3955045
NpAl2,299.760688
Mg3(AsO4)2,766.1631814
Be2Si,319.7394415
YbSe,2676.580443
Ca5P8,2269.059324
Na3VH6O7,261.493172
Zr2CoTc,48.76179985
Sm2Tl,272.1858064
LiWO2,119.1526761
PuAs,408.91975410000003
LiMnP3H,879.8484117999999
RbMnBr3,747.0901912
DyAgGe,326.3350909
TbTe,47.84262705
CaRuO3,147.5606095
AcInAu2,11.11579452
Mn3Sn,68.50192418
Sc3AlC,289.06056889999996
PmAlCu2,114.45233859999999
LiNd2Al,1593.06818
SCl2O,508.285933
PPbSe3,1649.5465179999999
TiF2,1466.653953
Li5TiAs3,2516.036582
ErGaCo,382.656397
CaPd3C,12.73160024
CaAl2B2O7,816.7522105
Ba2AlCu3O8,579.3089792999998
HoSiIr,144.7902975
Li4ZrGe2,163.54878069999995
CrCl3,200.414851
Sr3(InP2)2,1321.3501199999996
Rb3HoO3,809.6945548
CeHg2,2339.555678
Ba3N2,1057.59051
UB2Rh2C,35.22068286
Ba2HoRuO6,811.2515943
Li4Co(OF)2,2528.310365
RbMnP,468.3833618
Dy2Hf2O7,847.5330418
Ce2Al2Co5,25.59987033
V2FeTe4,402.437317
TbTaO4,1828.1214949999999
LiCoPO4,138.7786315
Ba2MnZn2(AsO)2,629.3027582000002
PtS,1577.077925
MnSnAu,5.290002063999999
Pm3Sn,262.4683671
MgTaRh2,40.37518406
Zn(BH4)2,2162.699783
BaB2F8,1107.6397259999999
Yb(GePd)2,283.2260131
K2OsCl6,58.52663695
Dy3BWO9,793.3140647999999
Ba3PbO,46.68961584
Li2PbAu,51.14300968
TmGa3Ru,12.43260146
Mn2InCo,384.8101896
Tb3Mn3Ga2Si,17.06514613
HoNi3,546.6758779
Li4VTe3O2,78.49909151
YbAgPd2,0.33679796
SrCaHg2,45.49072324
Ni2P,252.90957609999998
Ba2Bi6O,497.8609618
Be3Fe,13.75408845
BiSbO4,1569.2570560000001
TlAgTe2,20.12114286
NaRuO2,545.7745495
CeFeSi,5.309718526
InN,249.5145262
Li2FeF4,113.8239385
NdSi2Ni,428.15061430000003
BaErCuS3,1048.482385
USnRu,40.09754088
PmMgHg2,108.6908003
Co5BiO2,18.67557868
K4P2PdS8,516.7630654
LiAlO2,901.7069309000001
DyPS4,802.8949371
V3Ni,1091.7993310000004
U2Fe2P7,48.65441237
LiAuI4,983.8079912000001
CaHoMn2O6,277.4993903
Cr3Ge,710.5031904
Nd3InN,324.2045065
Y3Al,2.1872603319999997
Cd3As2,26.761899600000003
Fe5SnO8,214.5671665
TiPCl9,74.24018937
Mg(BH4)2,1562.983387
TbSmHg2,526.7423268
ErGaRh2,2971.293283
ThI2,109.4436764
Ti3V2O9,21.14023771
U(FeSi)2,183.136782
Rb2NaYF6,988.4327302999999
Ca3Co2O7,129.2813916
Sm2AlNO3,755.1096351
LiTmRh2,19.82839773
K3Sm,818.3374062999999
MgMn(SiO3)2,329.7798932
Li2YAl,218.6113508
Cr2FeSe4,22.09310422
YReN3,204.59292280000003
In3Ni2,26.1212719
CuClO2,981.6583921
BeSiRh2,524.087817
ZnCdPt2,147.4830429
Mg2Pb,1660.4444529999994
BaHg2(ClO)2,457.41864969999995
YZrSb,879.7669530999997
MgCrF6,318.5151146
AgN3,2988.1878
Li2GePbS4,4103.279521
SmTaO4,1878.083284
KNbF6,70.55876436
FeBr2,632.4896993
Y2V2O7,40.53310713
AgAsRu2,8.633552892
PrSmTl2,20.5767133
Rb2Pt3S4,2046.2950829999997
SmNi,21.57996429
LiMnNiO4,93.71810908
Sr2BN2F,1014.807626
Ca2CuB2(HO)2,272.3169707
CeNi,3696.6554079999996
CaHfO3,2263.6042239999997
Y2RuRh,1022.7913689999999
PaSe3,3202.985529
CaPr(FeO3)2,2320.1091109999998
Ba2MgReO6,40.34678662
PuN,88.73200603
Cr3Os,8.575650467
Pd3S,167.14273730000005
RbSb3Se5,986.4782261
DyCuGe,1063.459292
Li2Mn(SiO3)2,211.2967932
PrAl,27.81600114
HoAgSn,579.2100649
H5NF2,599.3721252
Sn(CO2)2,516.64359
Li2FeSiO4,36.51091249
MnCu2SiTe4,331.8038276000001
Er2Ti3Si4,195.9387474
K3Y(BO3)2,1016.968311
FeSiGe,839.7089981
Li2Co3SnO8,95.37547140000001
CeTl3,4259.9467859999995
LiNdSn,464.5581343
MgPbO3,727.5729468999997
TbSi2Rh3,91.64405662
Be3N2,3459.920444
Ba2Hg,363.1334275
Zr2Te2P,226.79735950000003
KPF6,958.4025575999999
Fe5B2P,109.1777213
Rb2AgSbS4,497.32317850000004
NbPt2,52.77046546
V3AsC,1316.7510519999996
AlTlSe2,895.2808087999997
MoF3,1613.153088
Sr2Ti6N2O,705.4819646000003
Sr(CuSi)2,90.35779101
PuOs2,170.08044990000005
Ga3Ge,17.6942712
SmMg,0.5849921029999999
Sr(CdGa)2,61.78009486
Li2CdGe,560.4821727000002
NdMgTl2,27.74967558
Na4MgO3,634.785804
Na2Sm2Ti3,1200.208676
BaCa(SnO2)4,324.2126705
CoSb,152.6644664
CaMnF6,143.61877880000003
LiSnPO4,1128.367534
ZnGe2WO6,460.9833603
SeBr2,2933.541509
Hf2TcOs,1236.571801
Sm3Si2Cl5O6,1360.372916
Sr3BPO3,1819.7906829999997
ScGaPt2,24.09653089
SiH8C2N8(OF3)2,539.7000116
NdDyTl2,4.001048282
Rb3Ag,737.5228602000003
Ti(CrTe2)2,378.2071585
Er4(Ga2Co)3,194.9451327
NdZn2Cd,168.4157884
MnSiRh2,363.8740759
Ca2HgPb,4933.6099840000015
HgAsO3,411.98060130000016
Sc3Fe2Si3,277.3521708
SrLi4N2,894.0892821
Ti3Ni,250.23967530000002
Nd3OsO7,1696.0176829999998
Li4Mn7(OF2)2,289.34706739999996
MgGaNi2,2256.354198
PrBi2ClO4,702.3501856
Ho2Ru2O7,687.9751312999997
TiAs2O7,1132.289458
Li2MnCr(PO4)2,315.34274669999996
Rh3Se8,594.2857612
Nd3IrO7,183.3299524
LuNiBi,2211.0953440000008
ErNbRu2,2058.51114
YBi2BrO4,649.2827106000002
Hf2CoP,984.668392
Li3Co4CuO8,159.56948169999995
Pu(CuSi)2,230.84492830000002
MnSiIr,28.6214235
LiSm2Ru,4812.991347
Ho2O3,701.5172897000001
FeO,695.2950728
K2MnS2,371.56897389999995
CeAl4Co,42.81203477
CaTiF5,528.8272151000001
NaNb3(Te2O3)2,1066.55625
V2C,502.65927760000005
MnSiTc2,1552.0264789999999
SmAl4,788.3247802
Sc3RuC4,347.3464025
RbCeSe2,745.7575383999997
TiAlRh2,180.5201365
Ti2NiS4,391.8653252
Rb2PdN2(ClO2)2,508.5303505
NaPr2RuO6,549.0890522000002
Sm(GePd)2,729.1703656000003
CaPAu,1539.391574
KBS2,887.0262180999997
Ho3Hg,1309.593607
TbAgTe2,1360.785404
MgSnAu,161.5976718
RuF3,51.91060367
Co2MoS4,685.5214315000002
Mo3I,122.90296699999999
LiEr2Tl,311.85432099999997
KCdAs,1106.6997279999996
Li2MgTl,35.381026399999996
NbCrO4,1558.4538300000006
BaNd,545.4688962
Yb(GeRu)2,1778.463134
LiVP2O7,28.30199839
Nb3SiTe6,84.54213167
InAsF6,1755.054241
Yb3SnC,5.9986143510000005
Al2FeO4,45.23533482
Ba2YCr3O8,519.6209241
NiGePd,1283.931446
U(GePt)2,221.24060649999998
Sm3Si6N,564.9934112000002
YbSbPd2,507.0226563
SrSbSe2F,4474.698658
Sb2S3,2300.7845230000007
CoTe,48.97874299
LiCa2Mg,166.91168480000005
Sr2CoMoO6,2056.0893739999997
InTeBr,1197.0235369999998
Li2Ag3F6,57.02279257
SnTe,4405.336886
Pa3W,30.93616676
TiTe,350.3979213
SbIrS,1299.5154890000001
ZrNi2Sn,0.668428589
PrBS3,938.3148869999999
PrPbAu,4008.7841670000003
VNCl4,281.0675048
NaCd2Au,3.96162335
Y3CuGeSe7,1057.7017529999996
Sb4O5F2,1050.657825
SnICl,2664.8136289999998
Cr3O8,165.6197864
Tl3PO4,1920.90163
Rb3BP2,1649.459044
In2Se3,199.4969293
NpOsO3,483.8916174
Y3B7W,62.35615434
TiTl2W,1422.676858
Cr2NiS4,457.25287069999996
K3Sr,783.3819082
LiZr2Ir,271.6830636
Li2TmTl,605.8166477999998
Li2NiBiO4,158.75199369999999
ScZn3,72.03022775
YAl3Ni,333.16452030000005
CrO,1135.190811
YPt2,139.2262708
Na6P4W,495.415597
Ti(NbSe2)2,167.9175679
ThSO,957.9918593
Sr4PtO6,936.2660837999999
LiSiIr2,310.74413639999995
Li2Fe3CuO8,359.68173239999993
MgCrO4,795.0784991
Mn5(SiO)4,118.1306897
ScPd,11.02466266
Cr4CuO2,135.75628830000002
HoAlAg2,68.41206633
LiCdPd2,46.27470058
SmY3,1080.615916
Tm2CuIr,8.210688303
Mn(CO3)2,68.35437085
Li4CoO4,140.5899201
Ba3Nb2ZnO9,1679.93388
ThSn3,757.6605568
AsH3CNOF9,583.5638856
Mn3FeO8,399.3644965
CoTe(PbO3)2,130.2929341
AgWS4N,68.4290689
TaTiAl,110.1078311
Li8TiMn3O2,390.625965
Hf3(Cu2Si)2,53.71716239
Ba2BrN,2450.459845
KCdF3,911.3728087000003
Cu2SnSe3,334.3611175
PdF2,889.0056056
Li4H6Os,2092.280797
InP,2435.092889
ErCuSi,1048.4067599999996
SrPSe3,1181.1430710000004
TmAsO4,840.1187884
MgSc2Tl,66.01840998
HoMgSn,65.52792985
NdTlPd,1755.6767129999994
PmTlRh2,3146.840282
Li2NdAl,9.834439892999999
Sc(VGa2)2,1979.874284
Y6UO2,12.83586146
GaCo2Ni,1024.581612
TbCuSb2,904.5378587000001
YbSmHg2,1.656426009
ThH2,136.5026593
Li2UO4,143.2511544
NaH3CN4O,830.6322946
PaPbAu2,95.51021424
TePdI2,532.1703061000002
SrSnPt,59.50261893
Ca2SiO4,740.6417026
Ba(MgAs)2,3688.138289
TiOs,211.674363
LiCuSi2O5,1220.8659810000001
Te7Mo8S9,1392.378175
Nb3GeS6,780.140179
CaSi2,121.83384679999999
SrGa4,3188.2001010000013
PuSb,653.2479696
CaBr2,1498.796921
TlBiS2,1782.528832
Ti2AlCr,4750.732088000002
Li2NbF6,229.9157952
K(BH)3,2145.526392
Tm2FeC4,223.1764128
Li2MnCrO4,429.72612239999995
Li2NiOF2,76.32103223
ZrGeSe,1134.736868
FeCl3,55.83003497
Ba2ZnF6,881.287133
Sm3AuO6,1110.071832
Nd(AlGe)2,158.0699439
Dy3MnB7,150.0909567
MgScAg2,785.4433257999997
LiNbO3,2600.729502
LuReTc2,3131.102238
Li2CeGe,84.09354342
SeBr3,20.12668474
LuCu2,21.69793423
Dy2SeO2,2028.082434
DyAu2,4.015979774
ScNi4Sn,8.054554015
HoAgGe,269.8420599
SmMg2Sc,19.14767804
Ca(MgBi)2,3842.287754
TbZr,2887.188845
AsS(ClF2)3,86.5102894
Sc2CoRu,1164.605028
Ba2InBrO3,969.7977490000001
CeAl5Ni2,4812.695618
TbInCu4,0.036080363
Sb2O3,2085.164508
SmSnAu2,2.650875385
SrMgSn,1783.3152260000006
CdBiS2Br,1482.653876
UAs2Pd,739.2378093
ZrTiTe4,439.8465681
Hg3(TeCl)2,2288.930125
KO2,0.117926087
NaSO2,1981.446602
Cr3O8,338.544767
NdSbPt,1279.8412779999999
ThSnPt,4495.82901
LaH2,8.947376672999999
NbOsPb,1455.727377
Te8Rh3,1221.0673630000001
CdSO4,861.023828
BaSbAu,96.60849439
NpTe,349.1142182
LiMnSb,299.2042872
TiCrP,253.891827
Er2InAg,11.14488126
SmVO3,35.37067841
LiYO2,893.2183789999997
Ca2Cu,269.17599889999997
Tb(CuSi)2,1641.5233699999999
Ba3In2O6,802.4146357000003
BeNi,4435.778721
NiPbF6,823.3832619
Ca2InPt2,845.0139176000001
ScSi,218.91895519999997
TiGa2O5,1434.938922
Ca3SnH2,821.8534712000003
HfCo,1678.4437260000002
Mg(SnO2)2,1457.094299
Zr2CoOs,1681.3580920000006
BaOsO3,2687.645372
