pretty_comp,kpoints_array_average
UCl4,3.6666666666666665
YTlPd,11.333333333333336
CaBe2Pd,22.33333333333333
AsIr2Rh,11.0
Be2CrNi,6.666666666666668
TaAlO4,5.0
Li2CuBiO4,13.333333333333336
CrCo3O8,5.0
Be2IrOs,22.33333333333333
PrB6,22.0
NdCuO2,6.0
Mg(BeP)2,7.666666666666668
Sc2ZnAu,12.0
Li5Fe2Ni5O2,5.666666666666668
MgFeO2,6.666666666666668
YbAlO3,6.0
LiBe2Ru,13.0
DyMgAu2,20.0
Na2O,6.0
InCoSi2,16.0
LiPt,28.33333333333333
Li7VO5F,4.333333333333333
Na3Bi,9.0
Lu2AgPt,21.0
Be2GaCu,34.333333333333336
Cu2SnHgSe4,7.666666666666668
Li2Co(SiO3)2,3.333333333333333
LuH2,16.0
Be2InCu,22.66666666666667
AlTlF4,6.0
TaBeTl,24.66666666666667
PrBrO,7.0
Be2ZnSb,28.66666666666667
TiZnO3,14.0
MnVAs,9.333333333333334
TbZn,17.0
Ti4MnBi2,11.0
BeTlCl2,14.666666666666664
Ba4ZnFe,9.0
NaCN,5.0
NaBeMo,29.33333333333333
PrLuO3,4.666666666666667
Al2Cr2O7,6.0
SrAlSiH,10.0
Np(FeSi)2,6.333333333333332
Ba4PtW,9.0
Ba4CoPd,7.0
TiMo3,19.0
BaGeTe,16.0
BaPr2PdO5,4.0
Yb2Tl,11.333333333333336
TmClO,5.333333333333333
ScBeBr2,16.0
ScBe2Ge,14.333333333333336
Sc2BeNb,18.33333333333333
LiVPHO5,4.333333333333333
TmIn5Co,12.333333333333336
Lu2TcAu,14.0
Er(SiNi)2,13.0
ThGa2,11.0
SmP5,9.0
LiBeV,13.666666666666664
NaTaGeO5,5.333333333333333
LiVWO6,3.333333333333333
MgNiF4,5.666666666666668
Co(ReO4)2,4.666666666666667
BeSi2Pb,24.66666666666667
Hf3(Cu2Si)2,11.333333333333336
Al2S3,3.6666666666666665
Ca3Ni7B2,9.0
YRhW2,12.0
Ba2CaReO6,11.0
BaSO3,3.6666666666666665
Na6S2ClO8F,5.0
Ta9(FeS3)2,11.333333333333336
LiC2,14.0
Be2CrGe,9.0
SiGeAs,23.0
Yb(GePd)2,18.666666666666668
SmTh3,13.0
Ho(AlC)3,9.333333333333334
HfBe2Co,13.333333333333336
BaEr2NiO5,11.0
K2NClO3,3.0
Li2FeSi3O8,3.333333333333333
BeRhBr2,11.333333333333336
KBe2Sn,35.0
ZrBe2Co,6.333333333333332
LiSc2Ga,6.0
La2ZnIr,19.0
MoCl2,2.6666666666666665
Ho2Ge6Pd,14.666666666666664
Na2Pd(SeO4)2,3.6666666666666665
Lu3SnC,11.0
Ti5Se4,9.666666666666666
BaNaGa,9.0
YNi3Se2ClO8,4.0
Lu2Fe7C3,6.0
ZrBeTe,19.0
TeMoWSe2S,8.333333333333334
ZrV2,11.0
BePdPb4,21.0
BaAg5,19.0
U2W2C3,8.333333333333334
BeTc2Pt,21.66666666666667
BaTiPd2,10.0
HfBe2Tc,20.0
MnCo3O8,6.666666666666668
BeIr2Se,11.333333333333336
YbTmPt2,23.0
AcAg2Sn,14.0
Ti2MnO4,7.0
AlPt3C,20.0
NbCo3O8,4.333333333333333
NdRh2,12.0
V3(As2O3)2,4.666666666666667
Sr3Li4(GeN3)2,4.666666666666667
Ba4TcPb,11.0
Ti6O,7.333333333333332
Er2NiOs,13.0
MgScRh2,22.0
Yb2Ge2Ir,8.0
Bi2SO2,7.0
Ho2InAg,15.0
ZrMo3,16.0
YMnSi,9.333333333333334
Mg2Sb2O5,4.333333333333333
Tc3H,16.0
Li4Nb3Fe3(SbO3)2,4.0
KV(SO4)2,4.0
NaCuO,8.0
K3Cu3As2,6.0
KTa(CuSe2)2,7.666666666666668
LiTiS2,6.333333333333332
MnO2,12.0
Dy(CoSi)2,10.0
RbWO3,19.0
Cu3Ge,16.0
SrCaBe2,11.333333333333336
Sm3Si6N,3.0
Ce3AlC,14.0
BiF3,5.0
LiYO2,4.666666666666667
Mg2B4Ru5,12.0
Co4NiO8,9.0
NbI3,12.0
BaHf2Ru,12.666666666666664
PmDyMg2,16.0
PrClO,4.333333333333333
LiTlO2,5.666666666666668
Ta3Co3C,11.0
Ba4TaFe,8.0
KTiBe2,9.666666666666666
NpNiSn,6.0
TbB4,12.0
Re3Ir,18.666666666666668
Sm2InGe2,14.0
HfGa2Co,4.333333333333333
DyCo3B2,24.0
Na2Ta4O,4.0
Rb2MnCl4,8.0
BaPr2FeS5,5.0
Y3CuGeS7,4.666666666666667
Ba2NbFeO6,6.0
RbBe2BO3F2,4.666666666666667
Sc6Te2Os,8.666666666666666
TaSe2,18.0
YMg2Sc,14.0
K4CO4,4.0
Tl2SnF6,4.0
Y2TlCu,7.0
Mn2AsSe,11.0
Ba4MgIr,9.0
ZnNi3,21.0
KP(HO)2,3.6666666666666665
PmSmMg2,16.0
Pm2ZnGa,20.0
HfBRh3,7.0
BaSe3,9.0
TbNbO4,4.0
ScBeCu2,20.666666666666668
Ce2ZnNi2,8.333333333333334
BeAlH5,5.0
CeBr3,4.666666666666667
Ac2ZnIr,22.0
ErTl,24.0
BeInGa4,23.0
Ta5Sb4,13.666666666666664
U2Ti,14.0
AlGeRu2,19.0
CdFeAs,11.0
CaGeN2,6.0
BeSn2P,15.333333333333336
Ca(CoP)2,10.0
Ti3O,7.333333333333332
Li2Ti3O7,4.666666666666667
BaTh3,15.333333333333336
CeCdHg2,9.0
Na2H6Pt,6.0
Sc2In,14.333333333333336
RbNiCl3,5.0
KSn2Cl5,3.6666666666666665
Yb2PdPt,21.0
CrCoO4,7.0
SmTlCd,15.666666666666664
Be2Mo,17.0
Sr(CoP)2,16.666666666666668
Cu2P2O7,6.333333333333332
Pr(HO)3,4.333333333333333
KBaHg2,20.0
DyCl3,5.666666666666668
CeSi2,8.666666666666666
PdPbF4,4.0
LiCe(CuP)2,13.333333333333336
AgHg,26.0
SrAc3,13.0
Li2Mn3NiO8,5.0
CaCr2O5,8.333333333333334
Hf2FeTc,15.0
ScGa2Ru,18.0
NaCu3,11.0
TiAu4,15.666666666666664
Y(FeGe)2,8.333333333333334
NaLi2AsO4,4.666666666666667
Be2VCo,19.0
TbSnRh2,10.0
BeV2Pt,12.666666666666664
LaHO2,4.333333333333333
Nd3SbO7,3.6666666666666665
Ho2CuPd,12.0
Li5Ti2Co5O2,5.0
AsPdAu,15.0
NiO,13.333333333333336
Rb2Bi2O5,19.0
TlCuHSeO5,9.666666666666666
Ba4ZnCd,7.0
B2(CN2)3,5.666666666666668
SrTa2Bi2O9,4.666666666666667
ZrMoP,15.333333333333336
TiInRh2,16.0
LiHfAs,14.0
InCuSe2,6.666666666666668
RbAgO3,22.0
Mo3W(SeS)4,7.666666666666668
PrZnPO,10.0
LiDy2Br5,4.333333333333333
YTmO3,7.666666666666668
Li3Ni3OF7,5.0
Rb3NbO8,4.0
K2Li4Zr3O4,4.0
SnAsIr,12.0
TmSnRh,15.0
ScBeP4,29.0
HfGaRh2,10.0
BaCdSb,14.0
Sn4P3,26.0
TmSnGe,15.0
ScRu2,14.333333333333336
RbSmO2,6.0
ZrBrN,6.0
Li2PbO3,5.666666666666668
AlCuRh2,7.0
Mo2WSe6,6.333333333333332
CaHN,8.0
Pr3Tl,17.0
Li2AgAu,25.0
LiZrPt2,13.0
LiGaPt2,14.0
ZrSc2Tl,5.0
BaRu2W,12.0
MgAgF3,5.0
ZrMn2As,11.0
NaMnO4,3.6666666666666665
Hg(Mo3S4)2,6.0
Pm2IrRh,18.0
SrBr3,9.0
MgCoSiO5,7.666666666666668
CdHg2SeO6,3.0
LiBeOs,12.333333333333336
MgCuSn,15.0
Ba4SiP,12.0
NbC,21.66666666666667
Zr2CS,15.0
Ca(CuSi)2,19.33333333333333
KNd(WO4)2,4.0
Be2InCl,11.0
PrCoC2,6.666666666666668
YLuO3,6.0
SmBi2IO4,7.333333333333332
CaGe2O5,4.666666666666667
NaCO2,4.0
ZnCu2Ni,14.0
LiAl(SiO3)2,4.333333333333333
As2O3,4.0
ScGa5Co,20.0
BaNbHg,9.0
Li2NiO3,4.0
BeBi2Pt,21.66666666666667
NaBe2Mo,26.0
NaMnTe2,9.0
Ba4ZnRh,14.0
DyTe3,18.0
KPF6,4.0
ScH4Pd3,23.0
Be2GaPb,24.33333333333333
NdNiC2,9.666666666666666
YHoZn2,17.0
NaGaH8(NF3)2,4.333333333333333
LaFeAs,10.0
BaZrTe2,14.333333333333336
CeB2Ir3,22.0
MgAlAg2,20.0
Sr2YReO6,9.0
Ti3TlC,13.0
HfCdCu2,11.0
NpGe3,17.0
Mg3Ti2O7,4.333333333333333
BeAlB,10.0
Be2ReGe,12.0
Ba3NdRu2O9,7.666666666666668
UCoAs2,11.333333333333336
TeHO3,3.333333333333333
LiCuCO3,4.666666666666667
Sm4Mg3Co2,10.666666666666666
U2Mo,16.666666666666668
Yb4Ge6Ir7,12.0
BaHgCl,8.0
RbC,3.6666666666666665
NdTlCd,15.666666666666664
Tm2HgOs,11.0
Li4Fe3Si3O2,4.333333333333333
SnBrCl,7.333333333333332
Cr2CuTe4,5.0
KPrGeSe4,5.666666666666668
Al6Re,12.666666666666664
AgNO3,5.0
VClO,7.666666666666668
K2NiF4,11.333333333333336
SrScBe,6.666666666666668
Li4Cr3FeO8,5.666666666666668
AgHg3SbO6,5.0
CdSbS2Cl,5.333333333333333
NdCd2,17.333333333333332
Lu2ZnGa,19.0
PrVGe3,13.666666666666664
Ag3PS4,5.0
Hg2P3Br,4.0
MgBe2P,24.66666666666667
Li5BO4,4.333333333333333
TiAsRu2,11.0
BaFePd2,6.666666666666668
LaMg2Ni9,17.0
LiAgF2,4.666666666666667
U3Si2C3,5.666666666666668
CrPd3,11.0
NaCu2(HSe)2,3.6666666666666665
YTlS2,5.666666666666668
SrHfO3,7.0
RbNa2NiO2,5.666666666666668
CrGaCo2,11.0
LiTi2O4,7.0
Er(FeSi)2,10.0
SrBeCu2,18.0
ScCoO3,4.333333333333333
TlSbS2,6.0
Mn4BeSb,15.0
Zn3(PS4)2,4.0
Li2CuSb,11.0
OsC4(ClO2)2,3.333333333333333
B2O3,5.0
LiGa(MoO4)2,3.0
BaSiP4(HO2)2,3.0
Li2NdAs2,17.0
Ba4YRh,8.0
Sr2ZnCu2(SO)2,7.333333333333332
Ba2GeSe4,5.666666666666668
YTiGe,9.333333333333334
Tm(CuSi)2,12.666666666666664
Be2CdP,29.33333333333333
Dy2Bi2O7,4.0
NaBeCl2,8.333333333333334
BaO,5.333333333333333
Li7CoOF7,5.0
InGe3,24.0
Be2NbGe,13.333333333333336
Ba4ScBi,9.0
Ce(CrB3)2,13.666666666666664
Nb3PbS6,6.333333333333332
Mg4BePt,16.0
Ba4PCl,13.0
YbB2,16.0
SnHC2O3,3.6666666666666665
TbB2Ir3,23.66666666666667
LaAg,14.0
TmMg5,19.666666666666668
HoInCu,19.666666666666668
Ca3(BO3)2,4.0
ThGe,20.0
Be2CoBr,16.333333333333332
BeBi4Mo,12.0
Rb2Ag2GeS4,3.333333333333333
U(HO2)2,4.666666666666667
SrBeSn4,18.0
CuSnH2(NO3)2,3.6666666666666665
NdTa3O9,3.6666666666666665
Ca(AsRu)2,11.0
Ba2MnTeO6,8.0
ReCl4,3.6666666666666665
BaNd2FeS5,5.0
Ca5As3,8.333333333333334
Na2BeIr,24.33333333333333
V2O5,4.666666666666667
LaSbPd,15.666666666666664
BeCu2Ge,21.0
Ba2Cu3(ClO2)2,7.333333333333332
Ba4NiP,9.0
MnCdO2,8.0
CaSiSnO5,4.666666666666667
LiErIn2,14.0
CeCdAsO,8.0
SrMg2FeH8,5.333333333333333
BeTl2Ni,18.33333333333333
Ca(MoO2)2,6.333333333333332
CeN,14.0
Ca(AsO3)2,4.666666666666667
Ta3SeI7,4.0
Sr3P4,3.6666666666666665
ZrReAs,17.0
YbOF,4.0
AgPd2Pb,8.333333333333334
NdNbO4,3.6666666666666665
LiTeHO4,5.666666666666668
KAs,4.333333333333333
YZrSb,14.0
BeMoRh,16.666666666666668
CaSe,7.0
Ba4NiMo,9.0
PaAs2,11.666666666666664
Tb(SiPt)2,11.0
Ti2AlZn,18.0
AgBiO2,6.666666666666668
LiTm2In,16.0
Li3Co(N3O)2,4.0
Zr2BeP,18.666666666666668
Yb2HgBi,19.0
ErCdAg2,20.0
Yb3Ta,14.0
NiBi,20.666666666666668
Ge2W,10.0
Yb2CuRh,22.0
AlF3,5.0
KLiICl,5.333333333333333
Hf(VGa2)2,11.333333333333336
NiRhF6,5.0
YZnPO,10.0
DyHO2,6.333333333333332
Si3NiP4,7.666666666666668
TiBeGe,14.333333333333336
Ti3N,14.0
TaAlRu2,8.0
Ba4VSe,7.0
MnBe2Tl,16.666666666666668
Ga2PbO4,4.333333333333333
HoSi,14.333333333333336
NdSmZn2,12.0
K3Ho,8.0
SmCo5,9.333333333333334
PbO2,19.0
Te2Pd,16.333333333333332
SbKr3F,2.6666666666666665
Si3N2,5.0
Sr2VO4,16.333333333333332
Si2HN8,9.0
U(Al2Fe)4,10.333333333333334
Li4Al3Ge3IO2,4.0
BaTbMn2O5,6.333333333333332
DyPt2,19.0
K2NbAgS4,3.6666666666666665
AsOs2Cl,18.0
Co2P2O7,5.333333333333333
TiPd2,14.333333333333336
Ba4YSn,7.0
Li2CdSb,24.0
BeGaHg,21.33333333333333
ZnCu2SnSe4,7.666666666666668
Sc3Co2Si3,11.0
La5(BN3)2,7.666666666666668
Lu2TcPd,17.0
SmC6,23.33333333333333
Ba4PtO6,4.0
Ti2IrRh,19.0
B3N2,16.0
RhSe2,12.0
Ho(TiGa2)2,14.333333333333336
SmAl2,15.0
BePdRu2,17.666666666666668
NiRuO3,22.0
Al2Au,26.0
NaNb2P,2.6666666666666665
LiAgO,5.0
NaCaAsO4,3.6666666666666665
K2BaTi,12.333333333333336
Sn5(BIr3)2,9.333333333333334
CdCuF4,5.0
BeSi2Rh,21.66666666666667
K2IrF6,5.0
CdGe2O5,4.666666666666667
TbInCu,14.666666666666664
Ba4MnV,7.0
TbSe,16.0
MgFeSiO5,7.333333333333332
Zn(NiO2)2,7.0
DyIn,15.0
Na2Ti3Cl8,8.0
PrCuSi,18.0
HfAlPt,11.333333333333336
NpN,13.0
HgCl,9.333333333333334
PaNi2Ge,19.0
CeCo5,15.333333333333336
NpN2,8.0
Na2TaBe,15.0
Nb2CrSe4,6.333333333333332
NpO,16.0
K(MoS)3,16.666666666666668
PrMnGe,8.0
Hf2N,18.33333333333333
DyWO4,4.0
LiSb3O8,3.6666666666666665
SmB2,25.0
Ca2MgBe,9.666666666666666
LiAg2Sb,7.0
Cr3N4,18.0
CdPtF6,3.0
YI3,4.0
SmMgAg2,18.0
TeO2,7.0
Na2Zn3S4,3.6666666666666665
SiTePt,6.666666666666668
SmRu2,15.0
HfNi3,12.0
LiY2Ru,11.0
CoP3,13.0
Hf2BeV,12.666666666666664
K8SnSb4,5.0
LiNiO2,10.0
Cu2Sb,19.666666666666668
Mg2GaPd,10.0
HfZnNi2,11.0
Co3Pt,12.333333333333336
Sr2PrO4,5.333333333333333
AcSbAu2,22.0
CrPO4,5.333333333333333
YLuCu2,20.0
Be2VFe,17.0
Th3Bi4,6.0
Fe2SiS4,5.333333333333333
BaV2Sn,8.333333333333334
ErClO,5.333333333333333
LiHo2Ga,10.0
Tb3Yb,9.666666666666666
YBe2Nb,13.333333333333336
ZrBeSb4,20.0
CaF2,5.666666666666668
Ba4TiHg,9.0
Li2LaPb,19.0
BaZnCl2,6.333333333333332
YbIn2Ni,11.666666666666664
YTmRh2,22.0
NbCrGe,8.666666666666666
Na3Li3N2,5.0
CeInAu2,10.0
Sr3(PO4)2,5.0
UGeS,9.333333333333334
BeRe4Si,17.0
BaNiGe2,18.0
Li3V4O7F5,6.0
Y2CdAu,6.333333333333332
Mg2Ta2SnO8,3.6666666666666665
Zn(NiN)2,12.666666666666664
HoScO3,4.0
TmMgCd2,19.0
NaAlSe2,5.0
Si3As,31.0
As3HO6,3.0
Li5SbO5,4.333333333333333
Tc3Pt,14.333333333333336
K2CN2,3.6666666666666665
Rb4YbI6,4.0
Ba4ZrSc,7.0
YbInRh2,21.0
In2Au,21.0
BaGeO3,16.0
SrBeMo2,18.0
GeP2O7,4.0
Hf2TcRu,24.0
Ti5NbO2,6.333333333333332
BeZn2Sn,25.0
Ca(PIr)2,5.666666666666668
ErGeAu,17.0
Na3In2Au,11.0
Mn3W3C,7.0
Te4Mo3WSe4,8.333333333333334
Tl4O3,5.0
Ba2ScIrO6,5.666666666666668
Ba3NaRuO6,5.0
ThAs,23.0
MgWO4,4.666666666666667
Na2BeNb,9.333333333333334
BeBiIr2,13.333333333333336
RbBr,6.0
Sb2TeSe2,11.0
Ce4DyO9,3.6666666666666665
NbSi2,17.666666666666668
La2CuIr,13.0
PrSbPd,11.666666666666664
Ba4PtBr,12.0
Nd(SiRu)2,12.0
ErAu2,17.333333333333332
AgBr,7.0
YbSmZn2,19.0
Cu3AsS4,10.333333333333334
Zr2InC,16.0
Ba2LiCr,6.0
Al(BiO3)3,14.666666666666664
Pa3Sb,15.0
Ti4As3,6.0
NdRu2,15.0
PmTlTe2,8.0
Ho2IrRh,22.0
Na3MoNO3,3.333333333333333
SiB3,5.0
Te2Mo3W(SeS2)2,9.666666666666666
Yb2Ge2O7,7.0
YHfBe2,11.333333333333336
ZrTiF6,7.0
Tl7Sb2,13.0
CdTcAs,15.0
ThCd2,26.33333333333333
Nb5Te4,12.333333333333336
Ca2BeTl,10.666666666666666
BeTlTc4,13.0
Li4MnO3F,4.666666666666667
SmMgCd2,17.0
NaCrAsCO7,4.666666666666667
LiAlB4,16.666666666666668
RbCuO,4.333333333333333
Al6Cd4SO2,4.0
ScBe2Cl,13.0
CaBe2Co,17.0
Li2HIO,3.333333333333333
BeCu4W,9.0
CoCl2,8.0
NaBeRu,18.0
Ta2Sn2O7,5.0
PuRh3,16.0
TmUTc2,9.0
Al2CO,5.333333333333333
Zr3Au,12.0
Mn4CrO8,6.333333333333332
Ba4TaBi,9.0
PrOF,6.0
LiBeNb,25.0
MnIn2O4,7.0
Zn2Hg2OF6,5.0
Si3Ag,15.0
AgAsO3,3.6666666666666665
LiBe2Sb,11.0
LiTa2CuO6,5.666666666666668
ZrC,22.0
NaNbSe2,7.333333333333332
Pr3In,12.0
Y2CuIr,21.0
AcGaTe2,8.0
Sr2AgSb,6.0
Nb2CS2,23.0
Yb(ZnP)2,8.333333333333334
SiMo,22.0
Sm2TeO6,4.0
SmAu3,14.666666666666664
Ag2S,14.333333333333336
NaAg2Sn,6.666666666666668
BaNbCl,7.0
Sr4Ti3,6.666666666666668
KFe2S3,4.666666666666667
BeBiBr2,24.0
LiFe(CoO3)2,7.0
ScInRh2,17.0
SnWO4,5.0
Pr3CuGeSe7,5.666666666666668
YB2Ru3,21.33333333333333
Bi2Se3,9.0
Sn(HgSe2)2,6.666666666666668
Be2TlTe,25.0
MnPt,11.666666666666664
Tl2SiSe3,5.0
BaSnBi,18.0
Ba2MgReO6,6.0
MnAsO4,4.333333333333333
UTeP,7.333333333333332
Dy2AlZn,13.0
LuIr2,17.0
ZrGa2,14.333333333333336
Tb2AgIr,16.0
Zn3Hg,25.66666666666667
CuP4Se4I,3.6666666666666665
BaZr2Te,16.0
HPd,15.0
V4As3,7.333333333333332
SnCl,13.666666666666664
Li3CuF4,3.6666666666666665
SmSnAu,8.333333333333334
Ca(AuO2)2,4.0
Ba2CaNi,10.0
ScAlPd2,14.0
Sm2Ti3(BiO)2,6.0
NpSnAu2,9.0
Sr(GaAs)2,5.666666666666668
Cd2GeO4,4.333333333333333
B2O,25.33333333333333
CoSI,18.0
Be2PtSe,19.0
Li4Ca(BO3)2,3.333333333333333
Rb2LiInCl6,5.0
CaTiF6,4.0
ZnRh,25.0
Mg(CoGe)6,16.333333333333332
AlNi2,18.0
TiNbTc2,15.0
MnCuP,9.666666666666666
Yb(YS2)2,5.0
BaCdSb2,18.33333333333333
BeNbPt,12.333333333333336
YScAg2,8.0
K2Na4Be2O5,3.333333333333333
BeCuW,29.33333333333333
NaAsS2,5.666666666666668
AgBi(PS3)2,3.333333333333333
RhSe,19.666666666666668
SmBr,14.333333333333336
NbAgO3,9.0
BeFeRh2,12.0
NaBe2Sn,19.33333333333333
TeO3,6.0
NbGaNi2,19.0
ReSn3,14.0
Na2YBe,18.0
GePt3,14.666666666666664
BeCr4Sn,11.0
NaZr2AgF,4.333333333333333
TbCl3,3.333333333333333
BeCr2Se,18.666666666666668
AlBO3,4.0
SbRh3,9.0
LiBe2W,25.66666666666667
LiBiO2,6.333333333333332
KBiO3,20.0
Fe3Co,19.666666666666668
NaVS2,6.666666666666668
Sr2C(NCl)2,4.0
TaFe2Ge,11.0
ScBeW,20.666666666666668
VSiTc2,12.0
Rb2MnCl6,5.0
NpSbTe,6.666666666666668
NaH3SO5,3.6666666666666665
Ge2Te5As2,15.333333333333336
Dy2Sn2O7,4.0
Ba4HfO6,4.0
NaMgBe,22.33333333333333
MnTeMoO6,4.333333333333333
K3V3O8,6.333333333333332
CaCl2,3.333333333333333
SmInAg2,17.0
ScCd3,12.333333333333336
ZnAsRh2,17.0
NaSm2IrO6,4.0
CaB2Rh3,19.666666666666668
Te2SO7,7.666666666666668
Mg(CoO2)2,5.666666666666668
SnP7Au3,6.0
OsC3I2O3,3.6666666666666665
WN2,13.0
NaCaAu2,19.0
Li2UO4,5.666666666666668
Na2BeBr,15.0
Yb2PrDyS6,4.333333333333333
CaCeHg2,10.0
Ce2SeF4,7.0
PuH2,6.0
Ba2ScBi,10.0
FeO,11.666666666666664
Rh(OF3)2,4.0
PmHgRh2,20.0
Ca2Si,7.0
HfV2As,15.0
MgCuAs,12.333333333333336
Ba4ZrTa,9.0
Sr3Tm,11.0
HgAsO3,11.0
K3Ag,12.0
Nd(CrSi)2,7.333333333333332
LiCa2Al,14.0
In2S3,7.0
ZrBe2Cr,11.0
SrS,7.0
Na3Cr,6.333333333333332
YbS2,18.0
Sm2AgRu,12.0
CdCN2,7.0
SrSn,13.666666666666664
FeCN2,18.33333333333333
Cr3S4,7.666666666666668
K6MgO4,3.333333333333333
Cr2PO5,7.666666666666668
OsCl2O,26.66666666666667
Dy4MgRh,7.0
Li5FeF8,3.6666666666666665
Ni2S,15.666666666666664
NaSm3SiS7,4.666666666666667
Ca3SiO5,4.0
CaTi2S5,4.666666666666667
CaMn(GeO3)2,4.666666666666667
TaInSe2,15.333333333333336
Rb2SnO3,5.0
BaSr2I6,3.333333333333333
TlBi2,32.333333333333336
Ba4LaZr,8.0
SrBePb4,20.0
Zr2CoSi2,13.0
Hf2MoIr,20.0
CrN2,9.0
Ca2TaBe,14.666666666666664
Rb2AgCl3,4.0
ZnCuPt2,21.0
Ba4TlFe,8.0
CeRh3C,15.0
Yb5Au3,9.666666666666666
Ba2SnPb,11.0
LiFePd2,10.0
HfCuHg2,13.0
PrB2Rh2C,17.333333333333332
SrBeV2,14.333333333333336
BeCuTe2,24.33333333333333
BH4O2F3,3.0
BePb4W,10.0
Si3N4,7.0
SbI3(BrCl3)2,3.0
Ba4SnSe,9.0
Ba3WCl2O5,3.6666666666666665
K3H5Pd,3.333333333333333
LiMn3(NiO4)2,6.0
Ba4SiSb,12.0
Ac2ZnGe,21.0
TiBeW,13.333333333333336
Ba2CdSb,15.0
AgSe,17.0
B5Mo2,19.0
KCaCO3F,6.0
LiMnVO4,5.666666666666668
Ba2SrP,13.0
Ba6Hf5S6,5.666666666666668
NaAuF4,4.0
Na2HfBe,9.333333333333334
LaAgO2,5.0
Fe2P2O7,5.333333333333333
ScAg2,15.333333333333336
DyNi4Au,17.0
Ba4ScCu,7.0
Ba4TaCd,12.0
NiGePt2,14.333333333333336
BaIrBr,7.0
TmIr,30.0
BaTlHg,16.0
Be3Zn4Si3SO2,4.0
Sr5Cr3O2F,3.0
HfAu4,11.0
MgO,9.0
PrB2Pt2C,18.666666666666668
Ho2In,11.666666666666664
TaAuBr,21.0
K3NaP2(O3F)2,3.6666666666666665
Tl2SnHgTe4,6.0
PtCl2,8.666666666666666
W3O8,4.0
Er3(AlNi3)2,9.0
CeHg2,11.0
ZrSiTe,12.666666666666664
Ba2SmMoO6,7.333333333333332
HfCoAs,6.333333333333332
Co2NiO4,6.0
Rb3Tm,7.666666666666668
MgIn5,24.66666666666667
LiSi2Ir,7.666666666666668
LiTi2As,11.0
SmGe2,19.0
Nd(SiAu)2,9.666666666666666
InPd2Au,16.0
YOF,4.666666666666667
Mg2Ni,13.333333333333336
BaBOF3,3.0
ScVOs2,7.333333333333332
RbSm2CuS4,5.666666666666668
Cu3Si,23.66666666666667
Eu2H3Br,10.666666666666666
LiHfBe2,20.0
MoH,23.33333333333333
Na2SO3,4.666666666666667
Yb(ZnAs)2,9.333333333333334
MgScCd2,12.0
Na5Mn7O6,4.333333333333333
Sr6Cu3N5,3.333333333333333
BeIn2Sb,16.0
InSb2Se4Br,9.666666666666666
NiGe,18.33333333333333
CdCu2SnSe4,5.666666666666668
Rb3MnF7,3.333333333333333
Li3Tc,17.0
Ba2HfTe,8.0
NbInSe2,17.0
Mn2ZnS4,5.333333333333333
Sr(AsRu)2,12.666666666666664
SmMgGa,8.0
Dy2Sb2O7,6.0
Sm2TlHg,16.0
YClO,5.333333333333333
TmPaTc2,11.0
Sr2TlIn,7.0
ZrBe2Sn,20.33333333333333
Zr6CoCl5,4.0
Hf6Zn6N,7.0
Ba3In2Cl2O5,4.666666666666667
Pr2S2O,4.0
TaTeBr9,2.6666666666666665
ZnGaIr2,24.0
TmGa2Pd,10.0
Ba4CuHg,13.0
ErMgHg2,21.0
Ho2AlSi2,14.0
TbTlAg2,17.0
Na4Al3Si3ClO2,3.0
B2Os,16.333333333333332
SmTmMg2,10.0
Mg3Zr,16.0
Ba2Ti3AlO8,12.666666666666664
BeNb2Sn,17.333333333333332
RbNO3,4.0
AlSnO3,12.0
KMn2O4,7.0
MgSbO3,4.0
Ba(NO3)2,3.0
NbCu3Se4,4.0
V4O9,5.0
CaIn2Cu,14.0
ScTa(PbO3)2,6.0
RbFeF3,8.0
Be(GaPd)2,13.333333333333336
Er2TeO6,4.0
UBi2,11.666666666666664
B2Br5,5.333333333333333
TeBr2,5.666666666666668
UMn2,10.0
Ba4NbBi,9.0
ThInAu2,17.0
YbIn5Co,16.333333333333332
NaPmTe2,12.0
BaTl2Cl,18.0
LiAlGeO4,4.0
PbWO4,4.666666666666667
Re3Sn,14.333333333333336
Sm2AgRh,18.0
In2Au3,20.666666666666668
Ba4SnPd,11.0
Ba4NiPb,10.0
BaCaPb2,22.33333333333333
TbGa2Co3,19.0
Th(MnSi)2,8.333333333333334
InPF3,4.333333333333333
TmInRh,16.0
Li2VCr3O8,4.333333333333333
Ba2AlSn3O7,17.0
BeV2Cl,12.0
YNiBi,9.0
ScBe2Pb,18.666666666666668
Nd2IrRh,21.0
Ba2SmNbO6,5.0
ZnPd2Au,12.0
Li2AlPCO7,3.0
NaHoSe2,7.333333333333332
BeIn4Pt,25.0
Tb2InGe2,14.0
Sn(WO4)2,4.0
Ba4PdRh,9.0
LiSiRu2,13.0
Ag3SeNO3,5.0
LiAl2Ni,22.0
AgWS4N,5.333333333333333
NaBe2Cu,33.0
TiAl3,16.0
ScP2O7,3.0
KCaO3,8.0
ZrC,12.0
TeMo2Se3,6.333333333333332
ScCd,14.0
CuI,6.333333333333332
TaCuRh2,20.0
SmHoRu2,15.0
Nd2Tl,11.666666666666664
NdTlTe2,7.333333333333332
NbAsAu,12.0
Rb3Pr,6.333333333333332
YIn2Ni,13.0
Tl2(SeO3)3,2.6666666666666665
LiVOF3,2.6666666666666665
SmAl4,19.0
VCl3,6.0
