pretty_comp,magmom_oszicar
Y2ZnGa,-0.0
BeMo2W,-0.0
KAs,0.0
TiFeSb,0.8461
In(Mo3Se4)2,0.0
LiMn(CO3)2,8.0
SmCd2,0.0
SnRh3,-0.0
Ca2AgBi,-0.0
MgInIr2,-0.0
Li4CrO5,0.0
HgBi3,-0.0
SrCrO3,1.9732
Mg3Ga,0.0
Ca2BeBr,0.0
Ba4CrFe,4.4821
BeCoCl,1.2351
SrLi2Ge,-0.0
LuGe2,-0.0
FeSnF6,4.0393
Ca2Mn(PH2)2,5.0
KAg3S2,-0.0
BaNa2Sr,0.2314
K3Sc,1.8904
TiCo,0.4402
NdS2,0.0
MgNi2Sn,-0.0
Bi2SeO6,0.0
NbWSe4,-0.0
LiBi(PdO2)2,-0.0
Be2SbPb,0.0
BeCr2Cu,0.0
LiVOF4,0.0
K2Mg2O3,-0.0
NaSnO,0.0
Bi2CO5,0.0
TmCo2,0.0002
MgBeSb2,-0.0
CaSO4,0.0
SrCu2(BO3)2,3.5131
CaNd3,0.0
Ca4BeZn,0.0
MgTl,-0.0
LuZnRh2,0.0
Ga2HgSe4,0.0
VRu,0.001
ScCdHg2,-0.0
Ba3Bi2TeO9,0.0
Mn4BeSb,3.1235
Sc2Al,0.0
U(Cr3P2)2,0.0003
V2CrTe4,7.9794
ZrMnBe,2.5407
Tc2MoAs,0.4626
Na3Sb,0.0
Li8N3O,2.9972
FeAgS2,1.0049
Ba(CdSb)2,-0.0
NbInSe2,-0.0
K(CoAs)2,-0.0
YMo3O8,-0.0
Li3(CuO)4,0.0
Ba2Ca(BO3)2,-0.0
PrPt3,0.0
GaRh,0.0
Fe2Te4H3ClO2,9.9739
Si2AsW,0.0
NiAgTe2,-0.0
Ho4CdCo,-0.0
NbSiPt,-0.0
Sm2AgRu,0.0
DyNi5,0.5917
Fe3Co,9.1669
ZrFeCl6,8.0
CrAgSe2,0.0
LiB,-0.0
VPt,0.0
LiCa2Ga,-0.0
Tb5Si3,0.0
NaEr(PS3)2,-0.0
Ho2Mo2C3,0.0
Y2Si2O7,-0.0
BeFeGe,0.0
Ba(FeAs)2,0.0
Be2InPb,-0.0
BeSi2Ir,-0.0
Sm2Ru2O7,1.3112
LiHoHg2,-0.0
SrMnRe2,0.0
Ge3Te,-0.0
ScBe2Cl,0.0
Zn(CuN)2,0.0
SiF4,-0.0
TaBe2Tc,-0.0
BeCd4Rh,-0.0
Ba2PrRuO6,5.8707
CaPd3C,0.0
MoAsPd2,-0.0
MoRh3,-0.0
Mn2BeSb,5.1541
PmCu2Sn,0.0
Mn(AsO3)2,5.0
MgInPd2,-0.0
Sc3Si3Ni,0.0
Mn(NbS2)3,8.3373
W3N4,0.4874
Sr2InI5,0.0
SrBiIO2,-0.0
CeAl3,1.0016
Li2UO4,-0.0
YbAgO2,0.0
Eu2I2O,-0.0
P2Os,0.0
BeZnRu,-0.0
Cu(BiO2)2,0.0
Na2DyMoPO8,-0.0
Lu2Sn2O7,-0.0
Rb3AsSe4,-0.0
NaBeCo4,5.7719
Ti(GaO2)4,0.0
Co5SnO2,4.1437
SbAsRu,-0.0
SrYPt2,0.0
Ti2VTe4,1.4191
SmNiGe2,0.0
Lu2PdPt,0.0
Ca(AgGe)2,-0.0
Ba2HoCu3O7,-0.0
TiB,0.0
TbC2,-0.0
K3W,5.0947
Ba4SnTe,-0.0
TlCoO3,0.0
LiZnGe,-0.0
LiVGeO5,0.0
Ba4TlIn,0.0
Ba4ZrO6,-0.0
YCo4B,6.6808
Tb2IrPd,0.0
Ba4BeSn,-0.0
NdPb8F9,0.0
Mo3Se4,0.0
TmCd3,0.0
Pm3Sc,-0.0
ZnGeAs2,0.0
USe2,8.001
SrBeIn,0.0
LiHoO2,-0.0
Be2MoP,0.0
ErCdCu4,0.0
HgI,0.0
ZrNbP,0.0
LiAlO2,0.0
LiVP4(HO)4,2.0
Mg2Sn2O5,-0.0
Re(AgCl3)2,2.9943
PaTiTc2,0.0
BeTl2Ga,-0.0
BeVIn4,-0.0
Be2TlP,-0.0
EuCd,0.0
Mg3Fe2O7,8.1453
TlCoAs2,0.0
TlTe3Pt2,0.0
BeIrSe2,0.0
Hf2TcPd,0.0
Nb(Te2I3)2,0.0
EuPd2,-0.0
MgTeH2O9,0.0
LiAlSi,0.0
MnAlIr2,4.013
Ti2ZnRe,0.0041
Ba4HfPd,3.6806
NbAu2,0.0
Si(NiO2)2,8.0
Cu2SnS3,-0.0
RbAs,-0.0
Sr2BN2F,0.0
KScBe2,-0.0
Ba4InRu,0.8992
K2PAuS4,0.0
TbH3,0.0
FePt,3.2427
Fe3Pd,0.0
BeSnP2,-0.0
LuCuSe2,0.0
Ca2PdRh,-0.0
CaSc2Be,0.0
TaZnCo2,0.6279
FeTe2,-0.0
BeZn2Se,0.0
Ni2SnAs,0.0
K4IrO4,2.8802
LaMgHg2,0.0
Sm2In,-0.0
ZnNiSb,-0.0
Cr(PO3)2,8.0
PmMgRh2,0.0
SrBi3,0.0
Be2ReGe,-0.0
ScBe2Si,0.0
Hf4Al3,-0.0
ZrSi,-0.0
Ba4NbSi,3.9576
Mg2ZnGa,0.0
KBeHg2,-0.0
BaFeIr2,-0.0
Be2VIn,0.0
Na2HfBe,0.0
KTlO,0.0
ZrCd3,0.0
PuB,4.9193
Ti2GaC,0.0
LiCr2O4,7.7049
YBe2Cu,0.0
FeP2O7,3.9925
K2Be2PbF8,0.0
Li2PbAu,-0.0
LuSnAu,0.0
Ba4NbBi,3.9155
AlPO4,0.0
Ba4MnGe,3.5736
Be2FeTc,2.0123
RbNd(WO4)2,0.0
NdCrO4,1.9952
Mg2NiSbO6,1.9976
Ba2MgH6,0.0
ThCoSn,0.0
NpFe2,1.0679
PmSn3,-0.0
SrTiBe2,0.0
Na3MnF6,8.0
MnBe2Cd,1.5329
Ge2O3,0.0
NaBeTc2,-0.0
Ti3PO2,-0.0
Be2HgBi,0.0
ZnCrF6,2.0
Al2PdCl8,-0.0
Li8NO3,1.0
YH2,0.0
Sc3Hg,1.5728
SrBeBi4,0.0
RbAgO,-0.0
BiSeI,0.0
Ti2MoPt,0.0
SrTa2H2O7,-0.0
Cd3In,-0.0
Na2BePt,-0.0
Pr3Al,0.0
Th2N3,-0.0
Nb5Ge3B,0.0
Ti2Ag,0.0
YbPd2Au,-0.0
Ce(SiPd)2,0.4664
Mg(RhO2)2,-0.0
ThIn3,0.0
CaHgO2,0.0
SiSn3,-0.0
Zn3Ni,0.0
LuNi4Au,0.0
MgBeSe2,0.0
MnSn,5.4749
LuH2,-0.0
Sm(NiBi)2,0.0
Sr2BeCo,0.0
NaNO,0.0
PmMgAg2,-0.0
YMoO4F,0.0
BaNaTa,3.3696
FeSb,2.5758
CaTlF3,0.0
CrClO,6.0
HOF,-0.0
CuAsW2,0.0
DyAlB4,-0.0
BeCuBr2,-0.0
BaLi2Si,0.0
Y2GaCu,3.467
NaTaO3,0.0
SbRh,-0.0
RbSb,0.0
NdH2,0.0
SrLi2In,-0.0
SrBe2Cu,0.0
TmN,0.0
HgCl2,0.0
Lu(CoGe)2,-0.0
Ca(AsO3)2,0.0
BaReH9,0.0
BeFe2Ge,3.8215
MgSbPt,-0.0
Pr5(RuO)2,4.9017
H2CSO4,-0.0
Ce2Th2O7,1.9863
Ba2CdS3,0.0
NdSmZn2,0.0
BaZrBi2,0.0013
VPd3,1.315
Na4CO4,0.0
BaNa2Zr,-0.0
Ba4ScFe,1.8497
Rb3Os2Br9,-0.0
YBe2Ge,-0.0
BeZnNi4,0.0
HfNiSn,0.0
Be2CoBr,-0.0
InRh,0.0
Ba4YTc,0.0
LiFeP2HO8,7.9818
K2Zn3O4,-0.0
Ti2ReOs,-0.0
Y2GeI2,-0.0
AuS,0.0
CoSn,-0.0
KrF2,-0.0
U2PdS4,8.0001
Zn(GaS2)2,0.0
Ba4FeHg,0.5076
BaSrIr2,0.0
Ba2TmRuO6,2.8656
ErSi2Ni,0.0
NdAu3,0.0
LiHg2Pt,-0.0
Mg2BeHg,0.0
LiHfIr2,0.0
TlAs,-0.0
Sc2MnSn,1.0011
As2O3,-0.0
SbClF8,0.0
VCo2Ge,2.6275
Mn4ZnO8,8.0156
TiMn2Ge,1.9432
Ba2CdPb,-0.0
Sr3MnN3,2.4864
Na2AlZnF7,0.0
BeRuBr4,2.4668
BeReSn2,0.0
BaSnPb,0.0
CdO,-0.0
Ti2B,-0.0
CoCuO2,-0.0
Be3Ir,-0.0
CaGe2O5,0.0
TmTl,0.0
NdMgCd2,-0.0
Cu2PdAu,-0.0
Be2TcSb,0.6366
Li3FeN2,1.4799
Rb2CuH4(Cl2O)2,1.9932
LaBe2Si,-0.0
TmSi2Ni,0.0
LuTlSe2,-0.0
Al2Si2O7,0.0
HoTa3,0.0
Ca2As2O7,0.0
Yb(SiAg)2,-0.0
Dy(CrGe)2,1.5376
Li2O,-0.0
PrRuO3,3.1928
K2PtBr6,0.0
BAsO4,-0.0
Be2Re,-0.0
LaCoAs,0.9838
YBeZn2,-0.0
Ca(ZnSi)2,-0.0
Hf2Cu,-0.0
PtO,-0.0
MgBeNi,0.0
Ti3Pt,-0.0
V2CdO4,7.9995
Cr2GaN,3.1344
BaNiRu2,2.3864
Si3Mo5,-0.0
TiBe2Pt,-0.0
MnAl,1.8466
USO,3.9728
BeSb2Te,0.0
LiMnCo3O8,0.0011
TiPd,-0.0
SrBe2Se,-0.0
BaCaBr,0.0
NdTl,0.0
AlCr(WO4)2,5.0
BaPr2PdO5,-0.0
GaAu,-0.0
Al2FeIr,0.0
TbCuSi,-0.0
AlCuPt2,0.0
BaNa2,0.0
Ca2Bi,-0.0
LiCdBO3,-0.0
BeNb2Si,-0.0
BaGaSiH,-0.0
VCuRh2,0.0
KMnPH2O5,10.0
CaBeCr2,0.8861
Ba2LuRuO6,2.8583
BeCr2Hg,0.0
Li3Al2CrO6,3.0
Ta3Ru,-0.0
TaAsP2,0.0
LiSc2Rh,-0.0
Zn(InSe2)2,0.0
MnFe2Si,3.0084
Tl3Cd,0.0
TbCuAs2,-0.0
Sr3LiTa4(OF)2,0.4268
P2Pt,0.0
ZrBe2Te,0.0
Ca(PIr)2,0.0
UN2,0.0
ThRh3,-0.0
BCl2,0.0
AuC,0.0
Np(GePd)2,3.9363
Ho6WO2,-0.0
Li2PrAs2,0.0
SmTmHg2,-0.0
YbInPd2,-0.0
BaSrCa2,-0.0
Nd3MnBi5,7.2097
K(CoSe)2,2.0022
TiVTc2,0.0
Cr3Ir,-0.0
Ba2UNiO6,2.0001
Ba4ZnPb,-0.0
PrMg,0.0
HfH3,0.0
SrSO4,-0.0
Ba2NdBiO6,-0.0
Bi2TeO2,0.0
Cu2SO5,0.7238
InSnCl3,0.0
YZr,0.0
ErTlSe2,-0.0
BaSnTe,-0.0
RbIO4,0.0
HoInCu2,-0.0
Y(TiS2)2,5.5674
Sr2HgSb,-0.0
Ba4VPd,-0.0
OsAu3,0.0
Ag3PS4,0.0
TiZnF4,3.8231
Ba4MgTl,-0.0
GaSiRu2,0.0
VINCl3,-0.0
ZrTlCdF7,-0.0
CaBeSb2,-0.0
Ba2Ti2TlO7,-0.0
Ca5B3O9F,-0.0
MgSi,0.0
Ba2Mn(B3O)2,5.0
LiBO2,-0.0
K2SiAs2,0.0
Ag3Ge,0.0
Pr3CoB4,6.7356
Rb3B2H2I,0.0
HfBeBi,-0.0
CaBe2Tc,0.0
Tb(CoGe)2,0.0
HfSiPt,-0.0
RbMg,0.0
CrInNi2,3.5569
RbSmS2,0.0
ZrBeRh,0.0
Ba2Ti2CuF4,2.0
ZrBe2Pb,-0.0
TaFe2,2.3817
CaHoTi2O6,-0.0
ZrW2,-0.0
KBePt,0.0
CaMgSn,-0.0
LaBeOs,0.0
MgNiH,0.0
USi2,2.0703
Li2MnSiO5,6.0
CuBr,0.0
CuAsPbO4,0.0
MgNiPO5,1.9591
KNa2Cd,0.0
Na3AgS2,-0.0
LiEr2Ga,-0.0
YSnAu,0.0
U2AlCo2,1.186
LiHgPd2,-0.0
Li2WS4,-0.0
Li5CoO3F,2.0
LiPN2,-0.0
Ho2Ge2O5,0.0
Li7Co5O2,1.9104
ScBe2Cl,0.0
Ba4TiPt,0.5825
AcZnAu2,-0.0
MgZn,-0.0
NaMnCl3,10.0
PrSnAu,-0.0
BaHfMg2,0.8387
NaTiS2,0.5454
BeZnHg4,-0.0
KHgAs,0.0
HoPd3,-0.0
Na2PrO3,3.9911
NiB,-0.0
TaAlRu2,0.0
Li3Ti2V2O8,3.7137
Rb2Mg,-0.0
TiCo2Si,1.7656
Tl4V2O7,-0.0
Li6Br3N,-0.0
SiWCl2,0.0
BeFeSe,1.67
Mg2BeCo,0.5697
DyMoClO4,0.0
CdSiAs2,0.0
Dy(SiAu)2,-0.0
NaTcAs,3.1762
LuMg,-0.0
KTeHOF4,0.0
KO3,0.9997
Ba4SnBr,0.0
KFe(SO4)2,1.0001
YCoF5,3.0
K2PdF4,0.0
CaPd5,0.0
BaSc2Si,0.0
BaSiB,0.0
ZrIr,0.0
Nd3PbC,-0.0
AlPt3,-0.0
RbAuF4,-0.0
NaBe2Tc,-0.0
Ca5As3,1.5652
CdIn2O4,0.0
Ba4InGa,0.0
Ba3NbGa3(SiO2)2,-0.0
TeWS,0.0003
AcSnAu2,0.0
Tm3FeSi3,-0.0
Sb3O4F,0.0
TmZrSb,-0.0
TiCdAu2,0.0
CaBeNi2,0.0
NdPa3,0.0
Li6CrFeP2(CO2)2,7.7655
SnPO3F,-0.0
ZnSi2SnO6,-0.0
Ba4InCu,0.0
Sr2Be2B2O7,-0.0
LuSnRu2,0.0
ZrBe2Fe,0.0591
Na2CS3,-0.0
Tm3TaO7,-0.0
HfBe2Ni,0.0
Si2MoO6,3.9995
BaLiHg2,-0.0
Ba2Si,-0.0
LiBBr2,0.0
Ba4AgAuO6,0.0
LiMnP2HO7,10.0
YZr4O9,-0.0
NaCdAs,-0.0
SmCu,0.0
HfAl3,0.0
CuTeO3,0.0
Te2Mo3WS6,0.0
ScB2,-0.0
SiBO3,0.0
InP,0.0
K2NiP2,-0.0
SmErIn2,-0.0
H2OsN5Cl3O,-0.0
YMgAl,0.0
YbAl2,0.0
Li5Tl2,-0.0
YbErZn2,-0.0
Ba8Bi4H2O,0.0
LiTi2O4,0.0
BaNbCl,5.8125
AgBiO2,0.0
Nb2C,0.0
Ni4W,-0.0
NdBiPd,-0.0
Be2SiPt,-0.0
Dy2ZnGa,0.0
Mg(BH4)2,0.0
AcTlTe2,-0.0
LuPb2,0.0
Li4H3BrO3,-0.0
BeIn2Cu,0.0
PmAg2Sn,0.0
HoSi,-0.0
ZrGaPd2,0.0
BeInCl2,0.6977
Dy2InAu2,0.0
Pm2CuRu,-0.0
Ba2PCl,0.0
NdRu2,0.0
Yb(FeSi)2,-0.0
Ag3Pt,-0.0
LiBeZn,0.0
Ti2BRh6,0.0
SmBRh3,-0.0
Rh3Se8,-0.0
ZrBeRh2,0.0
Ba4CrRh,5.1085
AsPd2Pt,0.0
Co(AsO3)2,3.0
Sm3InC,-0.0
PuRu,-0.0
CuB(CN)4,0.0
Ce3SnC,3.3132
K2SnO2,-0.0
NaAlSiO4,-0.0
SrBe2Zn,-0.0
Ti2OsRu,-0.0
Be2ZnGe,0.0
TeI2,-0.0
PrCo3,9.5165
KBaTi,4.3366
AcCdAg2,0.0
Nb2P5,0.0
Bi2SeO2,-0.0
PmB3,0.0
CeTh2O6,0.0
LiN,2.0
KSnO2,-0.0
Li3(FeO3)2,5.3985
Sr3Fe2Cu2S2O5,7.4674
HoSnRh,-0.0
BaB2F8,0.0
Zr2TiBe,-0.0
LiCuSi2O5,-0.0
BeNbRh,-0.0
Ba4InW,3.1684
BaSrTa4,-0.0
NdVGe3,0.0
HoBi2BrO4,-0.0
BeReOs2,-0.0
SmCd,0.0
NaFe2O3,-0.0
NbInPt,0.0
MnBe2Tl,1.6034
EuAl4,-0.0
BeZnIn,0.0
CoTeO3,0.7287
DyVO3,8.0
Rb3Re,3.6238
InAgSe2,-0.0
FeSiRu2,3.6864
EuC2,-0.0
Sr2BeCo2,0.0
Lu2RuAu,0.0
BaAg2GeSe4,-0.0
Dy2MgTl,0.0
ScSnRu2,0.0
HoAgGe,0.0
Cu3PS4,-0.0
Cd(GaTe2)2,0.0
BaTaO3,0.0
NpGe3,3.319
Yb2Ge2O7,0.0
Mn4BeRe,-0.0
CaMgBe2,-0.0
BeNiTe2,0.0
TbCuSb2,-0.0
CdPOs2,0.0
NaTiO3,0.0
Yb2AsAu,-0.0
BePdPt2,-0.0
NaPt2,-0.0
BaSc4Co,0.0001
YTmHg2,-0.0
LiNdTi2O6,0.0
YTh4,0.0
SrLi2Pb,-0.0
K2LiAlH6,0.0
ZrRe2,0.0
TiBeZn,0.0
K3BS3,-0.0
BaNaCd,0.0
YTlS2,-0.0
LiPrHg2,-0.0
LuPO4,-0.0
ZrS3,0.0
Hf6Co6Ge7,-0.0
PrGe3Rh,-0.0
Be2TcGe,-0.0
HoCoC2,-0.0
Ba2YZn,-0.0
SiB,-0.0
Ga2NiO4,4.0002
SrGaSn,0.0
Ba2CaMo,2.3623
K2Cd(AuS)4,0.0
NdMnPO,2.6618
CaIrO3,0.0
YSc4Be,-0.0
NiBi,-0.0
NaYbS2,0.0
Ba4InOs,0.0
K3N,1.1523
PrBi,0.0
BePBr,0.0
Dy2AlZn,0.0
HoAg,0.0
K3Cd,-0.0
BeVPt2,0.3519
SrCu5,-0.0
Ba4ZnPd,0.0
BMo,-0.0
YCdAg2,-0.0
PrHoMg2,0.0
CoSe,0.0
KNa2P,-0.0
Ca2BHN2,-0.0
SiSe2,0.0
Sr(DyS2)2,0.0
YSn,0.0
Na5Al3F4,0.0
Be2CuBr,-0.0
SmClO,-0.0
LaGeOs,-0.0
Nd(AsRh)2,-0.0
V(WO4)2,0.8937
AlSnO3,0.0
Ta2BeTl,-0.0
Cr3Te4,9.9581
BaSbAu,-0.0
PrMo3,0.0
ZrBe2Ni,-0.0
DyAl3,-0.0
PrMgCd2,0.0
TbFeC2,0.7954
Er6I7,0.0
Ba2CrSb,5.0089999999999995
GaCo2Ni,2.4238
NaNO3,0.0
Ba(AsPd)2,-0.0
MgSnP2,-0.0
Pm2ZnRu,0.0
PbSe,-0.0
ScNi4Sn,0.0
CuAuO2,0.5105
ThTe,0.0
Mg3Ni2O7,-0.0
Li2AlRh,-0.0
LiBi,-0.0
Na2CO3,0.0
TmCuAs2,-0.0
BeHgPb,0.0
ZnCu2SnSe4,-0.0
NaYSi,0.0
NaMgSb,0.0
GaHO2,-0.0
MgCdRh2,2.768
Nd3Al,-0.0
Cr3N4,2.0929
Tb3CuSiS7,-0.0
YbSbPd,-0.0
BeOsPb,0.0
NaNi3,1.4593
Ba2LaNb,2.3701
Ag3Rh,-0.0
Li2Cr(SiO3)2,8.0
AlV2O4,4.2888
Ba4TlW,-0.0
Mg(CO2)2,0.0
BaMnAlCuO5,3.8287
Sm(PRu)2,0.0
LiDyS2,0.0
Ca(CuSi)2,-0.0
Ac3Th,-0.0
NaZnAs,0.0
Cd(AuF4)2,0.0
Bi2Te2S,0.0
Li(NiO2)2,1.8084
ZrAlCu2,-0.0
LiMnTe2,4.0594
FeCu2Sn,2.6877
As(IF2)3,-0.0
InSn2Br5,-0.0
VGe3,3.6028
BaMnBr2,5.0391
K(SnAu)3,0.0
Ti2CoRe,0.0
IF3,0.0
BiTe3,0.0
Ti5Si4,0.0
CeMgSi2,2.2813
UAl4Co,6.0116
YSi,-0.0
Sc7BCl2,-0.0
MoCl3,3.9427
Tl3AgTe2,0.0
NaCaBe2B2O6F,-0.0
Ca3(InAs2)2,-0.0
Lu2NiRu,0.0
BeIn2Cl,-0.0
Be2CoBr,1.0555
WCl3,1.932
Ho(FeGe)2,0.7322
BN,-0.0
V3Sb,-0.0
Ca(InTe2)2,0.0
CaGe2O5,0.0
BeNi4P,0.0
SmSnAu,0.0
TaBeCd,-0.0
TeIr,0.0
Co2RhS4,0.0
MgSbO3,0.0
HoSi2Rh3,0.0
V3Co,0.0
Li8FeO5F,4.9934
CeS,1.2407
Li5B4,0.0
CdRhF6,0.9916
NiGe3,0.0
Be2MoRu,-0.0
HoBr3,-0.0
KBO2,0.0
Tl3BO3,0.0
LiEr2In,0.0
NdSbPt,0.0
Ti3Si,1.1811
ZrBeZn,-0.0
Ca(GeRu)2,0.0
LaTiO3,0.0
Li2TiCo3O8,1.5783
Yb(MnSb)2,7.0536
BePPb,0.0
Tm2MgTc,0.0
Yb3(SF2)2,1.4257
ScAg2,-0.0
PrVGe3,-0.0
K2BeSi,-0.0
NbVO5,-0.0
Pm2PtAu,0.0
YbPaRh2,0.0
Mg2CoIrO6,2.1535
Ca4ScBe,1.9534
Cr2NiSe4,4.8047
Rb2FeCu(CN)6,0.9793
Ba4TiGa,0.2447
ZrAlRh2,0.0
NdTe,-0.0
LiTmTl2,0.0
Ba2LiSn,-0.0
Ca4CN4,-0.0
BeVIr,-0.0
Ce3Zr5O6,0.0
DyAgTe2,0.0
Cr3Fe,1.8443
KBeCo4,6.2316
BeTl2Rh,-0.0
As4C3,-0.0
SbRh3,-0.0
Eu3AlO5,0.0
MgFePO5,7.997000000000001
CdAsPd,0.0
In3Pd2,-0.0
Tm(HO)3,-0.0
TlAsS2,0.0
MgBe2Re,-0.0
LiV5O7F,2.1938
Sr3Cr2O8,2.0
SrFe2(Se2O)2,5.9986
KHg,-0.0
Sm2MgRu,0.0
NaBeH3,-0.0
NaH6CN2ClO2,0.0
HoSn3,-0.0
GaN,0.0
RhO2,0.0
Li3SbS4,-0.0
EuMgH4,0.0
Pr(SiRu)2,-0.0
TmLuPd2,-0.0
LaPbAu,0.0
TiAs2O7,-0.0
Mn(NCl2)2,6.1576
U2AlCu3,9.0545
BaSnS2,0.0
NbGaNi2,-0.0
CaBe2Rh,0.0
MnCo2Ge,5.0058
CaIrO3,0.0
AlSi,0.0
Sn5O6,0.0
Hg2SeO4,-0.0
Ba4CoPt,0.0
LaBe2Pt,-0.0
AlCr2C,-0.0
NbSiRh,-0.0
BeTlTc4,-0.0
LuAg2,0.0
CaLaBe2,0.0
Nb2SnC,0.0
BeNbCr2,0.0
BeSnCl2,0.0
VF4,2.0
ZnSnP2,0.0
BiSeBr,0.0
TbMgSn,0.0
Sr2VO4,0.841
CdS,-0.0
AgGeO3,-0.0
ScCrC2,-0.0
Ba4SnMo,3.7589
Na5Zr2F3,-0.0
Ca(BeGe)2,-0.0
RbTl2Bi,-0.0
MnSbPd,3.2644
Sn3F8,-0.0
PmPd2Pb,0.0
BeNbTc,0.0
PtO2,-0.0
K2CdO2,-0.0
BeFe4Mo,4.8252
Li2TlBi,-0.0
MoPb,0.0
Mg(GaO2)2,0.0
Th6CoBr5,0.0
Be2CrGa,-0.0
Ba4BiTe,-0.0
Li3Mn2(PO)4,4.9159
TbGe,-0.0
K2Mn(SeO3)2,5.0
Sr6Y2Al4O5,0.0
BaHgCl,0.0
Li2HoIn,0.0
Lu6Sb2Mo,0.0
Lu2TcAu,-0.0
ErTlO2,-0.0
Sr2Fe2S2OF2,7.5258
AgBr,0.0
MnBi,6.9244
Zn(FeS2)2,3.9902
TlCoBi,1.7145
HfZnAu2,0.0
MgCu2As,0.0
BaEr2NiO5,1.2069
Mo5As4,-0.0
V2AsAu,1.3017
YbMg2,-0.0
CuSiTc2,6.8598
CaBe2Cr,-0.0
Hf2FeOs,-0.0
Zr2ZnAg2F4,-0.0
Na2NiO2,-0.0
LuWO4,1.9945
LiCa2Cd,0.0
TiSiTc2,0.0
YAl4Ni,-0.0
ZrGeO4,0.0
KBaNb,5.4714
Ba4MoCl,-0.0
ZrBeCo2,-0.0
Ba4NaP,-0.0
SiSn,0.0
Hg2SO4,-0.0
CaPd3O4,-0.0
MgMn(SiO3)2,10.0
SmRh3C,0.0
Ir3Se8,-0.0
SrF2,0.0
YTlCd,-0.0
Fe4C,7.9043
RbScO2,0.0
Mn3NiN,8.0143
BeFeMo2,-0.0
USnAu,5.705
W(S4Cl3)2,0.0
TbGa2,-0.0
Nd(BRh)4,-0.0
TiNbTc2,-0.0
Ba4FeP,0.4503
ZrZn3,0.0
Li3Be,-0.0
BeSnOs4,-0.0
Ba4ZrCd,3.8735
CaBe2Nb,-0.0
Be2NbZn,0.0
Dy2MgIn,0.0
MgV4O8,2.23
MgSbF6,0.0
CoSI,1.9688
TmHg3,-0.0
TaMnBe2,0.6512
ZrSiS,0.0
Ba4TaCo,5.3736
KAuSe2,0.0
AgXeF9,0.0
NdI3,-0.0
Cu2HgGeS4,0.0
Nd2ZnIr,0.0
In6Ge2PtO9,0.0
LiSbS2,0.0
Li(TiS2)2,0.0
U2Mo,0.0
MnInRh2,4.3065
Ho(CrGe)6,0.0
YTiGe,0.0003
LuRh2Pb,0.0
LaN,-0.0
Ti2TcRu,0.0
KBe2Co,0.0
NdPb4F,0.0
Zr3Hg,-0.0
K3Sb,-0.0
Tl(CuSe)2,0.0
YBO3,0.0
NpSb,3.9442
Ba4TcPb,2.6568
ZrI2,1.7759
LaRh,-0.0
Mg3Mn,3.5255
ErTlPd,-0.0
YSnRh2,0.0
Tb3NbO7,-0.0
Zn2P2O7,-0.0
GaCu2As,-0.0
Th(GeRh)2,0.0
LiCuAg2,0.0
CdPd2Pt,0.0
CaBiCO4F,-0.0
Fe2AsCl,5.5751
Ho(CoSi)2,0.0
KSn2I5,0.0
ErB2,-0.0
XeO3,0.0
Yb5Sb3,1.0676
Si3Ge,0.0
BaMg(SnO2)4,0.0
GaBr3,0.0
YbTm3,-0.0
Ti3TlN,-0.0
MgTaZn,0.0
Pm3Si,-0.0
NbSnRu2,0.0
BeGePb2,0.0
Ag2Te,0.0
VPO5,0.0
AcAgTe2,0.0
K3CrO4,1.0
Mg2TaSnO6,0.0
YCo3B2,-0.0
BaFePt2,3.4908
BaLiMg,0.0
PbO2,0.0
K2LiAlH6,0.0
AlCuRh2,2.5771
Ba4MnTe,0.8678
ScBeOs,-0.0
USiRh,6.5383
LiMn(SiO3)2,8.0
LaFe5H2,5.3413
Sc2PdPt,0.0
RbF,-0.0
K2Ag4Se3,-0.0
Y2Cr2C3,-0.0
LiVPO4F,4.0
Li2PbO3,-0.0
Ba4Cl6O,0.0
Li2PmSi,-0.0
Dy(Ni2P)2,-0.0
CaHg2Pd,0.0
Zr(CoGe)6,0.0
Nd4Mg3Co2,0.0
CrCuS2,1.1059
MnV2Mo,0.0
BeCrP,-0.0
MgCo,-0.0
Li3Th,-0.0
DyS2,0.0
DyPbAu,0.0
NaSr4(BN2)3,-0.0
KLi6TaO6,-0.0
NaBeAs,0.0
Ta2NbRu,0.0
CrGaFe2,0.9926
YbFeGe,3.2562
Nb4FeSi,-0.0
LiFeS2,0.998
Lu2AlSi2,-0.0
Mg2Cu3Si,-0.0
Cu8O,-0.0
Sc7NCl2,0.0
BSb,0.0
Hf3Ge2,-0.0
CoSbO4,0.7759999999999999
Zr2AgPdF,1.9874
Sc3In,1.2051
Ba4HfW,0.0
BeNbPb,-0.0
YBe2Pt,-0.0
Ti2ZnN,-0.0
LiSbTe2WO2,-0.0
BaTlRu2,0.0
BeAlH5,-0.0
BaMnCr2,7.8562
TlCuAs,-0.0
Li2Co3WO8,1.4989
ErTaO4,0.0
CeAlO3,0.9998
LiBe2Sb,-0.0
MgZr3,0.0
YBe2Cr,0.0001
Ca3Sn2S7,-0.0
LiAcTl2,-0.0
Yb3Ag2,-0.0
YAgHg2,-0.0
V3CrO8,4.9946
LuPd,0.0
Ba2NbBr,4.5458
Tm2TlAg,-0.0
Th2MnN3,2.3793
Te2Br,0.0
LiCo2(C2O)2,0.9990000000000001
BeCoBr,1.19
Hf2BeGa,-0.0
