pretty_comp,min_mode
BeTc2Ge,-0.090788
CaPmPd2,-0.046373000000000004
Nd(SbOs2)2,-19.175496
NbSiRh,-0.069659
Nd3Si2S8Br,-0.07635499999999999
Np(CoGe)2,-0.046595
ScNi2,-0.778003
YFeO3,-151.69421200000005
CoCu2SnS4,-2.573412
Th2Pd,-0.013652000000000001
TmMgZn2,-0.288337
CdFeAs,-100.718972
MgSc2Al,-0.11652799999999999
Ti2CuTc,-0.631089
Al(IO3)3,-0.09469
YCrF5,-161.309806
Ba(FeP)2,-0.055926
Nd(GeRu)2,-0.056819000000000015
MnAu4,-0.135516
Ca2Sb2O5,-101.497621
PrSn3,-0.144677
Sr2FeSO3,-155.503828
InF3,-0.138685
TbN,-0.010133
TcF6,-55.878673
BaPIr2,-262.58493799999997
LiYSe2,-0.139651
KTm,-0.48636599999999997
YTiO3,-111.44289099999999
CuBr,-1.194331
PrAl4,-23.58969
TaCo2,-85.42098399999998
BaCdP2,-64.902541
Ti2NiIr,-59.411741000000006
ZnNiO3,-86.80904
Sc6NiTe2,-0.31167
Sr3AsP,-108.412139
ScCo3C,-0.015163999999999999
CdPd(CN)6,-0.047606
SmPPt,-0.015297
MoH2Cl2O3,-0.080206
NbBr2O,-0.079441
BaO,-0.096823
BeVSe,-0.29031399999999996
NbH2,-0.096427
MnAlPt,-127.52778700000002
BeZn2Mo,-2.579931
BaAl2O4,-0.08712400000000001
ZnSnO3,-299.6206279999999
Li7VN4,-0.043229000000000004
LaCN2Cl,-11.042542999999998
Ba2H6Os,-0.025435
BaSrHg,-45.295071
TaTl3S4,-9.542648
HoAl2,-0.181524
RbBe2BO3F2,-0.48143800000000003
Rb2PdCl4,-0.02793
CaVO2,-124.141669
KAgSe,-0.053854
Mg3H4O5,-0.311975
GaAgSe2,-0.566992
Bi2SeO2,-475.41885999999994
UFeB4,-0.048616
YSiAu,-0.01645
CoH2SeO4,-0.117355
Li2MgSi,-0.042759
K2Ge2Pb2O7,-33.561727000000005
LiBe2Co,-2.465025
BeMoSe2,-48.730394
Be2NbCo,-0.375693
AsPW2,-161.406137
MnBeNi,-1.377486
NF,-12.176623
BeFe2Cu,-0.9032950000000001
K2SrTa2O7,-0.18854500000000002
BaCrSi2,-223.69047400000002
CaCrO4,-0.141914
Ca2MgIn,-1.033413
CaTiS2,-0.08441599999999999
BaZr(PO4)2,-65.484038
Ba2YTi3O8,-0.173742
Sc2TcAu,-0.050852999999999995
Np(CrSi)2,-137.082707
RbF2,-50.978148
InTeI,-0.16226
Li4VGa3O8,-0.070971
Na2PtS2,-0.182173
TbYb2PrS6,-0.064824
TiSiNi,-0.345879
LiHoO2,-0.110355
LiBeSb,-107.60566399999999
ZrCoAs,-111.06448200000001
DyClO,-0.026561
Zr2BeCl,-0.441168
BaTa2Bi2O9,-48.124494
HfBe2Ru,-156.919366
Sm3AlC,-0.21301599999999998
ZrIn3,-0.026476
AlInO3,-0.036152
VP,-0.007774
Ho3TlC,-207.01564299999998
K2BeTl,-35.020416
TmCdPd2,-0.035263
UIr3,-0.007188
Th(TeI)2,-0.046688
Ho(CoGe)2,-0.024973
BaBiTe,-26.744907
TmIn5Co,-0.100378
TmRh3C,-0.064154
Cd2PtRh,-0.045758
LiBeZn,-0.773367
MnAlCu2,-50.627874
VIr3,-0.104477
KCdF3,-7.153939
NbI2O,-0.139198
Ca4Bi2O,-0.102977
Ca(CdSb)2,-0.224016
Ca3SbAs,-112.487825
KNaO,-0.114524
NaDyS2,-0.150353
RhF3,-0.11991900000000001
TmF3,-71.031849
NiS,-0.382897
KMgSb,-0.46404399999999996
SmLuZn2,-0.320708
BaGaBr,-8.177839
Tl3AsSe3,-0.06239400000000001
ZrMoAs,-108.069327
SrPdF4,-0.079942
YZrBe,-0.15124
Sm2MgRu,-0.08392000000000001
AlPd,-0.003278
Li2BeTc,-0.949908
BeGa2Co,-0.9555739999999999
Ti2GaCo,-19.196067000000006
Li6UO6,-0.049904000000000004
Tm3TlC,-210.135715
TmMnRh2,-69.862128
NaPd3,-0.055487
CaSnO2,-0.095211
SbSeI,-0.026826999999999997
NdBi2BrO4,-0.014891999999999999
AlAgO2,-0.037071
BaSi2Rh,-215.76765600000002
SmDyHg2,-0.058829
RbF,-0.344224
BaSr2Sc,-0.09849
Li2VF4,-99.28242
UFeC2,-161.203229
Ba4MgTe,-64.325423
KLiO,-0.043675
Na3AlAs2,-0.282319
Ag3SI,-0.051396000000000004
NaLi2N,-99.087767
NaEr3,-14.371238
PmBr3,-38.686908
Ba(NiP2)2,-0.098101
Yb2Si2O7,-0.068092
Sr3PN,-0.052213999999999997
Ba2SrWO6,-22.112142000000002
DyPO4,-0.037829
NaYPO4F,-0.148551
NdCoC2,-0.023361
BeFe4Ge,-0.8193809999999999
MgTiPO5,-0.09506
Nd5As2Cl,-0.0512
Sb(IF3)2,-0.115416
VSe2,-0.215403
BeMo2Br,-0.727633
Be2MoCl,-0.55945
IrC,-0.02482
K2TiF6,-0.17912899999999998
BaHf4Ga,-63.631175
U2SN2,-0.011739
NaMnAs,-0.20262
Er2CuPt,-0.549525
K2CuSb,-0.929588
BaSrNi2,-0.10888099999999999
VPt3,-0.008754999999999999
KNa2BN2,-0.077855
BeVFe2,-0.548218
Te2Rh3,-0.035324
Rb2SnBr6,-12.238388
TiMn3O8,-0.058330999999999994
InTeCl,-0.11935699999999999
KRb2NiF6,-25.928539999999998
NaHg2,-0.339007
K2NiAs2,-0.798194
Sr3Hg2,-0.092309
Mn(CoO3)2,-119.013778
YbZn,-39.556103
YAuO2,-0.03073
Cr3PdN,-65.559253
Dy(MnGe)2,-0.12089100000000001
HfInCo2,-0.029949
ErVO4,-0.49695100000000003
Nd3InN,-0.009413
BeIrOs2,-0.347837
MgSnF6,-0.21603200000000009
Lu2Fe2Si2C,-0.127632
NpO2,-0.004906000000000001
Na5InO4,-0.053919000000000016
MgTiF6,-0.0535
CrF5,-5.339432
BaSiO3,-125.689205
LiFe(CoO3)2,-0.217877
AcOF,-0.092028
NdI3,-26.684196999999998
SnSe,-33.097594
Ba2CrBr,-26.620796999999996
Nd3SnN,-191.673027
NdBRh3,-0.020048
Nb(Te2I3)2,-0.053041
Ba2CrSn,-35.986565
Al2ZnO4,-0.016319999999999998
KH8N3,-0.362019
CaBiClO2,-0.183429
Mg2FeWO6,-0.046528
KCl,-0.002866
CaTiBe,-0.810355
NdCuS2,-0.673293
VCdO3,-0.275169
Na2BePt,-105.026602
Cd2GaAgS4,-0.12381600000000001
HNO,-0.10443599999999999
YbB6,-0.038727
RbAu,-0.020141
HoCoC2,-0.046801999999999996
CoAs3,-0.029744
MgCl2,-45.513812
YbPd,-0.0033710000000000003
UPb,-0.028932999999999997
Ta2N3F,-223.037798
Rb2PtF6,-0.089309
MgCrF6,-0.254275
Nb2VAs,-0.31910900000000003
UMn2,-92.696589
BePdPt2,-53.293276
Be2C,-0.040811
Mn2BeTc,-0.10928800000000001
MnNi3,-0.06400499999999999
CrB,-0.036405
BeInGe,-30.414975
YbOF,-55.611633999999995
YCuSn,-0.371785
NbSb2,-0.010731000000000001
NaTeAu,-23.32534
HoMg,-0.16980499999999998
SrAu2,-0.029200999999999998
BaSrMo,-35.965033
CrHO2,-0.16150599999999998
AgAuF4,-0.057112
BaNaCl,-57.51824000000001
CaGaSiH,-0.12147899999999999
MoPO5,-0.10770999999999999
KLi3PbO4,-0.099635
KBa2Re,-37.188114
Li3Be,-2.243443
U(SbO3)2,-0.0236
HgO,-0.051647000000000005
ZrAsRu,-16.674688
Pr3GaC,-209.577437
Ca2CoW,-93.008498
PaTlO3,-0.029923
Cr2CoS4,-233.247985
Na2CdHg,-18.640611
BaCeO3,-44.619491
AcH2,-0.07791000000000001
K2NaMoF6,-69.38653199999999
Ba4MgCo,-74.206222
Ho2CdSe4,-0.17837
ErCuS2,-2.455114
NiAsSe,-0.24297
U(SiPd)2,-0.046674
Ac2O3,-0.016988
TbCuSi,-2.790139
BaCu2Cl,-76.382116
Na2Zn(H2Se)2,-0.162826
TlHg,-0.069155
NiAuO2,-0.17009200000000002
Ba2ErSbO6,-0.275964
RbLuS2,-0.119993
Ni4W,-0.23486300000000002
BeZnIr2,-0.696128
KSO2F,-0.10747999999999999
LiNd2HO3,-0.02223
KEuS2,-0.07144299999999999
BeTcBr,-0.47277600000000003
Rb2Si3SnO9,-0.076464
TmTlO2,-0.064728
Pr(ZnP)3,-28.292278000000003
RbYO2,-0.011424
SrS,-0.015803
PrFe2,-118.53676000000002
MgCuF4,-1.44894
ScTaO4,-0.037161
LuInCu2,-0.304444
CdAsOs,-127.70891499999999
BaBeSiO4,-0.222173
U2W2C3,-0.015719
U3Si,-0.003635
Dy(SiRu)2,-0.073035
Tm2ZnPt,-0.21121700000000002
SiH8,-26.228682
Cu2HgI4,-0.440439
HfZrO4,-0.061279999999999994
K2ReF6,-0.123867
ThMgZn2,-0.291571
Be(BC)2,-0.191967
TlCuS2,-0.596747
MgSc2In,-0.521323
Ti3Zn,-0.048313999999999996
NbAsOs2,-103.672905
YCuO2,-0.8665799999999999
Li7Br3O2,-0.053054
BeCu4Pt,-155.124126
ScBe2Sb,-247.466564
Pu2W2C3,-0.02309
TlCoCl3,-91.405592
BeGe2Pd,-96.441425
Li4Mn2O9,-0.07246
NaAgO,-0.117978
NaFeAs,-0.182131
Sc2CoRu,-0.044748
YbBPd3,-0.014228
Mn2Be2Zn,-60.82475400000001
UN,-0.005492
NaSmTe2,-0.224557
Zr2OsRu,-0.011661
SmPPd,-0.07862999999999999
ErNbO4,-0.069906
KSr3,-0.087363
PrSm3,-0.010832
BeCo2W,-0.330472
SiRh,-0.017508000000000003
TiBe2Sb,-0.310153
Na3GaS3,-0.188966
Ni3N,-0.261439
Nd3Tl,-0.009608
BaCeO3,-30.884308
Ho2TeO2,-0.007390000000000002
K2P3,-0.11485699999999999
InAuO2,-0.046691
Xe(OF)2,-0.112371
KBaP,-67.399227
LiYS2,-0.311899
SbTeI,-0.074523
LiVPO4,-0.077455
CaPd3C,-0.026656
CaCrF6,-0.068345
YbF2,-38.404908
Sr(CdSb)2,-0.067199
SmFeP,-0.101508
RbBa3,-0.057467
Tm2CoOs,-0.046431
TbNi5,-0.676838
Ni3SnN,-48.933775
Be2FeMo,-0.154318
V5Sb4,-0.144564
TmMgAu2,-0.047693
BeFe2Co,-0.85816
Pr3Cu,-64.479513
ScAl3,-0.085636
KBa4Mo,-60.97798
Ba2TiCr,-80.307757
Ca(BeN)2,-0.271544
LiTaBe,-0.9234959999999999
Rb3MgH5,-0.116351
Er2Si2O7,-0.261604
TmTe,-27.86671500000001
Zn(HO)2,-0.22543000000000002
CaCO3,-96.04821899999999
ZrRu,-0.011089
InSiPt5,-0.022278
VCoSb,-0.112999
U(FeSi)2,-0.038448
LiAgF3,-2.621609
NdMnSi2,-0.194249
BaCaI4,-0.297919
CdBr2,-0.067583
PtS2,-0.0030399999999999997
Ba2SmSbO6,-77.515776
Rb2GeS3,-0.152251
Sc2Sb,-0.019665000000000002
Mn2BePt,-0.230587
UNiSn,-64.63894599999999
ErPd,-0.009345000000000001
CaV2O5,-66.608225
Mo3W(SeS)4,-1.5349469999999998
Ba2MgMn,-0.28926199999999996
Mn2BeCu,-65.565076
CrCl2,-73.66641
YbAu2,-0.007428
CaBiF6,-0.187941
UCd2O5,-0.044995
Mg3Nb6O,-0.049250999999999996
Tb2O3,-0.026918
ZrS2,-0.077662
Al2Tc,-0.005638000000000001
LiNd2Ga,-0.41371199999999997
InI,-0.16361900000000001
BaYCuTe3,-1.139767
ScI2,-19.850811
Lu2RuAu,-0.148833
RbBS3,-0.051098000000000005
ScBeCr2,-62.931399
ErIn5Co,-0.11798199999999999
ThSb,-0.03157
BeNbTe2,-226.92021200000002
SbSI,-0.15253
ZnNiF6,-0.416422
YTiSi,-0.016044
AgCN,-13.725066
Pu3Au,-90.562694
DySi2,-0.019426
Hg3(TeBr)2,-0.052079999999999994
BaTeO3,-0.051626
UGaNi,-0.294577
BeCuBr,-1.6800810000000002
VFeRu2,-170.906573
IrN2,-0.020727000000000002
Sm3Si,-0.011627
NdTiGe,-0.267288
Sc2BC2,-0.052041
NiB,-0.38307199999999997
TbTlTe2,-0.055643
MgSnP2,-0.422404
GaRh,-0.07685
Mg2BeBr,-123.15025700000001
DySBr,-0.10025
Ca5Si3,-0.089238
YV(WO4)2,-0.211454
Na4SnO3,-0.10143200000000001
Sr2CuF6,-0.129196
Cr2S5,-0.12805
SrZrO3,-83.998016
Mg2Sb3O8,-423.690046
U2Ti,-0.025574
KCdSb,-0.094789
Au(OF3)2,-0.096386
BaTaMn2,-0.008095999999999999
CrHgF6,-0.062465
Sr3MnN3,-0.062601
LiBeV2,-1.38056
NaC,-0.128166
BeOsBr2,-238.370897
BH3,-0.101851
Pr(AgGe)2,-0.170953
MoIr3,-0.025687
Lu2CoRu,-0.246509
MgZrAu2,-0.20240999999999998
Tm2CoIr,-0.028265
Rb3Th,-0.178359
RbMnBi,-27.831888
Tm2IrOs,-0.035035000000000004
WOF4,-0.140983
LuPb2,-0.161691
TmB2,-0.032247000000000005
NaSb,-0.059309
AlAsO4,-0.14519300000000002
MnSbO4,-0.11987
Ca2SiB2O7,-0.03772
K2NaInP2,-0.188803
Na3ScF6,-0.144672
YbPb3,-0.011436
Te2Rh,-0.081216
HfRh,-0.0514
FePS3,-164.205259
LiFe2F7,-0.110096
CIN,-0.016322
TiZn,-0.043555
KH2I3O,-0.055075
CoReGe2,-99.095762
Tl2SiS3,-0.047597
Pd(PbBr3)2,-0.06208300000000001
Ti2CoS4,-0.046830000000000004
LiCaCoF6,-0.06943200000000001
MnAu,-0.39005
MoC,-0.009511
ErSF,-0.058217
BaAuO2,-0.046428
SiB6,-229.777277
Na2S,-64.26830600000001
HoPbAu,-0.046673
Rb3Sm,-0.053378999999999996
Li5FeF8,-0.079074
Fe3Se4,-140.13581299999998
LiEr2Os,-0.087629
K3Na(FeO4)2,-0.152911
KRb2BiF6,-97.170412
HfInRh2,-0.06927799999999999
BaBe2Si2O7,-0.05395
BaMnCO3F2,-0.12420199999999999
Li3YBi2,-0.076748
MgBeCu2,-1.240602
BeSnBi,-1.469004
CaBe2V,-0.2479
AgF2,-0.082751
BaY2PdO5,-0.019
Ba3BiP,-103.403924
KCaF3,-11.383230000000001
InCoSi2,-122.811051
Li3Sb,-0.040112
YbNi2,-0.237213
NdInCu2,-0.20538299999999998
CrAs,-0.003018
Er2NiOs,-0.292607
MgTa2Be,-0.260438
KSnSO4F,-0.072975
KHgF3,-72.231359
ZrCl2,-0.050769
CrWO6,-393.697707
ScBeV2,-0.5830350000000001
Rb3Na(RuO4)2,-0.18998199999999998
GeTe,-92.985327
ZrZn,-0.202663
USe3,-0.038366000000000004
Sr4P2O,-0.113141
GeS2,-0.4537560000000001
Mo3(Se2S)2,-0.05191900000000002
Ce(MgSi)2,-0.23557899999999998
SrThBr6,-0.15145799999999998
HoPd,-0.071254
Be2CrGe,-0.310183
AlCu3,-39.664464
TiZnSiO5,-0.071466
Bi2TeSe2,-0.012429
ScBeRu2,-0.250763
Mg(VN)2,-134.989523
ScAu2,-0.050113
NaCa2Be,-3.263373
CuN,-0.074988
ScBeIn,-1.1327
ZrAlAu2,-0.017497
NaCSN,-0.13691099999999998
LiSmS2,-0.19651
Pm2CdSi,-0.102808
AsIr2Pt,-95.554572
NaSm2IrO6,-0.040241000000000006
TlFeO2,-132.76623
CdPbF6,-0.087125
LiGaRh2,-0.090417
NaBe2Tc,-0.300714
SmIO,-0.109983
Be2FePt,-0.330876
Ca(MgAs)2,-0.06316000000000001
Zn4P6N2O,-0.035055
Si2Ni6B,-0.209889
Sr2H5Rh,-0.024093
Tm2TlAg,-0.080446
CaBe2Cu,-176.705973
Ta(TeCl3)2,-0.069486
BaSi2Pd,-221.235815
FeRh,-0.198427
TiFeO4,-0.14395
Ta2MnOs,-0.020783000000000003
Na4SnS4,-0.128496
HfPt,-0.041207
Y2Cr3O9,-0.124047
SrO,-0.125946
InPH2O5,-0.047082
SiPbO3,-0.010558
PrSnAu,-0.016863999999999997
DyTmMg2,-0.158082
K3NbO8,-18.554732
CePPd,-0.038711
PrCoSi,-0.051861000000000004
IOF3,-0.12400699999999999
HfScOs2,-0.018244
K2VAgSe4,-6.311506
Li2AgAs,-181.690759
DyB2Ru,-0.026029000000000004
Ta3B2,-0.012343999999999999
PrCoO3,-37.17705
TiBeFe2,-0.324
Te3MoWS,-0.7390939999999999
BeCdSe2,-309.737619
SmCl3,-68.705353
Rb3YF6,-128.18333700000002
Nd(SiAu)2,-0.007834
Sm3PbC,-194.80090800000002
VNi3,-0.209141
Li3FeF6,-0.096803
Be2NbMo,-77.808545
CrMoF6,-0.210154
AcYbMg2,-0.216495
Mg(CrS2)2,-274.962592
CuP2,-0.568048
Cr2AsPt,-78.520089
ZnSnSb2,-0.352964
SmS,-21.818334
BeCo2Os,-0.653331
BaNbCr2,-101.738675
RbLuSe2,-0.29172
AlCrFe2,-0.160019
Te2Mo2W(SeS)2,-0.585451
ScNbO4,-0.050967
ZnGeP2,-0.207195
TiHgO3,-160.684594
PAuS4,-0.06183200000000001
GeRu,-0.041236
K2Li4UO6,-177.635307
Tl(NiSe)2,-0.796154
LiTm2Ir,-0.045891
ScSiPd2,-0.08529099999999999
TeO3,-0.05436799999999999
Sc2CCl2,-0.10858599999999999
ErHg2,-0.065301
Y2BeBr,-0.746804
K3Zr,-0.039642000000000004
ScAg,-0.074784
Rb3TaO8,-0.02974
BaTa2P,-227.40404300000003
TbFeC2,-0.054651
CaBe2Ru,-0.20999099999999998
NpSbTe,-0.018663
Bi2TeI,-0.024707
Li2GeAu,-0.112615
Be2FeSb,-0.21672600000000009
Y3InC,-0.093571
Be(GaPd)2,-67.223526
HfCoAs,-0.040712
Ba4ScCu,-66.140663
Ca2Al2SiO7,-0.038794999999999996
KCuSe,-0.621153
Ba2Ti2TlO7,-119.58452
CrSe2,-0.145225
TaN,-261.130571
Nb3Au,-0.031232999999999997
AlCuS2,-3.00703
CdCl2,-0.100266
Be2VRu,-0.166183
PdAu3,-0.029161000000000006
Mn3InC,-207.71661
Li6V(OF)3,-0.222036
Cu2O,-0.584807
CaCrO2,-139.033028
CrGeRh,-63.481248
BaC2,-64.321709
Dy(FeSi)2,-0.13910799999999998
Tl2GeSe3,-0.10244400000000001
UO2,-4.7
U2Ga2O5,-120.18588100000001
MnBeCd,-1.096846
HfAu,-0.019577
CeCo2,-0.046395
Sm3Ga,-0.222061
TlN3,-0.111581
HgPS3,-0.065948
HgC2(SeN)2,-0.052038
LiAuO2,-0.092948
Ca3N2,-210.10514799999999
YbI2,-0.061713
VFe2Si,-0.269502
TaAsRu2,-114.65675
BeMo4Os,-50.668246
GaCuO2,-0.31405500000000003
Li2FeSi3O8,-0.10089
NdIr2,-0.012243
Ba3Nb2ZnO9,-0.175742
CoBiO3,-101.365061
VOF3,-180.395471
Tb3Al,-0.007425
K4I2O,-0.11091
Pr2ZnAg,-0.454984
YAsO4,-0.035933
NdCrO4,-0.055090999999999994
BaCa2Ir,-68.885802
Ba2YHf,-37.932462
SnPt3C,-110.43445700000001
Be2InIr,-92.53093199999999
HfVGe,-0.136976
ZrP2,-0.023500999999999998
ThCo5,-0.05519500000000002
Rb3NbO8,-0.08242000000000001
MgGeAs2,-0.17793399999999998
UCr3,-128.717875
Co3SnC,-0.051739999999999994
ErH3,-259.185519
SrH3,-445.7942019999999
US3,-0.038957
Li2BeMo,-1.7730259999999998
NpAs2,-0.011681
Li(CN)2,-0.169897
Sr3Ge2(BO)6,-0.06604199999999999
K2SiAs2,-0.075699
Ni4N,-282.031493
NdRh3C,-0.039051999999999996
Sm2IrRh,-0.049545
Mn2BeRh,-0.23350300000000002
UAs,-0.020725999999999998
Na2CuAs,-1.253011
LiHfRh2,-0.07324299999999999
CaThBr6,-0.082817
OsSe2,-0.012783
MnBeCr2,-0.624008
Ba(GaTe2)2,-0.119618
SmRe3,-0.804175
Co2P2O7,-0.175505
BeTeIr4,-246.381621
LiTmO2,-0.330835
SbCl4F,-0.139438
Nb2VSe4,-0.16458399999999998
YP,-0.03934
Mn3Zn,-0.077407
PuAl3,-0.012267
Mn2BeGa,-0.47680500000000003
TiTc,-0.017973
MnF2,-67.218512
Na2CaBe,-8.624638000000001
BeZn2Cl,-127.41681100000001
BaSrTi,-47.013799
Pr(CuSi)2,-0.805515
SrMoO3,-0.073667
KBe2Fe,-201.426674
Hg(IO3)2,-0.043386
MgBeRu2,-0.437622
Al2CdSe4,-0.197968
Ca4P2O,-0.065821
Ba(TeO3)2,-23.210422
ScOF,-0.504655
MnSnAs,-0.062575
MgS,-0.695125
CdPdF6,-0.091909
YOF,-0.120048
Pr3TlC,-198.455895
BaNbCd,-58.491285999999995
LaTiO3,-31.785046
HoN,-0.064703
Ag2PdCl4,-22.626394
Fe3PdN,-100.295451
NbB,-0.025757
Li(CuP)2,-0.5101399999999999
Ba2MgV,-12.302072
InBiO3,-29.552024
BiSCl,-0.154683
KNaO3,-137.944824
Cd3As2,-49.945849
Tb6FeSb2,-0.45122700000000004
Sc2GaTc,-0.10123099999999999
BeTeIr,-8.626864999999999
NdB6,-0.016315
CaSc2Be,-1.9469880000000002
TiCoSb,-0.028783999999999997
KSn2Cl5,-0.09124199999999999
Rb2HBrO,-0.198967
SnPS3,-0.41136300000000003
Y2TeO2,-0.07660800000000001
NaCaAs,-0.193132
ScPd,-0.10505199999999999
BeZn2Ir,-0.352993
TlF,-94.562984
PbS,-0.456545
PBr3,-0.0499
Tm2ZnRu,-0.48273999999999995
AlAgTe2,-0.060108
Mn2Sb,-31.162425
NdNiC2,-0.32966100000000004
Be2CuNi,-0.297446
Be2CdRu,-0.437546
Ba2YTaO6,-70.400417
BeZn2W,-1.016729
HfAl3,-0.023375
NdNi5,-0.24575
Er(FeSi)2,-0.23579699999999998
YCrO4,-0.062855
Co2C,-0.046283
Mn2BeNi,-1.041952
SrCrF4,-12.268605
PCl3,-0.105045
BaBiPb,-49.726711
BaPdF4,-0.043745
BaNa2Tc,-0.19508
Sr2ZrBe,-35.006249
Zr2CuOs,-0.138219
NaVSe2,-0.306989
BeGaBr2,-218.495248
Al2(FeSi)3,-0.040715
EuSe,-0.004788000000000001
Te8Mo3W,-0.634962
RuO2,-0.0045119999999999995
Zn(InTe2)2,-0.201769
FeSi5,-0.044423000000000004
LiBeIn,-0.183748
Mg2FeN2,-0.13905599999999999
LiBe2Au,-0.203823
Tl3AsS3,-0.09146900000000001
Li2NbS3,-157.86648200000005
NbGaPt,-60.17008000000001
Na2H6PtO6,-0.038196
HfSO,-0.03614
Yb(MnAs)2,-0.045334
KCuF3,-0.28928400000000004
LaBeP,-2.867169
NpSi3,-0.017784
NaAlF4,-100.916538
HfH3,-0.081445
BaCd2Te,-0.047167
SrTiO3,-72.663255
NaHS,-0.41462899999999997
NaTiO2,-0.11745799999999999
NiO,-0.089505
Rb2NaInF6,-0.112692
BeCuBr2,-257.681212
Ag2PbO2,-0.078931
TmAgTe2,-0.071374
Ba4TiCd,-70.926856
UPb,-28.608418
Np(GeRh)2,-0.032027999999999994
TbH3,-233.86050600000002
Sr2TaGaO6,-0.032137
PuZn2,-55.630021
SeS,-0.023984000000000002
KLiS,-0.150121
TaBe2Fe,-0.514688
SrLiSb,-0.016615
MgSbPt,-0.021553
SrBeBi,-0.385403
BaNd2ZnO5,-0.023854
CoW,-66.404004
MgSbRu2,-0.120996
MgTaIr2,-0.022668999999999998
NaTiS2,-0.24991
RbYO3,-0.052521000000000005
SbRu,-0.031012
Ta2Si,-0.034069999999999996
Al3BN4,-0.014934999999999999
LiMnF4,-0.316801
BaYTe,-80.91463900000002
BeNbCo4,-55.761541
CuH,-0.7387819999999999
YbSnPd2,-0.021284
MgMnBe2,-0.114976
Tl2Pt(CN)4,-0.045604
PrRhC2,-0.036536
RbNaSi2O5,-0.163588
MgBe2Os,-0.236431
Be2VCl,-0.49745500000000004
KBe2Co,-0.064593
MnBe2Cd,-92.076515
Hg2GeSe4,-0.291491
Co2N,-0.046334
Be2CoBr,-382.129721
KCuO,-0.600526
PrGe3Rh,-0.21875100000000008
Ca2ScBe,-2.23041
Ba2NbO,-182.562917
GePd2,-0.061774
Ti2AlTc,-0.012031
Pr3CuSiS7,-0.31166900000000003
Li6Br3N,-162.717755
Yb2AsAu,-0.01726
Ba2YSbO6,-0.071761
VOsCl,-119.90075300000001
Ba2HfS4,-0.09417
CuAu,-0.139466
CrFe2Sn,-52.929479
In2Se3,-73.623276
NpSO,-0.031381
TbSi2,-0.014351
Li2TlBi,-0.020756999999999998
BeCdCu2,-0.8106720000000001
Mn3ZnC,-0.269097
Ba(POs)2,-0.027323000000000004
TaCr2,-0.023555
Pd2O,-0.051822
Cu2Te,-36.190166
Ba4ScCd,-62.91505600000001
Nd2(Zn2Ge)3,-0.057946000000000004
SrSe,-0.003628
KNaSmTaO5,-0.021763
Cr3Se4,-130.105378
LuBr3,-33.686254999999996
Nb2CrAs,-0.20289200000000002
Tb(NiP)2,-0.461081
UCo2,-0.056471
BeCr2Pt,-105.202389
MnO2,-29.446140000000003
K2PtCl4,-0.035689
NbNi3,-0.146543
BeCo4Te,-126.13866399999999
CePt,-0.029210000000000007
K2BaTi,-0.602928
Er(SiPd)2,-0.116024
CaBePt,-0.11036800000000001
K2PdF4,-0.11303699999999994
LuInAu2,-0.091144
BaCaTi,-60.655363
Sr(AlSe2)2,-0.066535
MoAsW2,-95.155149
Al2CdS4,-0.072632
SmAl2,-0.025049000000000002
ScInAu2,-0.05361900000000002
SrAuO2,-0.060697
MgBe2Os,-29.700561999999998
EuO2,-0.026463
MoW2(SeS2)2,-0.19733
ZrAlCo2,-0.037455
Ca(MnP)2,-0.075418
Al(CrB)2,-0.029771
HfBe2V,-119.20754
BeVCo4,-115.85173999999999
Ta2BeCo,-0.4873770000000001
Ca3Bi2,-84.024469
Dy(CoGe)2,-0.028337
TlAgI2,-0.11598199999999999
Sr4TiBe,-128.16236
ScAlAu2,-0.038106
Pb(CO2)2,-0.07778
NaNO2,-0.105677
PuGe3,-0.050039
NaReO4,-0.184946
NbIO2,-0.081867
K2BeOs,-109.021305
HoMgIn,-0.300212
K2MnH2OF5,-0.15559
Ba2PbSe,-10.830906
HoSb,-0.024243
YAlSi,-0.16028499999999998
TiF2,-0.400142
BaSnS2,-0.195298
K2NaInAs2,-0.286619
YSi2,-0.064877
SmAg2Hg,-38.582204
Rb(SbSe2)2,-0.031638
BeCuPt2,-0.217793
Ag2HgSI2,-0.088518
NaCrSe2,-0.6072069999999999
ScBeBr2,-109.211179
SO2,-18.797673
Co3W,-0.024927
TiAl3,-0.088814
IrF3,-0.113168
MgBe2Ru,-0.194175
VZnF4,-135.701427
Ba4YTe,-57.993173
Mn3Sb,-164.708459
Mn3GeC,-139.46048000000002
SmBi2ClO4,-0.070771
TbZr,-0.02544
MnZn3,-0.044187
Be2BO3F,-21.341379999999997
Li4CO4,-0.10600899999999999
VNCl4,-0.10145900000000001
ScMnSi,-75.46453299999997
SmErRu2,-0.249757
UCo4Sn,-77.643413
TlCl2,-0.080218
HfSb2,-0.016763999999999998
LiAsF6,-0.056155
IrPbBr,-60.603761
WO2,-0.14518599999999998
ScZn2Ag,-0.230258
MoW3S8,-1.163691
Al3Mo,-0.104377
Sc6Te2Os,-0.18026099999999998
Fe2B,-0.08757999999999999
Tb(SiPd)2,-0.056661
Ce(CuSi)2,-0.14468499999999998
Th(GeOs)2,-0.060269
K2Pt,-0.009531
Mg(AlH4)2,-29.097815
TiCdHg2,-0.256612
Al2ZnS4,-0.083569
K3GeSe3,-0.22701999999999997
YbBr2,-0.025752999999999998
HfAl,-0.038827
