pretty_comp,optb88vdw_bandgap
K(CoSe)2,0.0
TbYTl2,0.0
BeP2Os,0.0
V2O3F2,0.0
Nb2Se3,0.0
Ca2AgAu,0.0
GaSi3,0.0
BaTePd2,0.0
LiBeAu2,0.0
MnBe2Pt,0.0
BaLiHg2,0.0
BaP2Br,0.0
Fe2N,0.0
KCaF3,6.5366
DyTiGe,0.0
Be2SbIr,0.0
ThSi,0.0
NaBeH3,1.6672
InAs,0.0
AlN,3.6884
Sr(GaTe2)2,0.3825
NaGaTe2,0.3165
TiBe2Ir,0.0
Li2V(PO4)2,0.0
Si2W,0.2306
Dy2TeO6,2.6857
CuAgS,0.4565
ZrVP,0.0
DySb,0.0
ScCdAg2,0.0
Si3Rh5,0.0
Na3Co2SbO6,0.0
Li5Ti2Co3,0.0
KNdPdO3,0.6313
Sr3Cr,0.0
BeZnPb,0.0
ZrAsRu,0.0
KLu,0.0
Li2Mn2O3,0.1014
SrNiIr2,0.0
Hf(VH2)2,0.0
Na2ZnCl4,4.6214
Yb2InSn,0.0
Dy(FeB)2,0.0
Dy2RuRh,0.0
Ta2CS2,0.0
LiSbPHO5,2.7385
Co(AsO3)2,0.2099
Nd(CoP)2,0.0
Mn2P,0.0
YAl2Co,0.0
Li2Cu3F8,0.4513
Na3Mn4O8,0.0
Hg2P2S7,1.7392
Al2Ge(HO3)2,4.1329
TiBeGa2,0.0
CaSmCd2,0.0
Ba4OsPd,0.0
YbB2Ir3,0.0
Li7Fe(O2F)2,0.6252
IrN,0.0
KNO3,3.0198
CeTlAg2,0.0
TbSe,0.0
ThAl3,0.0
Ta3Ga2,0.0
MnBe2V,0.0
ThSi2Ru3,0.0
BeGaRu2,0.0
Li2TiCoO4,0.0
Li2Cr3TeO8,0.0
Hf4N3,0.0
Na4TiO4,3.4884
PrTlAg2,0.0
Si3Ru,0.0
BaCdSb2,0.0
TmInPd2,0.0
DyCuPb,0.0
BaSrHf2,0.0
YScBe2,0.0
Be2VGa,0.0
CaBeNb2,0.0
ThS2,1.0755
V2MoRu,0.0
Zn2SnO4,1.0399
YbIn5Rh,0.0
SmZn5,0.0
NaMo3,0.0
BeGa2Mo,0.0
NaMgP,0.0
Li5Mn3Fe2,0.0
LiPd,0.0
Ba4ErRu3O2,0.0
Sn(PS3)2,1.0384
SmAl3,0.0
Tm2AgHg,0.0
BaMgGe,0.0
V5Ge3B,0.0
MoC,0.0
TlInSiS4,2.4651
Nb6C5,0.0
ThSb2,0.0
Tc3As,0.0
Li5BiO5,1.3912
Tl2SiF6,5.0402
NaCu,0.0
KVO3,2.8736
MnAlPt,0.0
Be2CdRu,0.0
YMoO3,0.0
RbErSe2,1.9651
K4BePd,0.0
RbCuO,1.2887
Sr2ZnN2,0.9103
ZrSiAs,0.0
Ba2GaPb,0.0
Ba4HgW,0.0
TiAuCl,0.0
BaAg2SnSe4,0.1107
BaNaTl2,0.0
Tm4In(NiGe2)2,0.0
Mg3B(OF)3,5.8212
MgC2,2.7497
Pr4Bi3,0.0
CuBSe2,1.6172
AlTlO2,2.2854
ScInPd2,0.0
Ga2BiS4,2.539
PbIF,2.0126
K3(FeO2)2,0.0
DyAlAu,0.0
Lu5(TeAu)2,0.0
SrAgBi,0.0
SrCaSi,0.4286
In2Au3,0.0
Cu3Pt,0.0
Ge2MoO6,0.0
Rb2NaHoF6,6.9947
Ba4WBr,0.0
Ba2HgCl,0.0
GaMo3,0.0
Co5CuO8,0.0
MgScTl,0.0
YIn3,0.0
Sc2MnSe4,0.0
ThBe3,0.0
NaCrAsCO7,0.0
K4Sn3Se8,1.3774
Be2Sb2Rh,0.0
Dy2Ge2O7,3.9064
Be3Ru,0.0
TaTl3Se4,2.2367
Cd(GaO2)2,1.4767
Ga2PdI8,0.9986
CoSe2O5,0.0
SbPd,0.0
MnBe2Nb,0.0
Na2Te,2.1367
Li2Ti3SbO8,0.0
PuSb,0.0
GaCuS2,0.2115
Sr2CaI6,3.6508
YbInAu2,0.0
Ho(MnGe)2,0.0
ZrBe2Ni,0.0
BeCoPb2,0.0
TaGeAs,0.0
Be2ZnSe,0.0
Sm(SbOs2)2,0.0
UPb,0.0
K4CdCl6,4.0602
TaAlCo2,0.0
ErPd2,0.0
Ti4As3,0.0
HfMgPd2,0.0
Ba3Er,0.0
K2Sr(P2O)2,5.9415
SrBeF4,7.9877
SmAsPd,0.0
CeAl3,0.0
Be(ZnPd)2,0.0
BeZn2Si,0.0
NdBPd3,0.0
Li5VF8,0.2722
Ni3Sn4,0.0
Mo2N,0.0
ZrMoP,0.0
HoAu4,0.0
Ba2ScSb,0.0
Ba2DyReO6,0.0
NdNiC2,0.0
Ba4PW,0.0
Zr2BePb,0.0
KVF3,0.0
Mn2Co2C,0.0
Li2TiNiO4,0.6727
LiVTe3O2,1.5097
NaAcTe2,0.7256
VCr2O4,0.0
Cr3PtN,0.0
Mg3Si,0.0
IrCl2,0.0
Sr2As,0.0
TbGaPd,0.0
Zn(IO3)2,3.145
GaCuRh2,0.0
Li3Cu3(PO4)2,1.1854
TaBeBr,0.0
K3IO,1.2401
HoErZn2,0.0
MgZn2,0.0
Mg2CuSbO6,0.2363
Ba2YTlSn2O7,0.0
Ca3Mg,0.0
HfAsRu,0.0
SrBrF,5.2929
Ba4TlCd,0.0
Rh3Se,0.0
AlPt3C,0.0
ZnCoPO5,0.3812
Al3Cr,0.0
AgAuO3,0.3056
SiHgO3,0.0
Ca3C3Cl2,1.2951
ThZr2H7,0.0
U2SN2,0.0
LaH3,0.0
K2TeO3,3.6952
Li2ZrN2,1.7923
Nd2Fe2Si2C,0.0
CeNbO4,0.0
BeSbSe,0.0
MnCl2,1.5527
K5Pb24,0.0
Nd2MgAl,0.0
PrPt,0.0
TiNiSn,0.4628
LuNiPb,0.0
Ba4SnCl,0.0
Pr(BRu)2,0.0
TiBeRe2,0.0
Cr2HgO4,0.0
Rb2NaBiF6,5.125
K2TiCl6,1.9527
Tl2HgTe,0.0
CaBi3,0.0
ErCuSi,0.0
In2Au,0.0
K2BePd,0.0
Zr3InF5,5.6476
HoInPt4,0.0
CuBiS2,0.5501
Ca2Nb2O7,1.4074
BeCu4Rh,0.0
NbSeBr3,0.6781
SmPa3,0.0
KAuF6,1.9988
ZrCrF6,0.0
Be2ZnFe,0.0
CaTbF6,0.0
Sr4BeV,0.0
Li2MgSi,0.2025
ZrB2,0.0
Er3P4Pd7,0.0
Ga3B,0.0
Be2TeRh2,0.0
BeHg2Te,0.0
MgVO2,0.0
Be2SiNi,0.0
OsBr4,0.0
YbGeIr,0.0
ThBrN,2.6469
Li2CrNiO4,0.0
Sr2BeBi,0.0
NaAs,0.0
Li4CuSi2O7,0.6919
KPrO2,3.6539
BaLiH3,2.4438
Li2CrP2O7,0.7959999999999999
CeNi5,0.0
Nd3S4,0.0
ZrRu,0.0
ZnB2(CN)8,5.4626
TlBiP2S7,2.2064
FePH5CO4,0.8044
BeZn2Cd,0.0
TbP,0.0
Rb3Sr,0.0
NaAsRh2,0.0
HoBrO,4.4656
NaPrTl2,0.0
KCuC2,2.1218
Be2CdCo,0.0
Rb2U2O5,0.0
Ti8O3,0.0
Tl3BiCl6,2.9353
Li5P(S2Cl)2,2.7924
NdNi4B,0.0
InCuPd2,0.0
Rb2WBr6,0.0
ZnSiP2,1.4284
Te2Mo2SeS,0.0
BaAl2Si3(NO)4,3.5317
CuN,0.0
LiHo2Ru,0.0
TaBePt,0.0
BeBrCl2,0.0
Be2TlTc,0.0
ZnP2(HO)4,4.1674
Ce(AlAu)2,0.0
DyCoSi2,0.0
DyAgGe,0.0
Nb3Ru,0.0
Ba4ZrV,0.0
TmH2,0.0
Be2HgCl,0.0
TmI3,1.8021
BeTl2Pb,0.0
CrBr2,0.1834
VSb2,0.0
U3(SiC)2,0.0
Li2V3SnO8,0.0
Th(CuGe)2,0.0
Ac2NiIr,0.0
NClO6,1.6717
Rb2NbF6,0.0
Mg(PtO2)3,0.4793
TbInIr,0.0
Zr(PS3)2,1.6694
YZrBe,0.0
LaBeCl4,0.0
Sr(CoAs)2,0.0
BaBe2Hg,0.0
CuAuO2,0.0
Ba2YTi,0.0
InP,0.0
LiCeTl2,0.0
CdAsPd,0.0
Li2ZnCl4,4.2625
BeInHg,0.0
Na3Rh,0.0
Be2InBr,0.0
LaCO3F,4.9214
UAl2,0.0
Ga2TeSe2,1.6335
NaPdO3,0.0
BeNbW,0.0
Ba4PbBr,0.0
YWN3,1.345
NaZr2Be,0.0
TmPaRu2,0.0
NaTm,0.0
Nd3RuO7,0.0
DyLuMg2,0.0
LiScAu2,0.0
CdAu3,0.0
Ba4NbFe,0.0
LaBiPt,0.0
InPO4,2.6346
ErBPd3,0.0
Sr3BiAs,0.0
Be2Fe,0.0
BaMoSe4,0.0
UInNi2,0.0
Y3AlCoS7,0.0
BeZnNi4,0.0
Sc2MnC,0.0
Li2PmIn,0.0
Re2W3C,0.0
Cu3N,0.361
CaTl,0.0
Li2VF4,1.4934
Sr3P4,1.7266
Sr3(GeAs2)2,0.7688
BH4NF4,8.0615
MnGaNi2,0.0
Zn(FeS2)4,0.0
SrTaBe,0.0
Ba2MgZn,0.0
Hf2Al3,0.0
InPPt5,0.0
MgAl2Cu,0.0
Ca2BeIn,0.0
ScBe2Tc,0.0
NaTm3,0.0
BaP2Ir,0.0
LiTm2Rh,0.0
HfSnRh2,0.0
Rb2WCl6,0.0
Ce(CuSb)2,0.0
HCN,6.2833
TbCoC,0.0
Li2Fe5,0.0
Na2LiTa,0.0
NpSi3,0.0
KVOF4,3.115
KPrPdO3,0.5870000000000001
NaSmSe2O7,3.498
SmHoRh2,0.0
ZrAlAu2,0.0
KCoCl3,0.0
CrAg(PS3)2,0.8123
SmCu5,0.0
Y2MgSe4,1.399
Sm2Re2Si2C,0.0
Ba4NbTe,0.0
UFe5Si3,0.0
KGaAs2O7,2.9187
Nb2Al,0.0
ZnH8(N2Cl)2,4.8404
Ga4Bi2O9,2.9291
CdCu2Rh,0.0
Ta2NbRu,0.0
BeReOs2,0.0
FeI2,0.0
Nd3Pd,0.0
Ba4LiPd,0.0
BaMgBi2,0.0
Dy2Cr2C3,0.0
NaTc3,0.0
KNa2Be,0.0
SrAl2O4,4.3331
Tb(CrSi)2,0.0
TiBeCo2,0.0
LiFe2F6,0.0
K5As2Au,0.4862
Ti3AlSe2ClO8,0.7469
YbPmHg2,0.0
LuB2,0.0
RbHoS2,2.3362
SrB6,0.0
ThAl,0.0
HgAsO3,1.324
LiVBO3,0.5913
BH9(CO)3,6.1049
BeNb2Sn,0.0
FeP4,0.8896
Sm3Dy,0.0
Sr2SbAu,0.7709
BiBr,0.7193
AcYbHg2,0.0
Li3BiS3,2.0547
Sm2Mo2C3,0.0
Na3ErCl6,5.4849
Te2Pd3,0.0
Tl3Hg,0.0
MnBeIr2,0.0
TiMnO4,0.4879
CeHg,0.0
Ca3P2,0.5081
BeVRh,0.0
MnF2,1.9842
Zn2Mo3O8,0.0
SmN,0.0
BeAlH5,3.8683
LiNbTe3O2,1.5601
Nd4Mg3Co2,0.0
Ba4FeBi,0.0
GeAs,0.0
Y2BeSn,0.0
Y(AgCl2)3,2.7973
KNiAsO4,0.9755
Ca2MgBe,0.0
Ba2YSn3O8,0.0
Nd2Mo2O7,0.0
MgCuPd2,0.1639
SmErTl2,0.0
CuHgO2,0.0
Rb2TlInCl6,2.2692
Y2Si2Rh,0.0
YbOs3,0.0
Ba2PbBr,0.0
ThCdHg2,0.0
KTb2CuS4,1.0102
Sr5As3O2F,4.1721
Ca(CuO)2,1.6677
Er(BiO2)3,2.1263
BeNiIr,0.0
NaInSe2,1.0006
ScBeNi2,0.0
BaCdP2,0.0
Ba4RuBr,0.0
CuO,0.0
Ca2Fe2O5,0.0
SmInIr,0.0
Hf3Tl,0.0
LaBe2Pd,0.0
LiBeCd,0.0
NaBiPd2,0.0
V2AsSe,0.0
Ce(NiAs)2,0.0
TaBe2Br,0.0
ErNi3,0.0
BeCuW,0.0
Li2MgGe,0.0
BaAlSi4N5O3,3.1417
MgGeO3,1.1348
Sm2PbSe4,1.7613
Hf2CoIr,0.0
TeO2,0.0
PtO,0.0
BeCuSb2,0.0
Ti2MnCo,0.0
CaCu(SiO3)2,0.0
V3(OF3)2,0.0
LaInCu2,0.0
ZrBeGe,0.0
KSc2F7,5.7629
PrDyZn2,0.0
TiNi2Sn,0.0
Li3(CoO2)4,0.0
CeSi2Ir3,0.0
Mn2BeTc,0.0
ReC,0.0
Ti2MnSn,0.0
Be2TcPd,0.0
LaNdZn2,0.0
Ce3AlN,0.0
Ba(CoAs)2,0.0
BeGaCu4,0.0
GaF3,5.0305
SrAl4Sn3,0.0
Cd(AuF)2,1.6381
BeVCo4,0.0
Ba(CuAs)2,0.0
BeCoTc2,0.0
NbTe4,0.0
Rb5SiAs3,0.5788
TiPO4,0.0
KSnS2,0.0
W2Se3S,0.4782
LiCrS2,0.7112
Te2AuCl,0.0
Sr2BN2Cl,2.9548
BH3,5.4382
SmGa,0.0
DyZnPO,1.2602
Ba5Sb3,0.0
SmFeSi,0.0
K3TaS4,2.7304
Li2TiFe2O5,0.0
Sm2IrPd,0.0
Tl6TeO6,1.5611
Co2CuO4,0.0
TaTiBe2,0.0
DyB6,0.0
LiC2,0.0
RbAu,0.4991
Ce3ZrO8,2.0797
Ba4GaBr,0.0
TiBeTc2,0.0
NdMg3,0.0
PuZn2,0.0
Mn3Sn,0.0
Be2VRu,0.0
LiCo(SiO3)2,0.0676
CaHCl,3.8001
Rb2PtI6,0.4235
BaFeF4,0.0
Pb2ClOF,2.6493
In2IrRh,0.0
VTeO4,0.78
Nd3GaO6,3.8064
NbIO2,0.7979
PrY3,0.0
Be2PdCl,0.0
ScVO4,2.4698
BaLiMg,0.0
HoTiO3,0.0
LuInCo4,0.0
LiFe2(PO4)2,0.0
Ba4ReRh,0.0
Sr3PN,0.5187
LuTaRu2,0.0
Nb3GeTe6,0.0
Mo2W(SeS2)2,0.7858
InPbCl3,3.0038
LiCrPO4,0.0
MgCr2F2,2.3587
RbNdO2,3.4488
SnCl,0.0
ZnPd5Se,0.0
ZrCuSi,0.0
BeCu4Ge,0.0
Pm2ZnGa,0.0
SrAl9Co2,0.0
RbAu(SeO4)2,1.5699
AgBrO4,0.6172
MoSeS,0.6366
MoRu3,0.0
LuSiAu,0.0
Ba2Cu3(ClO2)2,0.0
K2CuAs,1.2818
CaNdZn2,0.0
Ba4TaIn,0.0
MnSnIr,0.0
Sc2BeIn,0.0
TbH3,0.0
Li3Mn4O8,0.0
Li3Ti2CuO6,0.2754
MnSiNi,0.0
ScUS3,0.0
PrGeAu,0.0
Hg3As8(S4Br3)2,1.715
PrLu3,0.0
Ba4SiRh,0.0
FeSiTc2,0.0
CaBe2Pd,0.0
MgPa3,0.0
Sn5O6,1.9853
Rb2CoF6,1.7591
ScGaCo2,0.0
Ba4MgTi,0.0
MnInBr3,1.3893
CdCuSb,0.0
PrAg2,0.0
Ba2InTe,0.0
ZnRhF6,0.0
LuNi5,0.0
Sr5Cr3O2F,0.0
Be2ZnRe,0.0
AgF2,0.0
YErTl2,0.0
DySbPt,0.0
Tl3PS4,2.0328
SrBiAu,0.0
Cs2PdI6,0.0
LiPm2Ge,0.0
V4As3,0.0
LiFeSiO4,0.9243
Ta2NiS5,0.0
NCl,0.0
TlCuSe2,0.0
HfP,0.0
BaNaSb,0.693
BeFeRh2,0.0
BeV2Ir,0.0
YbTa,0.0
TiMnO3,0.2745
HfSiO4,5.4466
TiBeCd,0.0
Ba4MnPd,0.0
Te2Mo2WS4,0.1009
K2LiAlP2,2.0714
CaPmRh2,0.0
Ce(MgSi)2,0.0
Li2Co4O3F8,0.0
Eu(MgGe)3,0.0
Ag2HgS2,0.4727
ScCuO2,2.3994
Ga3Bi,0.0
LiAl2Ru,0.0
Y2HfBe,0.0
CaMgBe,0.0
Ga(MoS2)4,1.2382
Li2Fe(CoO3)2,0.0
LiDyHg2,0.0
RbCa(H2N)3,2.2293
HfMnBe2,0.0
Ba4TaBi,0.0
K3BAs2,1.5434
Sm3BWO9,3.2876
HfVAu2,0.0
SmSbTe,0.0
BaCa2Pt,0.0
TmS,0.0
LiTm2Co,0.0
Li2Mn2CoO6,0.0
TiVW,0.0
Ba4TaGe,0.0
LuOs2,0.0
MoH2Cl2O3,2.3222
P4Ru,1.2234
Zn(InTe2)2,0.7706
MgSnPt2,0.0
Fe3N,0.0
TiH2C2(NF)6,2.4509
Sr3YRhO6,2.1835
SiTePt,0.3284
Fe2Cu(AsH)2,0.3282
ThBi2,0.0
CrSbO4,0.0
Mn2VGa,0.0
U(SiNi)2,0.0
Ba2Ti3AlO7,0.0
K2TeI6,1.6
Rb2TlGaF6,4.4568
XeO3,1.6615
Ba4CoPb,0.0
MgCrO2,0.0
HoB4Ru,0.0
B2O3,8.8105
Ba4CaGe,0.0
Li2CaSi,0.0
CaSnO3,0.0
NbVF6,0.0
SmNi2,0.0
Th3N4,1.6586
Nd2IrRu,0.0
Be2ReHg,0.0
Ag3N,0.0
YBe2Ir,0.0
BaGa2Cl,0.0
TiB,0.0
AcCrO3,0.0916
Ca3UO6,2.3644
Li2MgCl4,5.5791
Fe2B,0.0
Er3Ru2,0.0
Ac2S3,3.1242
ThCl4,4.0256
Li5SbO5,3.1228
YSeO3F,4.3556
Na3SbO4,2.2937
ScAlRh2,0.0
MgTaAs,0.0
Dy(SiPt)2,0.0
BaV2Bi,0.0
HfZrBe,0.0
Li3V2O6,0.2846
HfTc2Sb,0.0
MnNiAs,0.0
Nd(CuSi)2,0.0
CaH4Se2O7,4.2249
H3Pb,0.0
ThMg2,0.0
BPbO3,0.0
H2CO2,4.9155
Mn2SbTe,0.0
MnSnRu2,0.0
BaMg(CO3)2,4.2416
LiTaGeO5,3.7989
TiBe2Os,0.0
CaAu,0.0
BeNiBr2,0.0
Na3MnO3,0.1217
RbAgF3,0.0
NdO3,0.0
YTh4,0.0
Li4MnFe3O8,0.0
BeTl4W,0.0
USiAu,0.0
ErMoO4F,3.7307
SmCoP,0.0
Ni2Mo,0.0
NaZr2NiF,1.3414
Be2BiP,0.0
Pm2ZnIr,0.0
LiTa2CuO6,1.1737
Pr4Se3N2,1.4005
ZrSi2,0.0
MnInF3,1.3898
Al2SiO5,5.893
DyBO3,4.7067
SmY3,0.0
RbGeIO6,2.5258
LiMnSbO4,0.0
HfZr,0.0
BeSn2Mo,0.0
Be2CoTe,0.0
NiBiB,0.0
Ba4LaGe,0.0
Zn2Cu(AsO4)2,0.5734
K2RbPdF5,2.2422
Ca2SnS4,0.0
BaCeI4,0.0
Sr2ZrBe,0.0
BeCr2Ge,0.0
CeZn5,0.0
BaCN2,2.8717
PrCoSi,0.0
Ba2CdReO6,0.0
BaBeCl2,0.2498
FePt,0.0
Zr4In5Co2,0.0
Sr(CdGe)2,0.0
Th(MnGe)2,0.0
BaSrCd2,0.0
BeOsBr,0.0
TiBeSi,0.0
NbSiAs,0.0
BaHfSe,0.0
SiC,2.2501
YVF5,0.0
SrCuAs,0.0
Ba2YZr,0.0
Ba4TaSi,0.0
DyYZn2,0.0
ScHO2,4.2603
Be2NbIr,0.0
CdBiClO2,3.0884
NiBi3,0.0
Ac3Tl,0.0
Ce2C3,0.0
Ca3TiNiO6,0.8524
K5V3,2.9015
Li2ErIn,0.0
LiGaSi,0.2256
Er(Al2Mo)2,0.0
LiCo(CO)4,3.9061
ZrScBe2,0.0
KNaICl,4.224
Ba4NiMo,0.0
Rb3Li,0.0
Li3Mn8(O2F)2,0.0
Er2ZnOs,0.0
La2PBr2,0.0
Be5Pd,0.0
Ca2AlCoO5,0.0
BeZnSn4,0.0
Ba3WCl2O5,3.4739
KHO,4.1441
BaAl9Fe2,0.0
MgMn(SiO3)2,2.0472
Ag2Te2O7,0.0
Fe4O3F5,0.0
Ca3SiBr2,0.0
Be2FeCl,0.0
Na3Sr3GaAs4,0.40399999999999997
MgMn2O4,0.0
PrCuSO,1.8558
Li2AgPb,0.0
K2H6PbO6,2.121
Yb(HO)3,0.0
KYO2,4.1423
Tb(HO)3,3.7911
FeN,0.0
Li3B(PO4)2,6.5369
Na2LiBe,0.0
KBa2Si,0.0
Bi2Pt2O7,0.8255
HfGeSe,0.0
BeNbCd,0.0
RePb3,0.0
MoIr,0.0
TiBeMo,0.0
Li2Mn7F6,1.9282
NdO,0.0
Li2MnBr4,1.6056
NaSmSe2,1.8007
ZnNi,0.0
Zn3Ge,0.0
YNiBi,0.1832
CdAgO2,0.0
DyGa3,0.0
LiAg3O2,0.8559
Mg2VO4,0.0
MnVRu2,0.0
Sc(HO)3,4.9316
Sc(GaFe)6,0.0
TcB2,0.0
WO2F,0.0
Yb2SeO2,0.0
Ba4TaGa,0.0
PrZnNi,0.0
Cd(PtO2)3,0.2816
KLiSe,2.8159
Ta3B2,0.0
U3Si,0.0
Sm2MgIrO6,0.0
BeNbCr,0.0
Ba2YV3O7,0.0
Li2CoO3,0.0
LiAgO,1.3062
YbS2,0.0
BaHgPt2,0.0
Bi2WO6,2.2915
LiMnRh2,0.0
Ti3O,0.0
KBeNi2,0.0
MnV3,0.0
BeSiBr,0.0
Rb3Nb,0.0
Rb2CdCl4,3.2076
Ba4SbOs,0.0
HoSbPd,0.4338
SmMg,0.0
Be2TcSb,0.0
LaIn,0.0
ScAg(PSe3)2,1.4805
TmCu5,0.0
LuPaOs2,0.0
ScRe2,0.0
YNi2B2C,0.0
Be2WCl,0.0
Sr6GaN5,0.3372
Ta4O,0.0
YbGa,0.0
Ca2ScBe,0.0
SmTlO2,1.8499
Ba4TlP,0.0
MgCrF6,0.0
Nb3Sb2Te5,0.9902
LuAlAg2,0.0
Ba(ZnP)2,0.0
GaH4NF4,5.4155
Er2Mg,0.0
BaRhO3,0.0
ZnWO4,0.6147
YCrB4,0.2632
NbCr3,0.0
TbRh,0.0
MnBe2Ir,0.0
SrBeV2,0.0
BaNa2,0.0
Sr3(SnIr)4,0.0
LiThAu2,0.0
AsIrBr,0.0
CaSn3,0.0
TeF4,4.1272
CaTaAlO5,3.9293
Ti2VIr,0.0
RbTeO3,0.0
Ce(SiAg)2,0.0
Li2AsAu,0.0
Y(BC)2,0.0
ZrMnTlF7,2.5602
MnAu2,0.0
SmPd3,0.0
CeNdI4,0.0
ZrBe5,0.0
HgPSe3,1.0041
KHfBe,0.0
Ba4CuMo,0.0
Fe4C,0.0
Ba2Li3NbN4,2.4362
RbUTe3Au,0.0
HoIn3,0.0
Zn2BiWO6,0.0
Ba2BeGa,0.0
Ba4CaCo,0.0
HfMnBe2,0.0
BeMoIr2,0.0
U(OF)2,2.3922
Ca4PtO6,2.4123
Li2Ti2CoO6,0.2756
Sm2AlCd,0.0
BaScNi2,0.0
Ba4MnCd,0.0
AcEr3,0.0
NbNiP2,0.0
MgBe2Mo,0.0
UPbO4,1.5907
Ca(SnO2)2,0.0
BaCaCd,0.0
NdZrO3,0.1264
Ti2ReNi,0.0
LiCoO2,1.005
Tm3TlC,0.0
NaCuO2,0.0
Ca2Co3O8,0.0
ZnCoF6,0.0
Te2Rh,0.0
Ba4CrBr,0.0
HfRh3,0.0
Li2SiSnS4,2.0206
CeCd,0.0
BaLiRh2,0.0
Zn2AsIr,0.0
Sn3B,0.0
PrTm3,0.0
HfBe2Rh,0.0
BaNa2Os,0.0
AcInTe2,0.7885
BaHgO2,2.4144
NaErCl4,4.891
Be2TlHg,0.0
Ba4TaRh,0.0
Nd2CuIr,0.0
BeNi2Bi,0.0
Ba4TcHg,0.0
Ba3PN,0.0
Cu3Sn4PbO2,0.6712
Ca2Al2O5,3.9044
Ba2UCuO6,0.0
YTlCd,0.0
Ca3(MnGa)2,0.3404
CaPrHg2,0.0
InCu(PSe3)2,0.0
Y3InC,0.0
ScCr2AgH4,1.3284
ScBe2Re,0.0
Ba4MgTe,0.0
KBaV4,0.0
KAlO2,4.1523
HoFe2,0.0
Li2SnPb,0.0
Cs2NaErF6,7.3922
BeCu2Ru,0.0
UPSe,0.0
Ti2RePd,0.0
MnPd,0.0
Ba4TlSb,0.0
YbCuGe,0.0
ThGa2,0.0
Ba3(PS4)2,1.9328
P2Pb3O8,3.655
NiAs,0.0
K2S2O5,3.2482
YBeCd2,0.0
FeB2,0.0
Li2Ti2FeO6,0.9843
Ba4ZrSn,0.0
Cr(GaS2)2,0.0
Ag2Se,0.0
KCN,4.9669
Li5(FeO2)4,0.0
Bi2SO2,0.9351
Li3Fe(BO3)2,1.143
AsRuAu,0.0
MnFeAs,0.0
LiSbRh2,0.0
Sr4PdO6,1.602
Ba2TlSb2O7,0.0
HfZnIr2,0.0
LiTiNiO4,0.0
Be2CrBi,0.0
KSnSO4F,3.897
ErZrSb,0.0
SrReN3,2.0442
BeGaCu2,0.0
Ti4AlN3,0.0
VBiO3,0.0
BaNa2Pt,0.0
ZrBeBr2,0.0
LiBiO2,2.1175
DyNi2,0.0
DyAgPb,0.0
CuSiIr2,0.0
Al(FeB)2,0.0
Ti(BeOs)2,0.0
CaPbO3,0.9653
Er(VGa2)2,0.0
Y2CuHg,0.0
AcAg,0.0
SBr3,0.0
Ga2PdBr8,1.3679
Mg2ZnAs2,1.0915
InAg3,0.0
SmSn3,0.0
Ba3CrO5,0.4404
UPt2,0.0
Be2CuSn,0.0
ScTc2W,0.0
CaWO3,0.0
LiNiSnO4,0.0
BaSi,0.0
Fe4P,0.0
LaPbAu,0.0
Ca(SnN)2,0.0
RbCd(NO2)3,0.0
Ce(SiAu)2,0.0
Sm2MgAl,0.0
BiS,0.0
Li4Fe3TeO2,0.0
Ba4ZrNb,0.0
BaSiNi2,0.0
TiZnCo2,0.0
BaSr3,0.0
BaHo2PdO5,2.0554
SrPSe3,2.1349
Li5Nb2Cu3,0.375
Cu2Hg2SF6,0.0
LiGe2N3,2.8322
CoCl2,0.0
YCr2O4,0.0
Zr6Al6Pt7,0.0
Ba3PbO,0.0
Tm(SiRh)2,0.0
AcTiO3,0.0
MnIr,0.0
CrB,0.0
NaPrTe2,1.0490000000000002
BaPb2IF5,2.9842
AlPO4,0.0
LiAg3,0.0
Zn2NiIr,0.0
SiIr3,0.0
Sr2Ge2Se5,1.0367
TmSnAu,0.0
LiZrHg2,0.0
Zr2N2O,1.1242
Tb3(CoGe2)2,0.0
TbInPd,0.0
YTlTe2,0.6846
Be2CdIn,0.0
Ba4SbPt,0.0
Ba(BSe3)2,1.6257
NaTc2As,0.0
BaEr2F8,7.4706
Al2Te3,1.7756
NpSnAu2,0.0
K3CaP2HO8,5.395
K2NiO2,0.7229
Ti(CrSe2)2,0.0
Tl3Zn,0.0
VAgHgO4,1.3306
K2Zr(SiO3)3,5.1286
CaBeSb,0.0
ThPb,0.0
LiMgHg2,0.0
Ho3CuSnS7,1.4522
NbI2O,0.6809999999999999
Ba2Ti3AlO8,0.0
CuSbS2,0.8288
Pr(CuSi)2,0.0
TmZrRu2,0.0
Li2PNO2,6.1182
LuAu,0.0
Hf5ZnSb3,0.0
Ba4ReMo,0.0
Ce(AlGe)2,0.0
UGeIr,0.0
Sc2BC2,0.0
TmGa3Ru,0.0
CdCu2GeSe4,0.0
Li5AlO4,5.2883
Be2ReOs,0.0
AcYbCd2,0.0
Nb2SnO6,1.8442
Sm2ZnIr,0.0
BaSr2Ca,0.0
Co4NiO8,0.0
KMgH3,3.4712
YbSi,0.0
TaBePb4,0.0
BaZnCr4O8,0.0
PrLuSe3,0.5527
Al3CrO6,1.904
LaDyMg2,0.0
HfSn,0.0
MnCu2SiTe4,0.0
Li3Co2(GeO4)2,0.0
V2CrRu,0.0
Zn2Cr2O5,0.0
RbBaTaS4,2.4583
Pm2SiNi,0.0
PrClO,4.6469
Ba4TaFe,0.0
Ho2InAg,0.0
CrAgS2,0.7277
