pretty_comp,p_Seebeck
ZnSnSb2,170.83598669999995
Li3V4O7F5,14.33735616
Sc2ZnRu,5.8283625999999975
YbSi,-8.228274333
HoH2ClO2,321.97199
GeBi3,-2.2278028
InTe,9.2460196
MnAu,4.5180587
PrMgPt,-9.8563286
Na2MnCSO7,438.95913
RbH2N,363.76432
LiCaSb,139.24043
LiHoAu2,-6.6103261
Pr(MnSi)2,16.72455233
Hf2Hg,-7.881672132999999
MnCo,1.9864741
Rb2NaSbCl6,366.0433
SmHoZn2,5.2152205999999985
SiC2,28.71351733
RbTl(SO4)2,393.4661367
ScAlNi2,7.760924667
BaYCl5,375.4513667
DyIn5Rh,-1.0632356
Al2Au,5.640329067000001
TlI,338.2029033
Ba(NiB3)2,-6.187827382999999
InAg,-2.5950577
Ho2HgO4,411.5700333
Li6Fe(SiO4)2,39.09447333
Nd2SeO2,266.4638667
ScCuS2,275.49053
HfTc,10.76315
ZrMo3,2.6636216
RuI,-0.34314726700000003
Sc4C3,122.32342
Ba2NaReO6,433.82609
VAg(PS3)2,34.07360133
LiAl2Ni,4.565327
NaHo2F7,420.3893433
LiV2F5,412.1350867
Ti2InNi,12.285121
Tb(CoB)2,2.122417633
PS,285.9449933
NaGaH4,396.7734467
K2Mg2O3,478.55567
Nb3Si,7.362708500000001
AlGaN2,357.4993733
Li3BrO,412.02707
TiCrO4,2.729280867
U(HO2)2,392.7438967
TlBiTe2,193.06679330000003
RbAgO3,1.1414486
YTlO2,296.1568567
Dy3Ga,-3.1859181
NaTmS2,309.08999
DyZn5,9.013976367
SmInIr,-6.501710332999999
NbPO5,417.8712267
Dy3BWO9,376.73425
Ce(CrB3)2,22.87381767
Nb2Tl4S,296.8769667
V3Os,15.735651999999998
SbSBr,317.83503
Er(CoGe)2,18.00262767
LaBO3,252.2710367
Pd2Cl2O,354.8240067
NdAl3,7.174086432999999
AgSbS2,315.5878267
TbPPt,2.609189333
BaHf2As,-2.9772203
Li8Al3Si5,-7.278666800000001
ErI3,258.77901
K2Mn(SeO3)2,369.3095233
ErP,3.0332345000000003
NaHoS2,321.4224767
ErPu3,0.448589797
Ta2O,5.342335767
MnCoO4,-0.7905161999999999
Ti3Nb,5.8924263670000006
Mg2Sn,0.8883435
TbInCu4,49.711688
HoMg,-7.7386355
Lu2AlOs,5.228163
Ho2CdS4,309.68108
LiAg3O2,267.52112
Ta2O5,374.4297033
PrAl5Ni2,-0.63246854
CaN6,461.9341167
MnSbSe2I,241.06768
SmFe5,3.5511023
Sc2Ni2Sn,4.3995582
Lu6WO2,434.83944
MgCr,22.319232
As(IF3)2,244.5218067
MgMn(SiO3)2,375.72399
Sr3FeN3,-5.6242778
YTlCd,4.5723349330000005
Lu2AlTc,2.145396
Ho2Be2SiO7,453.1908433
Rb4CO4,481.05228
ScIr3,2.4702098
Mn(BW)2,8.263750667
Ca2SnO4,449.0044067
RbHSeO4,435.9290467
Hf3SnO8,446.6022467
CeS,66.220651
Li8NbO6,-8.4525884
CeSi2,27.10392333
Ta2I5,9.601400167000001
NaH2N,373.3321633
NpGaRh2,-1.3815678999999998
Sm2Ti2S2O5,268.6273
CdCl2,455.12461669999993
PuSb,28.219044
Pr3Ag,-9.8996746
Co5BiO2,1.4520651000000002
Li4V3Fe5O6,15.23131367
Na2MnCl4,359.0158133
Ca2CdSn,11.710054
Sr3Ge2(BO)6,424.72541669999987
Li2CrFeO4,3.922974233
MnSn3,5.728491032999999
CrCuS2,238.4463933
Li2CaPb,35.720892
RbBF4,536.29439
Lu2MgSe4,293.10447
TaPd3,3.9492498
Si3W,3.0097457000000003
YbOs3,5.458993167
YbSbPd,9.330998133
AgHgAsS3,353.3267967
CeOF,43.16817767
NaLu3,-2.970427033
Dy2AlZn,-2.7222722000000004
Ta2N,-4.7244965
NaTi5Se8,24.610232
Y2IrRh,18.893611
AcYbHg2,10.686893
TmAgSn,3.098245667
YbPmAu2,-0.094733251
Li3Mn5OF,347.1426367
YBPd3,-6.7771186000000005
Li3V2F9,20.250331
ThBe3,-2.117433067
FeGe2,5.117087667
Pr4Se3N2,294.4825333
BaPt5,-0.010544067
K2VAgSe4,235.10709330000003
Er(CoSi)2,21.97538633
Bi(PdO2)2,29.65095633
Ca3TiNiO6,391.59151
Ti3Al2NiC,6.814551167
CaTm2O4,355.1379
Dy2ZnIn,-6.758171000000001
Zn2Ni3O8,433.2438433
Pm2CdSn,-8.7455049
NiCl2,418.2555167
PrMg3,-5.2629065000000015
V3B2,15.05720633
La3InB,42.906452
Zr2Ga3,11.84607894
Ba4MgV,30.239602
SrAl4,-9.351533733
YbCl3,-5.017662667
ThSiAu,-9.599907533
Li4VO4F,461.29551
HPbI3,332.1039767
CaPtO3,406.0869867
NaCuTe,262.5460433
Sc2GaC,27.17764333
DyZnGa,32.63847767
NaFeO2,31.96605
KSm(P2O)2,345.1005833
ThBi,3.2951043
UCd2O5,409.70245
Li3AsO4,425.8621233
NdVO3,-0.77649186
SnBiO4,44.63642515
LiGaCu2,-0.25688418
Al2RuRh,5.7911309
MgH8(ClO)2,388.8347033
Ga4Bi2O9,446.37541
LaIn3,16.795189999999998
HoSnPd,6.758664232999999
Ce2Nd2O7,415.5240633
K2NiAs2,2.587318367
H4C3NF5,441.25478
BaZnF4,425.26524000000006
KGeNO,370.1026967
Zr(PS3)2,282.9159967
BC2N,186.19348
YNiSb,195.08198
NdBiPd,150.18198
Ba3AsN,126.41696
Sc2O3,407.66475
LuNi5,-9.1679228
Ca3SbN,150.44838
MnSnRu2,-2.1754017000000005
RuSe2,339.54162
Ti2MnAl,35.536821
CdGeP2,223.29915330000003
TaRu3C,-2.6151702
YGeAu,5.0420398
Sm(ZnP)3,135.64211930000002
Tl2GeS3,263.4706167
KBrF4,378.4430333
TaTiAl,9.1554079
LiPm2Al,37.195821
PIr2,4.381184733
KPrTe2,217.7007933
NbCoTe2,-6.700579833
K2CdO2,422.3390767
Sc2ZnSe4,237.70418
Na4H6Ru,493.64159000000006
KSmF4,466.34773330000013
Sm3TlC,7.560841099999997
LiBH4,456.68741330000006
GaPPt5,9.8179254
TlPbI3,287.5115733
Y2Be2FeSi2,414.0899833
Pm2ZnHg,5.4131837
Zr6BI2,14.601589
ZnCoPO5,78.20625333
Nd2ZnGa,6.1812883
Tl2TeI6,330.06
Zn3Sn2O7,388.5125567
Li3NdSb2,-4.978439
Li2WS4,341.4580933000001
Li5MnO4,435.2254667
Sr3Bi2,129.94151000000002
LiNbWO6,278.38788
NdBr3,253.5631033
YFe2,-7.7133561
LiTiRe,8.524564300000002
Zr(Fe2Si)2,15.76880016
Sm(Al2Cu)4,4.423610293
TbBS3,346.5961567
Ba(InTe2)2,294.2915467
CaHg2,4.917201333
SmAlAg2,8.454087800000002
Mg2Nb2CoO8,6.681615
CaReN3,413.7733133
TlPPbS4,356.2737533
KSb,316.9600200000001
MgAsPt5,8.972670033
LuNiBC,9.304530233
HfZn,35.058832
TePdI2,4.731285333
Li3NiO3,15.949626
ErSnRu2,12.826737
K2PdO2,390.4025
HfSi2Br,6.1605832000000005
FeClO,25.88851127
NaNiBO3,384.10374
UBe3,36.699379
V3Co5O6,92.48858933
As2Pd,19.349755
Mn2OF3,1.4178063
TiH2,-8.693603767
Ga2Pt,1.572025733
Ba3SrTa2O9,438.0643467
Mg(CN)2,463.8016533
Ca3BiSb,140.15022
HoInPd2,9.6776064
Be3Fe,-1.5273896
TiSnPd,354.96328
KLiICl,385.0556633
ZrCu2Hg,9.2150198
YbAgS2,18.7643892
Ti3AlN,48.130349
NaSnN,380.86843
Ta2CrNO5,8.459406733
Na4Al3Si3IO2,448.65512
KZnP,225.1948267
Tc3Ir,14.572217000000002
DyAlO3,366.78429
HfZnPt2,2.3594456000000004
NbRh,1.370598833
Al6Tc,-0.486468347
Sb2TeSe2,221.6760467
Hf5Sb3,4.244683833
VFe2Si,-2.653039067
PrLuMg2,2.271876
ZrCuSi2,9.284086611000001
TiO,-1.6926081999999998
Li6WN4,364.55358
BaSO3,366.5050933
Li2SnO3,487.6701
Pm2SiHg,-5.6304663
LuBr3,303.54192
CaHN,345.16016
Ba5Ru2Cl2O9,273.6952833
Li2GaPt,-5.4182791
YbBr3,50.180774
LuScRh2,-0.39207347
ZrAlCo2,-6.796212033
NpN,6.1577237999999985
NdGeO3,-7.7849565
Rb2CoI4,315.52292
Na2Ti2As2O,0.3024876
ZrNi2Sn,-0.539505343
Ca4P2O,264.82841
Li5Si2BiO8,345.20815
PaTiTc2,11.717508
Tl(CoS)2,-1.5764864669999998
HoNi,-2.5842746
ZnCu(SiO3)2,13.007936
V3(As2O3)2,-4.0556705
HoErCd2,13.526113
Yb2SO2,18.9575964
LiCd2Ag,-0.29389328
NaErS2,315.0866933000001
YbPt3,5.2436231
Tl2SiSe3,269.4605267
DyYCd2,18.05488
LuTl3,15.199735
MoN2,26.50140576
HoBi2IO4,385.06677
LiYb2InGe2,63.651444
HfSe2,258.98354
Ti2Al2O7,357.60727
DyAu2,-1.1689067
Tm2NiIr,-2.0258004
Ba2Y(CuO2)3,-5.054210567
Ca3AsBr3,209.5942
Th(GePd)2,-0.3111126
TiMo,-6.526340332999999
PdF4,459.88645
Sr(PIr)2,262.59406
Tl5Se2Br,145.66299999999995
CoPO4,1.4059271999999998
LiVBO3,373.1016067
Re3Si,0.634373133
Sm(CoGe)2,12.87882367
CaZn5,-0.103572167
LiMgBi,264.7778833
MnOF2,38.14148497
SmPbAu,26.54758633
MnFe3(P2O3)2,84.05155367
KZr2Nb,-4.4938360999999984
KThCuS3,376.29598
CdPt,-0.9249872
UNi2B2C,0.681443433
Dy(CoSi)2,21.71159433
RbCaO3,14.225413
Rb2RhF6,37.24245667
Pr(Al2Cu)4,3.195417
Sm2ZnAg,17.008096
TlCl2,374.0845733
Sm3Si2Cl5O6,341.4234667
KTbS2,268.9603767
SmAl7Au3,16.3310214
Ho2CuRu,-4.494667099999999
Y3CuSnS7,274.58779330000004
Rb2SnCl6,380.29579
SrTiN2,317.2252633
LuTlSe2,104.6502907
Li2TlAu,-1.898366367
Ti2MnCo,-7.320978299999997
NbW5Se2,69.34395133
Ti(SiO3)2,378.0996567
Li4MnOF4,354.2935833
Sr3ZnPtO6,346.9068733
Ge2O3,379.64304
LiHO,417.01704
Ba4NaBi3O2,363.8402467
KClO3,508.2009733
Cs2PdI6,21.182253
NdPbAu,40.608524
Te2Rh,9.222878199999998
LiZnP,233.48
HfCuHg2,0.4776531670000001
BaCuSeF,297.9217233
ScGa2Ni,16.95704863
LiCaMgSiN3,257.35803
HoTiSi,-1.216576333
TmC2,-8.298533367000001
NdCoO3,5.2526019
Li2Mn3NbO8,12.8575149
HfVSi,6.576527353
Nd3IrO7,23.60303810000001
K2PAuS4,215.68238
NbO,-2.2507804
Li3Fe2(NiO4)2,18.4249508
Ni2Mo,5.879314127000001
ZrO,2.4635684
UGa3Ni,21.662733
Ca2AuN,43.42089967
Tl(CoSe)2,-2.6891041330000003
Zr2CoOs,26.079485
LiBeBO3,443.3853467
Ba3Bi2F2,351.29629
Na2SmPCO7,390.95546
Na2NiO3,432.4279067
MgPt,0.28354683
Hf2Ga,3.708017767
YSiRh,-5.368143633
Li3NbO4,484.8735
TiFeSb,19.152971
Yb(ZnP)2,203.94723
MoO2,-0.842505333
LiAsS2,248.3486933
Ta5N6,-1.143490883
Ti5Sn3,-5.028528533
Ti2NiS4,16.03129767
Er(BiO2)3,325.7178133
Sr3Co2Cl2O5,27.8759394
Pd6S7,3.117131467
USiIr,21.14177973
Li5BiO5,429.9292467
Ti2TcOs,29.534591
Mn2Cd3O5,4.3423502
Er2Pt2O7,373.1697033
SmYTl2,-5.1599367
ScCuO3,0.22719577
MnPt3,-3.9436818
AuClO,466.7663967
GaTeCl,250.7747633
Na4GeO4,483.1816767
Nb2CuS4,17.32153
TmAgPb,9.648251033
ZrNi5,-2.179678167
SbTeI,345.9286233
CaNiF6,470.6115267
CaAl4O7,273.7001733
Cr3Se,9.373201267
AgBiTe2,67.11571533
HoSiRu,20.38897133
AlAgB,4.6039571
Sr(MnSb)2,15.18247517
Li2Co2OF6,84.05961633
NaClO2,463.27186330000006
Al2CdO4,411.5669
Li2V2S5,115.7872367
Ac2O3,450.5849033
Te2MoW2(SeS)2,115.1954967
RbAu(SO4)2,325.1820633
PrCd3,-7.742637299999997
SmErRh2,10.353313
Bi2TeSe2,246.3313067
NaZr2SN2Cl,294.6377467
YGaAu2,0.42671397
SNCl,342.93459
CeSe,35.40796
KEr3,494.05588
Pr3Ga,-1.6387231
TiPCl9,402.8868967
BeGeAs2,225.6920867
LiAgF4,406.1528933
PrBi2IO4,390.60601
Rb3Tl,17.94759913
Ho2IrRh,14.196537
DyPPt,3.4360533330000003
HfAlRh2,-9.937739033
KYTe2,202.7859833
LaMg3,-3.0824058
Na3SiSbCO7,307.84339
TmAu2,-1.164743823
Ca4Sb2S,196.22822
Ho2OsAu,-1.1007746
FeTe2,0.18287
ZnH2SeO5,397.2695633
ThSnPt,368.76786
Co3Mo,31.109979
LiAl5O8,477.2025
TcPt3,6.841528667
Rb2MnBr4,255.3363733
NaTiS2,1.95222431
Ti(CrSe2)2,15.94777137
RbTa(CuSe2)2,312.8713
TmSnRu2,14.714234
TiSiOs2,51.554001
YSi2Rh3,-9.266820727
H4IN,410.45155
RbMnP,-0.489505
SmSnPd2,7.3818466
PrCl3,432.58499000000006
YbAlAu,1.6286101
CaCl2,307.94886
RbNiCl3,319.7433233
CuPdO2,-2.255332667
LiAlAu2,-0.44111992
CeAl5Ni2,45.61458333
MgSi2SnO6,368.35305330000006
Na3In2Au,6.4665101
FeO,485.2874033
ScPaTc2,-3.6422049
BaHfMo,-1.2357066
CaCuF4,352.31084330000016
Ba3YbRu2O9,59.62874967
Pm3Ge,1.8361683
Cd(CN)2,299.8390033
K2SmF5,438.7295367
CeP,39.440781
NdBRh3,29.646475
Hf2In5,20.196573
PrBi2ClO4,325.1948267
W3C,-2.711502667
TmThRu2,11.137655
CaCuSb,38.545394
Zn(AgO2)2,103.5128073
Ca3FeRhO6,315.7991033
XeIF7,329.22071
Hf(PS3)2,330.2768
BaCa3O4,439.35222000000016
ScCrC2,-3.17650209
BOs,-3.606795897
Cd2As3Br,233.83489
BaNaP,151.79478
YHgPd2,-6.3189349
InAgO2,390.3072467
Rb2HBrO,502.27983330000006
FeTeCl7,349.9672733
IrI3,306.1485767
K3GaS3,373.6125367
Cd2B2O5,432.5731067
AlB2,-4.748047767
YbPmAg2,4.4791636
AsCl2F3,415.9011467
CaMnF6,434.7974767
Tm2MnOs,-3.4541025000000003
Ba2HoNbO6,413.84174
CuSiRh2,9.5895862
Y(MnGe)2,20.22342133
NaPrO2,382.4804533
In5AgSe8,245.0477873
PdSe2O5,341.9630667
HfCd,2.191721067
Nb5(CuSi)4,5.4013583
HfZnNi2,10.55728
K2TiCl6,381.18625
KH2N,360.50911
Pr(BRu)2,-2.489810667
ScZnRh2,11.720827
Sn(WO4)2,409.62507
NdPt5,-0.651469733
V2B3,11.85966947
ZnAs,137.70231669999998
Sr6In2NF,-3.4706992
HfGa3,5.9543485
MgSiN2,401.3054767
NdB4,-5.155996667
MoI3,34.19497467
ThTeO,178.33276999999995
Rb2PbCl6,390.04014
Ba2InClO3,326.0691967
YMgCd2,-5.5911054
CaTe2O5,361.47724
Li3Ti2Fe3,32.627517
Mg2CoSbO6,423.15946
Nd3Cu3Sb4,303.12728
TbVO4,420.4013967
K2O2,505.37222
HgSO4,375.6411433
SF4,462.06596669999993
SmMnSi,-1.202018067
BaNa2O2,524.6487467000002
ZnCrF5,374.7655633
LiMgP,174.80781000000005
TaF5,359.3642367
ZrFe2,10.508159
KBrF4,453.33006669999986
NaHoSe2,274.5618867
TmAsO4,441.5437733
NaYS2,333.90701
NdZnIn,37.2835552
MnAlFe2,5.717507232999999
CeC,19.995431
Bi2OF4,389.8795033
Ag3AsO4,-7.9576868
CuP4Se4I,209.5256767
TaPO5,331.5231767
ThAs2,-4.832384133
LiLu2Rh,10.076832
Sm5Mg,27.308498
InPO4,275.3887367
AlCuTe2,261.5883733
V3Ga,21.767675
VO2,12.50057983
NdSi2Ni,-1.186283733
Er(SiRh)2,13.06390433
K3Ta3(BO)2,462.6794433
NdAl7Au3,15.49808867
TbGaO3,442.4734533
Sm3Co,1.21901884
ScAlAu2,9.195309332999999
Mn5O3F5,35.851307
Rb2SnSe3,387.03626
PdSe,21.67020487
YbSe,142.2738533
TiCuHg2,12.28800033
Rb4In2S5,311.7482933
Li2CoO2F,439.6517067
Rb(SbSe2)2,234.8015
CdSb2Se3Br2,307.23191
IBr,418.42398
V3Si,51.904976
BaGe2S5,308.55653
LuBrO,341.08301
BaZn2,5.215565743
LuAlB4,10.33380317
Sm(HO)3,261.1375
H2C5N2O,444.4666
ThRu3C,8.0356319
Na3Cr,-7.928669433
Ho2NiIr,-5.2062745
Li2Mn2FeO6,70.84039667
DyTl,-0.24408116
Tc7B3,8.830617867
CeMgZn2,63.621865
Hg3(SCl)2,434.34937
TbTmHg2,16.972074
CeHSe,34.39875067
ZrNi2,-4.029123367
La3Sn,2.4348769
Sr(BiB2)2,338.1910533
Er(MnSi)2,7.317295367000001
KFe(SO4)2,-0.159236667
Li(CoO2)2,27.43654
NaTa3O8,310.1578933
HfGePt,9.027630267000001
SmCl3,276.4263133
Te6RhCl3,210.8993633
MnAlF5,459.74647
Li4Co3O3F4,37.84320267
CoH9(CN2)3,443.1223867
DyAlAg2,3.7461621
Ca(BC)2,284.66061
Li3ClO,403.74411
H4INO4,546.2696767000001
RhI,1.672712133
K4Sn3Se8,395.1677433
SrCaGe,277.2311333
NbRhO4,284.3533567
LiMnCo3O8,17.8163139
UC2,12.47997
Nb2Cd2O7,417.80982
BaNiS2,4.760963467
Br2O,420.48116
TlPS3,310.89109
Sn5(BIr3)2,5.6808537
Li3VCr3O8,5.941189367000001
LiGa2Pt,3.573594233
VSbRu,317.35301
MgGaRh2,10.947723
SmRh2,15.017356
LiCr3O8,266.0781667
Sc2CoSi2,-9.823902
TmNiGe,1.4800339
NdZnAsO,252.73017
V2Pb3O8,364.1247
Tm2CdOs,8.620966000000001
YbCd3,-1.1166388
Li4PbO4,427.66258
Dy2IrRh,18.31624
NaNb(CuS2)2,348.06122
MgTi2O5,485.13974670000016
Ba(MnSn)2,9.984927433
LuAlGe,10.0169586
PaCdPt2,8.340994199999999
K2LiAlF6,461.4146967
Ba2Sn,170.99434330000003
LiY2Al,42.447119
HfCoSn,-3.718517493
Ca(SbO2)2,310.0261167
SrAg5,-0.979618963
Ta2VOs,21.149396
SmTlAg2,5.3287900000000015
Li3VF8,385.1885967
Fe2P,23.32219333
LuMgCd2,-0.075982059
K2ScSi4F,325.56384
U(SiRu)2,3.476312617
BiTePt,-0.21953986
Ag3AuSe2,192.83421
NaSmO2,502.98004
NbB2,-6.993000932999999
ZrNi2Sb,18.555069
Ca(GaS2)2,256.99447999999995
FeCo,-5.1333467000000015
Li2AlVO4,401.3352333
CaSi2,-0.771324633
LaSe,-8.238069
Tb(Fe2P)2,6.876595
RbPrTe4,107.7222267
Ba3BiP,128.6244
ScN,127.09049
CeHg2,32.01063267
LaNi5,-6.289125733
TiSe,-1.39427357
BP,163.16793330000004
CaSi2WO6,400.88895
SbClO,299.6158933000001
LuB2C,28.91524033
Sc2IrRu,13.560568
YC,6.1876242
Na3CoO3,397.59264
YbBiPt,8.5107613
CaCdSi,-5.3794146
ZrS,3.514405133
Sb2Se3,254.82445
LiNbCuO4,159.7341233
ThCdHg2,5.0436732000000015
TlFeSe2,5.375542867
Na2PtO2,393.2086267
YbP,17.322446
UPb3,25.070718
Ce(SiPd)2,29.76696567
LiFe2O2F3,8.306757300000001
Y(Al2Fe)4,-1.2019693
ZrZn2,3.377168967
Mg2Pb,107.19528
ScNi4Sn,2.168138667
KZn4Sb3O2,459.4357767
V3(OF3)2,43.1287148
Mn3Si,22.56552667
CaFe2(Si2O)2,18.33522367
SmAsO4,420.2211367
DyCu5,3.983734733
Mg2PdAu,-2.7044664000000003
DyBiPt,80.614874
K3Sn,51.382302
K2HfF6,494.3346033
Hf3(Cu2Ge)2,-2.201100133
NaMgF3,473.23993330000013
NaMgP,33.71424633
Ca6Ge2O,349.43999
RbTaO3,378.3998467
CaH4SO6,427.9095733
CS2NF5,428.61434
SrCrF4,408.01275
ErSbPd,143.90573999999995
Na2AsAu,281.15883
Na(Fe2Sb)2,63.17565833
FeSn2(CN)6,419.5553867
RbAcO3,0.38127964
Sm(MnGe)2,21.490262
GeP,-3.088625333
CePb3,32.637138
Al2Ge2O7,429.98748330000006
Li2Ag3F6,26.22546
AuCl3,391.1618667
LiCdBO3,285.4211433000001
Rb4I2O,316.5924467
FeGeRu2,7.394990700000001
ReOsRu,17.10618
AcGaTe2,202.463
CrAgO2,391.69542
ScSnO3,27.772012
NaBeO3,9.769687
LiV(OF)2,385.1509233
TmCu,9.07306
PrHoZn2,8.2042273
Ta2Tl3Cu3S8,305.43075330000005
TlAgI2,386.0842633
Sm3Ho,-1.5846472
Tl2InGaF6,394.65742
Sr(ScS2)2,222.0682567
BaHI,204.2063633
NaInS2,419.4699
ZnGeO3,465.41281
V6O5F9,170.9310057
GePt3,8.140520533
YSb2,-0.600100567
AsSeI,322.80421
Sr(PPd)2,-4.158407733
Rb2LiTlCl6,392.83079
ScN,-8.1544667
LiSiNO,386.6784733
ZnSi2NiO6,471.1646967
CeVO4,2.034195787
Sr(InTe2)2,260.0330133
Sr(AlSi)2,-5.205919667
Mg2ZnRh,-8.1076955
Lu2Fe7C3,-5.291351267
KBa2Re,0.80726394
Nd3Tl,-1.68252
AuI,196.4864167
LiAlB4,-1.991666433
AlCo2Si,-7.742906767000001
Sn7Ir5,26.54105267
Tl3AgTe2,234.8738767
HoAgSe2,133.2843783
NaErTl2,18.807615
DyYCu2,-5.937654
PmMgAu2,7.5837105
Yb(SiAu)2,-2.068038233
TbAlNi,-5.597365732999999
Hf4N3,-0.726793027
Li2AlNiO4,141.39839469999995
Li3Fe(PO4)2,370.67659
KAl(SO4)2,419.42831
AuSeClO3,381.9914467
RbZnF3,432.74178
NaSmTe2,244.5865433
SmLuMg2,-4.7730041
Ce(SiNi)2,22.59335433
Ag3SI,406.42817
PbAu3,-1.932419567
LiCoS2,387.41319330000016
SmBeO3,23.859698
MnPtF6,163.07058669999995
YIn2Ni,9.2054265
ErInPt,13.99288267
YS,-7.530476967
SnGeS3,186.78618
Li7Pb2,23.81453733
Li2CrO4,451.0693567
Na2GeTeO6,524.2039666999998
NbSi2,24.69399733
CuHO2,18.06702
Mn3N2,1.5533638669999998
NaBO2,286.4880367
LiCr2CoO6,12.53027993
LiAlPdF6,371.20519
K2NaAs,371.9278867
LaMgCd2,-8.4519888
Ca(SbO2)4,5.377686238
ScZn2Au,7.0696949999999985
AcAg2Sn,0.15629659
SCl2O,440.12336330000005
RbCaAs,411.8582767
AlAgO3,-2.5631758
LiV4O5F7,0.224141867
LaAgO2,505.9212533
Sc3RuC4,7.598578467
KLuS2,266.88453
TlCuO2,281.7205267
RbFeO2,0.66933067
YMgNi4,8.079382232999999
HoInCu2,2.5905215
RuC3Br2O3,381.19048
DyAu,5.5023737
Rh3F,-5.0062262
NbGaPt,48.596749
U(GePd)2,1.6476049330000002
Cr3(OF)2,159.91586669999995
Ba3BPO7,296.9533167
GaCuO2,436.90292
LiCrP2O7,361.91283
TeRuSe,21.497818
K2FeNi(CN)6,356.08303
In3Ge,-5.189929
Rb3TaO8,415.3950433
Sr2Ti6N2O,364.6670367
Al2FeCo,5.9232206
LiCrPO4,-8.97671511
K2Na3TlO4,426.8120167
VAg3O4,342.9564867
ZnMo2O5,16.17672567
LiGaO2,368.0788
TbCuSb2,0.6094453329999999
LiZr2Ir,10.614543
KV(CuSe2)2,325.26256
Ta3Sb,14.285065
Zn2AgAu,0.077886234
HfPt3,1.3696017
ThP2O7,434.75473
GeMo3,-9.5186837
Ca(BeP)2,162.1427033
Al3Te3I,315.2265
Fe3W3N,16.742659
Nb3Sn,53.750499
DyZnRh2,1.9584747
LiRuO2,-3.500406317
Tc3Ru,6.608991267
ErInCu2,2.881109
AgPbBrO,286.4189633
Sc2AlZn,13.131614
Hf3Te2,-5.110880333
Y2ZnSe4,269.34665
TbNiSb,196.72364
NdO2,399.68302
MgOsO3,23.964215
PrBPt3,-0.607794267
BaF2,528.1028
Ca4Mg3H4,229.4998433
Sr(RuO3)2,11.18939
ErCu5,-3.582455667
Zn(GaTe2)2,260.43888
Lu2O3,411.3259667
AlBiSCl4,403.5253533
BaTi2As2O,-8.314815600000001
SmHoRu2,-4.229931400000001
CeMg2,52.216914
Pr3Si2S8Cl,349.3429667
TiSnPt,375.59682
Y3AlC,4.9834181
Er2Hf2O7,381.72029
Tm3InC,23.53197
BaYCuSbO5,14.7377786
Tb(HO)3,259.1105567
Rb2BrCl6F,341.98633
CeZn,73.994099
AlCuO2,464.3848767
Sr(CuAs)2,-1.3634427
Li3B(PO4)2,407.83614
U2InPd2,14.5197804
Na8SnSb4,234.66293
Ca2VN3,-7.108964967
Mg2CuSbO6,1.168520333
CaP2(HO)4,315.6538467
YbPmHg2,0.43968113
Sr2NiMoO6,343.5849967
Li6VCoP2(CO2)2,104.6418523
Li3CeSb2,14.81390033
LiMgAs,312.06041
Li2SbPd,8.760866199999999
Li3Cu2F8,-1.4245011
YbPd2Pb,-2.6607544
Ce2In,46.09400367
ZnCu,-0.004972429
Tm2FeC4,-9.139835032999999
NiMoP2,-5.442736432999999
HfAs2,6.266899333
CdF2,424.07522
Pr(CoB)2,1.076899967
Sc2PdPt,8.333012
SmC6,-1.963851463
CaP3,38.946821
BaSrTa2O7,315.33931
SbTe2F6,247.3067167
V3Cu,15.143146
AsH5COF6,426.0853933
MgCN2,175.71628
RbLuSe2,241.6544667
MnGaPt2,-9.410750300000002
AgPtO2,162.44405669999998
VCl2O,-6.566642667000001
YClO,345.77957000000015
KGeBr3,69.383126
YbS,249.64327000000003
Dy2MgGe2,12.11553107
NdNbO4,374.8106033
ZnCl2,375.09936
K2SiP2,243.1897233
KNiF3,-1.0819975
LaMgTl2,-3.0999938
ErTe2,-0.0654464
MgGaPd2,-6.9385557
BiAuO2,289.4200667
Y(CuSi)2,15.490054999999998
RbIn5S8,341.8750033
NaBS2,260.2067367
Ti2Cu3,35.57618533
As3W,-8.6841
GaCuRh2,-9.3127465
NpNi5,3.002148333
Ba2BiSbO6,327.7959333
KRb3,-8.211946300000001
Co2SbO6,24.121958
LiPaPt2,7.879902499999999
Rb2BeF4,480.8293967
MgInRh2,12.807543
Fe2CuO4,37.85773067
LiScS2,302.22505
NaCuSe,288.9786
PmCdAg2,11.847475
MgPt3,7.447525200000001
NdFeSi,8.033816932999999
In3Ga,-3.7211963
Ti3MnO8,345.17612
CaNdCd2,-2.4769593
Zr(Se2Cl3)2,384.4356333
RbLiCl2,490.88666330000007
Ga2NiS4,11.07476833
MnIn2O4,36.66768333
Re3Se4Cl,279.5281
NdGe3,10.012083
InAgSe2,35.983792
SrGeO3,358.2439433
NaSO2,353.13087
K2NbCuSe4,309.28560330000005
CI4,403.0014
Na7Al3O8,414.4574033
TaGaPt,40.463337
Na3Sr3GaAs4,194.1779167
Na4B2O5,476.14803
BaMgTe2O7,327.3964067
Dy2SeO2,337.70974
Si3Os2,260.0027567
Np(SiOs)2,7.01067714
BaNd,16.4249465
TbGeO3,-8.5440758
LiMn3OF5,365.3676133
BaAl9Fe2,4.387732633
ScSbPt,229.61913
Ba4OF6,482.5490767
Nd2CdNi2,-1.895451
ScB4Os3,27.24419267
PrNbO3,-8.995282199999998
Er6I7,50.95899733
Pr2MgTl,-3.9685355
Y2HgO4,415.0082333
